Task,gemini-3.5-flash-lite
7436d5b9.json,"Total: 14.95s (Raciocínio: 13.67s, Formatação: 1.27s)"
7410957b.json,"Total: 44.98s (Raciocínio: 23.71s, Formatação: 21.27s)"
74d89358.json,"Total: 8.44s (Raciocínio: 5.29s, Formatação: 3.15s)"
780ce981.json,"Total: 37.10s (Raciocínio: 35.89s, Formatação: 1.21s)"
7824ee36.json,"Total: 31.34s (Raciocínio: 30.07s, Formatação: 1.26s)"
74a43f5a.json,"Total: 79.87s (Raciocínio: 77.25s, Formatação: 2.62s)"
793a0f64.json,"Total: 35.88s (Raciocínio: 34.79s, Formatação: 1.09s)"
7bf78e88.json,"Total: 4.21s (Raciocínio: 3.34s, Formatação: 0.87s)"
7a514eef.json,"Total: 20.73s (Raciocínio: 18.50s, Formatação: 2.23s)"
7d278b66.json,"Total: 12.61s (Raciocínio: 11.23s, Formatação: 1.38s)"
7d200b4c.json,"Total: 45.50s (Raciocínio: 44.13s, Formatação: 1.37s)"
7bc3f55f.json,"Total: 58.65s (Raciocínio: 43.09s, Formatação: 15.56s)"
7d57b42a.json,"Total: 20.73s (Raciocínio: 12.76s, Formatação: 7.97s)"
7e0e4925.json,"Total: 5.92s (Raciocínio: 5.03s, Formatação: 0.89s)"
7ef8c73a.json,"Total: 11.10s (Raciocínio: 10.06s, Formatação: 1.04s)"
7dd766ad.json,"Total: 10.14s (Raciocínio: 9.20s, Formatação: 0.94s)"
7f67b1bc.json,"Total: 40.81s (Raciocínio: 38.41s, Formatação: 2.39s)"
80d4cd42.json,"Total: 9.95s (Raciocínio: 7.57s, Formatação: 2.38s)"
80b02b16.json,"Total: 31.60s (Raciocínio: 29.15s, Formatação: 2.44s)"
82c1f0b2.json,"Total: 18.06s (Raciocínio: 16.94s, Formatação: 1.12s)"
848a89b9.json,"Total: 16.73s (Raciocínio: 15.97s, Formatação: 0.76s)"
81b84afd.json,"Total: 36.47s (Raciocínio: 34.49s, Formatação: 1.98s)"
849e42fb.json,"Total: 21.58s (Raciocínio: 20.52s, Formatação: 1.07s)"
84b1209b.json,"Total: 5.20s (Raciocínio: 4.29s, Formatação: 0.92s)"
8675b62b.json,"Total: 12.35s (Raciocínio: 10.71s, Formatação: 1.64s)"
8683c28e.json,"Total: 6.40s (Raciocínio: 4.85s, Formatação: 1.55s)"
84cdf203.json,"Total: 28.34s (Raciocínio: 27.39s, Formatação: 0.95s)"
8b138ada.json,"Total: 6.24s (Raciocínio: 5.17s, Formatação: 1.06s)"
8a015d7f.json,"Total: 30.42s (Raciocínio: 28.27s, Formatação: 2.16s)"
8cbcc7e0.json,"Total: 20.68s (Raciocínio: 19.21s, Formatação: 1.47s)"
8ea1908a.json,"Total: 12.54s (Raciocínio: 11.60s, Formatação: 0.94s)"
8d7daafc.json,"Total: 52.54s (Raciocínio: 46.31s, Formatação: 6.24s)"
8fa221f1.json,"Total: 38.39s (Raciocínio: 36.95s, Formatação: 1.44s)"
8fa0d147.json,"Total: 61.96s (Raciocínio: 60.60s, Formatação: 1.36s)"
8c3194ae.json,"Total: 95.09s (Raciocínio: 93.41s, Formatação: 1.68s)"
903c2ec3.json,"Total: 45.84s (Raciocínio: 44.45s, Formatação: 1.38s)"
918186a6.json,"Total: 33.91s (Raciocínio: 32.66s, Formatação: 1.26s)"
906c3732.json,"Total: 42.64s (Raciocínio: 37.26s, Formatação: 5.38s)"
939a2aa2.json,"Total: 18.15s (Raciocínio: 13.78s, Formatação: 4.37s)"
95c5ff3e.json,"Total: 26.37s (Raciocínio: 24.90s, Formatação: 1.47s)"
964dda62.json,"Total: 39.90s (Raciocínio: 35.14s, Formatação: 4.76s)"
96cf74f0.json,"Total: 56.18s (Raciocínio: 55.25s, Formatação: 0.93s)"
98c9c241.json,"Total: 44.95s (Raciocínio: 36.74s, Formatação: 8.21s)"
96ed6706.json,"Total: 25.74s (Raciocínio: 24.49s, Formatação: 1.25s)"
9ad8e4b7.json,"Total: 38.30s (Raciocínio: 36.03s, Formatação: 2.27s)"
9b3fb108.json,"Total: 21.95s (Raciocínio: 20.40s, Formatação: 1.54s)"
9d817f73.json,"Total: 9.30s (Raciocínio: 8.14s, Formatação: 1.16s)"
9d1580fa.json,"Total: 29.09s (Raciocínio: 27.61s, Formatação: 1.48s)"
9f6300a5.json,"Total: 16.10s (Raciocínio: 14.28s, Formatação: 1.82s)"
9d83316b.json,"Total: 42.86s (Raciocínio: 31.95s, Formatação: 10.92s)"
9fdfad1e.json,"Total: 18.46s (Raciocínio: 16.49s, Formatação: 1.97s)"
9fbebee2.json,"Total: 43.82s (Raciocínio: 42.27s, Formatação: 1.55s)"
9ff76ecf.json,"Total: 28.43s (Raciocínio: 26.54s, Formatação: 1.89s)"
a00be0ea.json,"Total: 15.98s (Raciocínio: 13.98s, Formatação: 1.99s)"
a233bc71.json,"Total: 35.47s (Raciocínio: 23.55s, Formatação: 11.92s)"
a40ededb.json,"Total: 49.23s (Raciocínio: 48.03s, Formatação: 1.20s)"
a1800987.json,"Total: 109.83s (Raciocínio: 108.40s, Formatação: 1.43s)"
a699e7c1.json,"Total: 42.45s (Raciocínio: 41.21s, Formatação: 1.24s)"
a634ed01.json,"Total: 38.12s (Raciocínio: 36.16s, Formatação: 1.96s)"
a666d4c7.json,"Total: 93.80s (Raciocínio: 92.22s, Formatação: 1.58s)"
a7658601.json,"Total: 66.19s (Raciocínio: 62.69s, Formatação: 3.50s)"
a8205452.json,"Total: 9.15s (Raciocínio: 8.15s, Formatação: 1.00s)"
a7873aef.json,"Total: 28.39s (Raciocínio: 26.00s, Formatação: 2.39s)"
a816399d.json,"Total: 43.57s (Raciocínio: 41.65s, Formatação: 1.92s)"
aac5c99d.json,"Total: 15.61s (Raciocínio: 11.99s, Formatação: 3.63s)"
a836c0f4.json,"Total: 24.86s (Raciocínio: 23.77s, Formatação: 1.09s)"
a864c5e7.json,"Total: 45.55s (Raciocínio: 44.06s, Formatação: 1.48s)"
ab0a7f22.json,"Total: 27.44s (Raciocínio: 12.42s, Formatação: 15.02s)"
ab878fd2.json,"Total: 40.48s (Raciocínio: 37.87s, Formatação: 2.61s)"
ad4c2bc4.json,"Total: 43.05s (Raciocínio: 42.07s, Formatação: 0.98s)"
afacfe0f.json,"Total: 32.79s (Raciocínio: 31.70s, Formatação: 1.09s)"
ae90b350.json,"Total: 56.46s (Raciocínio: 29.08s, Formatação: 27.39s)"
b2d2e1da.json,"Total: 10.74s (Raciocínio: 9.12s, Formatação: 1.61s)"
b1faafad.json,"Total: 15.66s (Raciocínio: 14.70s, Formatação: 0.96s)"
b3b85b9c.json,"Total: 19.48s (Raciocínio: 18.14s, Formatação: 1.34s)"
b4654929.json,"Total: 11.61s (Raciocínio: 10.59s, Formatação: 1.02s)"
b6b3a2cf.json,"Total: 19.03s (Raciocínio: 18.02s, Formatação: 1.01s)"
b3dd69db.json,"Total: 34.37s (Raciocínio: 25.02s, Formatação: 9.35s)"
b7b76c3f.json,"Total: 16.75s (Raciocínio: 15.60s, Formatação: 1.14s)"
b9f4d34a.json,"Total: 14.28s (Raciocínio: 12.24s, Formatação: 2.04s)"
b8d7d408.json,"Total: 8.63s (Raciocínio: 7.46s, Formatação: 1.17s)"
bb1305be.json,"Total: 9.39s (Raciocínio: 6.89s, Formatação: 2.50s)"
ba2bf507.json,"Total: 21.81s (Raciocínio: 20.46s, Formatação: 1.35s)"
bb5d044b.json,"Total: 22.00s (Raciocínio: 20.55s, Formatação: 1.46s)"
bb6b8a61.json,"Total: 16.80s (Raciocínio: 15.53s, Formatação: 1.26s)"
bc1cabab.json,"Total: 14.56s (Raciocínio: 12.03s, Formatação: 2.53s)"
bcea91a7.json,"Total: 35.28s (Raciocínio: 33.98s, Formatação: 1.30s)"
bd964ade.json,"Total: 18.23s (Raciocínio: 16.87s, Formatação: 1.36s)"
bd340813.json,"Total: 31.70s (Raciocínio: 30.56s, Formatação: 1.14s)"
c1f30e40.json,"Total: 28.16s (Raciocínio: 26.94s, Formatação: 1.22s)"
c285cb99.json,"Total: 9.63s (Raciocínio: 8.38s, Formatação: 1.25s)"
c5f0e673.json,"Total: 18.24s (Raciocínio: 17.18s, Formatação: 1.06s)"
c7108489.json,"Total: 26.16s (Raciocínio: 24.87s, Formatação: 1.29s)"
c89bbf47.json,"Total: 21.46s (Raciocínio: 20.18s, Formatação: 1.28s)"
c989a130.json,"Total: 34.11s (Raciocínio: 32.46s, Formatação: 1.65s)"
ccc57838.json,"Total: 7.31s (Raciocínio: 6.09s, Formatação: 1.22s)"
cbfb79a8.json,"Total: 47.18s (Raciocínio: 35.50s, Formatação: 11.68s)"
ce1f620b.json,"Total: 55.14s (Raciocínio: 51.16s, Formatação: 3.97s)"
ce54772a.json,"Total: 67.91s (Raciocínio: 20.44s, Formatação: 47.47s)"
cfe6b767.json,"Total: 50.53s (Raciocínio: 5.20s, Formatação: 45.33s)"
d1d5ac74.json,"Total: 20.83s (Raciocínio: 19.60s, Formatação: 1.22s)"
d12f6c2e.json,"Total: 62.43s (Raciocínio: 60.13s, Formatação: 2.30s)"
cc2042de.json,"Total: 167.25s (Raciocínio: 166.15s, Formatação: 1.10s)"
d2320554.json,"Total: 43.29s (Raciocínio: 42.11s, Formatação: 1.17s)"
d321897a.json,"Total: 7.96s (Raciocínio: 6.50s, Formatação: 1.45s)"
d4db69a7.json,"Total: 13.30s (Raciocínio: 12.41s, Formatação: 0.89s)"
d538d9d8.json,"Total: 20.13s (Raciocínio: 19.36s, Formatação: 0.77s)"
d6183f42.json,"Total: 8.43s (Raciocínio: 7.07s, Formatação: 1.36s)"
d6a218e6.json,"Total: 15.76s (Raciocínio: 11.71s, Formatação: 4.05s)"
d6cc1307.json,"Total: 8.99s (Raciocínio: 7.76s, Formatação: 1.24s)"
d6a3fa22.json,"Total: 24.28s (Raciocínio: 22.17s, Formatação: 2.11s)"
d98a910c.json,"Total: 18.67s (Raciocínio: 17.40s, Formatação: 1.28s)"
d72c03e0.json,"Total: 69.91s (Raciocínio: 54.24s, Formatação: 15.68s)"
d7e48664.json,"Total: 53.30s (Raciocínio: 15.62s, Formatação: 37.69s)"
d92cbbe6.json,"Total: 47.33s (Raciocínio: 45.64s, Formatação: 1.69s)"
da06aaf8.json,"Total: 10.95s (Raciocínio: 9.95s, Formatação: 1.00s)"
dc372746.json,"Total: 16.82s (Raciocínio: 16.03s, Formatação: 0.79s)"
dd71d945.json,"Total: 11.39s (Raciocínio: 10.46s, Formatação: 0.92s)"
e184f2fc.json,"Total: 7.23s (Raciocínio: 6.16s, Formatação: 1.07s)"
dd6f657f.json,"Total: 61.25s (Raciocínio: 45.94s, Formatação: 15.31s)"
e04d8538.json,"Total: 43.77s (Raciocínio: 42.22s, Formatação: 1.55s)"
e19ff922.json,"Total: 27.45s (Raciocínio: 21.78s, Formatação: 5.67s)"
e1d37d2d.json,"Total: 26.20s (Raciocínio: 24.32s, Formatação: 1.89s)"
e31a730a.json,"Total: 14.66s (Raciocínio: 13.58s, Formatação: 1.07s)"
e3aa98a2.json,"Total: 5.49s (Raciocínio: 4.40s, Formatação: 1.09s)"
e4fdabb3.json,"Total: 25.34s (Raciocínio: 23.49s, Formatação: 1.84s)"
e59585dd.json,"Total: 11.30s (Raciocínio: 10.49s, Formatação: 0.82s)"
e7ef8eb7.json,"Total: 12.45s (Raciocínio: 11.42s, Formatação: 1.03s)"
ea37f528.json,"Total: 25.40s (Raciocínio: 21.38s, Formatação: 4.02s)"
ea4965e8.json,"Total: 24.12s (Raciocínio: 15.62s, Formatação: 8.49s)"
ebe6553c.json,"Total: 21.02s (Raciocínio: 20.11s, Formatação: 0.91s)"
ebca1b5a.json,"Total: 48.30s (Raciocínio: 46.82s, Formatação: 1.48s)"
ecdfe6b4.json,"Total: 41.85s (Raciocínio: 40.91s, Formatação: 0.94s)"
ed9da15c.json,"Total: 18.42s (Raciocínio: 17.44s, Formatação: 0.98s)"
efaa0869.json,"Total: 15.74s (Raciocínio: 14.70s, Formatação: 1.05s)"
efa7f597.json,"Total: 41.46s (Raciocínio: 17.01s, Formatação: 24.46s)"
f02a2728.json,"Total: 15.29s (Raciocínio: 14.05s, Formatação: 1.24s)"
f086439b.json,"Total: 21.66s (Raciocínio: 20.24s, Formatação: 1.42s)"
f1e6bcc5.json,"Total: 8.15s (Raciocínio: 6.10s, Formatação: 2.05s)"
f34ab6ee.json,"Total: 7.76s (Raciocínio: 6.47s, Formatação: 1.29s)"
f1cac082.json,"Total: 30.15s (Raciocínio: 29.16s, Formatação: 0.99s)"
f4d1ed1b.json,"Total: 25.31s (Raciocínio: 13.80s, Formatação: 11.51s)"
f676ba4e.json,"Total: 12.82s (Raciocínio: 11.77s, Formatação: 1.05s)"
f6804beb.json,"Total: 13.62s (Raciocínio: 11.51s, Formatação: 2.11s)"
f769b514.json,"Total: 27.02s (Raciocínio: 25.77s, Formatação: 1.24s)"
f7980255.json,"Total: 29.87s (Raciocínio: 28.98s, Formatação: 0.88s)"
f8e9210f.json,"Total: 40.20s (Raciocínio: 14.40s, Formatação: 25.80s)"
fb4066e0.json,"Total: 27.39s (Raciocínio: 25.50s, Formatação: 1.89s)"
fa5895eb.json,"Total: 63.78s (Raciocínio: 40.97s, Formatação: 22.81s)"
fbc2ca24.json,"Total: 5.33s (Raciocínio: 4.29s, Formatação: 1.04s)"
fb659d68.json,"Total: 25.47s (Raciocínio: 24.57s, Formatação: 0.89s)"
fcbb1e8b.json,"Total: 22.48s (Raciocínio: 21.42s, Formatação: 1.06s)"
fff2aee8.json,"Total: 23.24s (Raciocínio: 16.82s, Formatação: 6.43s)"
fe26c5a7.json,"Total: 44.88s (Raciocínio: 43.64s, Formatação: 1.24s)"
ff70ee11.json,"Total: 49.03s (Raciocínio: 22.96s, Formatação: 26.07s)"
Tempo do Batch,"Total: 8589.66s (Raciocínio: 7305.58s, Formatação: 1284.07s)"
