Task,gemini-3.5-flash-lite
3bd134f6.json,"Total: 13317 (Prompt: 1723, Resposta: 369, Pensamento: 11225)"
3f2b8510.json,"Total: 8396 (Prompt: 2176, Resposta: 747, Pensamento: 5473)"
3a843f91.json,"Total: 14923 (Prompt: 4247, Resposta: 1330, Pensamento: 9346)"
3e422e88.json,"Total: 10868 (Prompt: 2868, Resposta: 1046, Pensamento: 6954)"
3f7aabe2.json,"Total: 12125 (Prompt: 1934, Resposta: 442, Pensamento: 9749)"
41fa5b1d.json,"Total: 8632 (Prompt: 1141, Resposta: 509, Pensamento: 6982)"
40c9ecf0.json,"Total: 16180 (Prompt: 1915, Resposta: 591, Pensamento: 13674)"
4230a72c.json,"Total: 15655 (Prompt: 3542, Resposta: 994, Pensamento: 11119)"
424585f8.json,"Total: 12355 (Prompt: 1858, Resposta: 699, Pensamento: 9798)"
42a7fe2e.json,"Total: 16182 (Prompt: 2211, Resposta: 796, Pensamento: 13175)"
42f0b6f7.json,"Total: 9702 (Prompt: 3556, Resposta: 1437, Pensamento: 4709)"
4669e4ba.json,"Total: 9198 (Prompt: 2196, Resposta: 1064, Pensamento: 5938)"
45a83e53.json,"Total: 8362 (Prompt: 3647, Resposta: 957, Pensamento: 3758)"
4833c4e1.json,"Total: 10554 (Prompt: 1774, Resposta: 752, Pensamento: 8028)"
4719ac67.json,"Total: 22359 (Prompt: 5542, Resposta: 1092, Pensamento: 15725)"
48af298a.json,"Total: 7981 (Prompt: 2675, Resposta: 839, Pensamento: 4467)"
4bc5baf5.json,"Total: 3787 (Prompt: 1150, Resposta: 775, Pensamento: 1862)"
4e2f010d.json,"Total: 5667 (Prompt: 1382, Resposta: 336, Pensamento: 3949)"
4c6f9b55.json,"Total: 11080 (Prompt: 3417, Resposta: 406, Pensamento: 7257)"
4c3a472b.json,"Total: 18371 (Prompt: 1884, Resposta: 762, Pensamento: 15725)"
4e6364d1.json,"Total: 2459 (Prompt: 685, Resposta: 276, Pensamento: 1498)"
521a4477.json,"Total: 11104 (Prompt: 2330, Resposta: 918, Pensamento: 7856)"
4adcc22d.json,"Total: 18003 (Prompt: 5054, Resposta: 1363, Pensamento: 11586)"
4ea4b8ff.json,"Total: 17940 (Prompt: 1509, Resposta: 707, Pensamento: 15724)"
52212bb2.json,"Total: 17656 (Prompt: 5019, Resposta: 2138, Pensamento: 10499)"
541be026.json,"Total: 18434 (Prompt: 4427, Resposta: 768, Pensamento: 13239)"
56c927f7.json,"Total: 4632 (Prompt: 854, Resposta: 392, Pensamento: 3386)"
55fb1557.json,"Total: 9513 (Prompt: 1514, Resposta: 443, Pensamento: 7556)"
57521aca.json,"Total: 12516 (Prompt: 2356, Resposta: 940, Pensamento: 9220)"
584465a9.json,"Total: 4100 (Prompt: 944, Resposta: 351, Pensamento: 2805)"
59d0f2f0.json,"Total: 5270 (Prompt: 812, Resposta: 361, Pensamento: 4097)"
5b6b1e72.json,"Total: 5118 (Prompt: 982, Resposta: 501, Pensamento: 3635)"
5d69b751.json,"Total: 12736 (Prompt: 4726, Resposta: 2150, Pensamento: 5860)"
5f10ae49.json,"Total: 11698 (Prompt: 3728, Resposta: 1590, Pensamento: 6380)"
5e202ab1.json,"Total: 17137 (Prompt: 2815, Resposta: 630, Pensamento: 13692)"
5e8a0695.json,"Total: 18229 (Prompt: 1786, Resposta: 717, Pensamento: 15726)"
617034b5.json,"Total: 17656 (Prompt: 1226, Resposta: 701, Pensamento: 15729)"
61e15924.json,"Total: 12845 (Prompt: 1473, Resposta: 358, Pensamento: 11014)"
67ade9e1.json,"Total: 11037 (Prompt: 1705, Resposta: 768, Pensamento: 8564)"
652f5539.json,"Total: 7064 (Prompt: 1474, Resposta: 466, Pensamento: 5124)"
62ad9952.json,"Total: 11471 (Prompt: 1418, Resposta: 674, Pensamento: 9379)"
690f6d4a.json,"Total: 1905 (Prompt: 738, Resposta: 287, Pensamento: 880)"
68518f4a.json,"Total: 11230 (Prompt: 1508, Resposta: 655, Pensamento: 9067)"
6710943e.json,"Total: 11131 (Prompt: 1100, Resposta: 486, Pensamento: 9545)"
6aadaabe.json,"Total: 9147 (Prompt: 3096, Resposta: 1273, Pensamento: 4778)"
694ac913.json,"Total: 18711 (Prompt: 2211, Resposta: 773, Pensamento: 15727)"
6b3636c4.json,"Total: 13678 (Prompt: 1718, Resposta: 506, Pensamento: 11454)"
6f6b5677.json,"Total: 12938 (Prompt: 3830, Resposta: 1357, Pensamento: 7751)"
71bc4bc6.json,"Total: 5869 (Prompt: 1360, Resposta: 637, Pensamento: 3872)"
718cff0d.json,"Total: 11657 (Prompt: 3177, Resposta: 1010, Pensamento: 7470)"
723bd1e2.json,"Total: 18407 (Prompt: 2282, Resposta: 854, Pensamento: 15271)"
7333223b.json,"Total: 4261 (Prompt: 895, Resposta: 436, Pensamento: 2930)"
73409b69.json,"Total: 8274 (Prompt: 1250, Resposta: 354, Pensamento: 6670)"
6d85c408.json,"Total: 16624 (Prompt: 5395, Resposta: 1321, Pensamento: 9908)"
7436d5b9.json,"Total: 4124 (Prompt: 1219, Resposta: 779, Pensamento: 2126)"
7410957b.json,"Total: 9325 (Prompt: 1528, Resposta: 666, Pensamento: 7131)"
74d89358.json,"Total: 2362 (Prompt: 621, Resposta: 244, Pensamento: 1497)"
780ce981.json,"Total: 10123 (Prompt: 1368, Resposta: 756, Pensamento: 7999)"
7824ee36.json,"Total: 13677 (Prompt: 2164, Resposta: 737, Pensamento: 10776)"
74a43f5a.json,"Total: 23611 (Prompt: 7529, Resposta: 2005, Pensamento: 14077)"
793a0f64.json,"Total: 10134 (Prompt: 2119, Resposta: 715, Pensamento: 7300)"
7bf78e88.json,"Total: 1759 (Prompt: 629, Resposta: 284, Pensamento: 846)"
7a514eef.json,"Total: 9194 (Prompt: 1888, Resposta: 1072, Pensamento: 6234)"
7d278b66.json,"Total: 6925 (Prompt: 2380, Resposta: 785, Pensamento: 3760)"
7d200b4c.json,"Total: 22219 (Prompt: 5551, Resposta: 940, Pensamento: 15728)"
7bc3f55f.json,"Total: 18847 (Prompt: 2331, Resposta: 788, Pensamento: 15728)"
7d57b42a.json,"Total: 6477 (Prompt: 1491, Resposta: 625, Pensamento: 4361)"
7e0e4925.json,"Total: 2529 (Prompt: 747, Resposta: 366, Pensamento: 1416)"
7ef8c73a.json,"Total: 4817 (Prompt: 1178, Resposta: 651, Pensamento: 2988)"
7dd766ad.json,"Total: 5280 (Prompt: 1216, Resposta: 684, Pensamento: 3380)"
7f67b1bc.json,"Total: 19467 (Prompt: 3550, Resposta: 1974, Pensamento: 13943)"
80d4cd42.json,"Total: 3976 (Prompt: 1115, Resposta: 591, Pensamento: 2270)"
80b02b16.json,"Total: 16545 (Prompt: 4870, Resposta: 1619, Pensamento: 10056)"
82c1f0b2.json,"Total: 8260 (Prompt: 3793, Resposta: 379, Pensamento: 4088)"
848a89b9.json,"Total: 1993 (Prompt: 730, Resposta: 271, Pensamento: 992)"
81b84afd.json,"Total: 16287 (Prompt: 2315, Resposta: 784, Pensamento: 13188)"
849e42fb.json,"Total: 10010 (Prompt: 3390, Resposta: 361, Pensamento: 6259)"
84b1209b.json,"Total: 2448 (Prompt: 797, Resposta: 357, Pensamento: 1294)"
8675b62b.json,"Total: 5943 (Prompt: 1664, Resposta: 981, Pensamento: 3298)"
8683c28e.json,"Total: 2579 (Prompt: 707, Resposta: 322, Pensamento: 1550)"
84cdf203.json,"Total: 11504 (Prompt: 1473, Resposta: 434, Pensamento: 9597)"
8b138ada.json,"Total: 2641 (Prompt: 840, Resposta: 389, Pensamento: 1412)"
8a015d7f.json,"Total: 17006 (Prompt: 5066, Resposta: 1360, Pensamento: 10580)"
8cbcc7e0.json,"Total: 8403 (Prompt: 1586, Resposta: 904, Pensamento: 5913)"
8ea1908a.json,"Total: 5098 (Prompt: 842, Resposta: 455, Pensamento: 3801)"
8d7daafc.json,"Total: 3224 (Prompt: 659, Resposta: 318, Pensamento: 2247)"
8fa221f1.json,"Total: 10778 (Prompt: 2036, Resposta: 872, Pensamento: 7870)"
8fa0d147.json,"Total: 8982 (Prompt: 1474, Resposta: 888, Pensamento: 6620)"
8c3194ae.json,"Total: 19832 (Prompt: 4465, Resposta: 1212, Pensamento: 14155)"
903c2ec3.json,"Total: 19297 (Prompt: 2626, Resposta: 944, Pensamento: 15727)"
918186a6.json,"Total: 13961 (Prompt: 1811, Resposta: 778, Pensamento: 11372)"
906c3732.json,"Total: 21808 (Prompt: 4889, Resposta: 1195, Pensamento: 15724)"
939a2aa2.json,"Total: 9721 (Prompt: 4208, Resposta: 422, Pensamento: 5091)"
95c5ff3e.json,"Total: 11942 (Prompt: 2259, Resposta: 901, Pensamento: 8782)"
964dda62.json,"Total: 15179 (Prompt: 1275, Resposta: 717, Pensamento: 13187)"
96cf74f0.json,"Total: 18485 (Prompt: 3761, Resposta: 443, Pensamento: 14281)"
98c9c241.json,"Total: 8805 (Prompt: 2163, Resposta: 758, Pensamento: 5884)"
96ed6706.json,"Total: 11843 (Prompt: 1731, Resposta: 742, Pensamento: 9370)"
9ad8e4b7.json,"Total: 9513 (Prompt: 1377, Resposta: 715, Pensamento: 7421)"
9b3fb108.json,"Total: 7427 (Prompt: 1157, Resposta: 445, Pensamento: 5825)"
9d817f73.json,"Total: 3156 (Prompt: 735, Resposta: 350, Pensamento: 2071)"
9d1580fa.json,"Total: 8692 (Prompt: 1525, Resposta: 854, Pensamento: 6313)"
9f6300a5.json,"Total: 7540 (Prompt: 1384, Resposta: 829, Pensamento: 5327)"
9d83316b.json,"Total: 19969 (Prompt: 7034, Resposta: 1620, Pensamento: 11315)"
9fdfad1e.json,"Total: 9037 (Prompt: 2240, Resposta: 801, Pensamento: 5996)"
9fbebee2.json,"Total: 18310 (Prompt: 1826, Resposta: 757, Pensamento: 15727)"
9ff76ecf.json,"Total: 15145 (Prompt: 3983, Resposta: 1569, Pensamento: 9593)"
a00be0ea.json,"Total: 6717 (Prompt: 1308, Resposta: 843, Pensamento: 4566)"
a233bc71.json,"Total: 12367 (Prompt: 2866, Resposta: 921, Pensamento: 8580)"
a40ededb.json,"Total: 10841 (Prompt: 1843, Resposta: 448, Pensamento: 8550)"
a1800987.json,"Total: 15385 (Prompt: 3043, Resposta: 888, Pensamento: 11454)"
a699e7c1.json,"Total: 21088 (Prompt: 4509, Resposta: 855, Pensamento: 15724)"
a634ed01.json,"Total: 18877 (Prompt: 5173, Resposta: 1436, Pensamento: 12268)"
a666d4c7.json,"Total: 12253 (Prompt: 3278, Resposta: 1161, Pensamento: 7814)"
a7658601.json,"Total: 20062 (Prompt: 3172, Resposta: 1165, Pensamento: 15725)"
a8205452.json,"Total: 3539 (Prompt: 1078, Resposta: 471, Pensamento: 1990)"
a7873aef.json,"Total: 16974 (Prompt: 5478, Resposta: 2063, Pensamento: 9433)"
a816399d.json,"Total: 18488 (Prompt: 3110, Resposta: 1106, Pensamento: 14272)"
aac5c99d.json,"Total: 5348 (Prompt: 995, Resposta: 328, Pensamento: 4025)"
a836c0f4.json,"Total: 11015 (Prompt: 1281, Resposta: 659, Pensamento: 9075)"
a864c5e7.json,"Total: 18822 (Prompt: 2273, Resposta: 823, Pensamento: 15726)"
ab0a7f22.json,"Total: 6725 (Prompt: 1995, Resposta: 996, Pensamento: 3734)"
ab878fd2.json,"Total: 19618 (Prompt: 2615, Resposta: 1927, Pensamento: 15076)"
ad4c2bc4.json,"Total: 17655 (Prompt: 1220, Resposta: 708, Pensamento: 15727)"
afacfe0f.json,"Total: 15097 (Prompt: 1957, Resposta: 336, Pensamento: 12804)"
ae90b350.json,"Total: 13378 (Prompt: 1555, Resposta: 524, Pensamento: 11299)"
b2d2e1da.json,"Total: 5731 (Prompt: 2235, Resposta: 812, Pensamento: 2684)"
b1faafad.json,"Total: 7470 (Prompt: 1210, Resposta: 519, Pensamento: 5741)"
b3b85b9c.json,"Total: 12460 (Prompt: 5624, Resposta: 719, Pensamento: 6117)"
b4654929.json,"Total: 5270 (Prompt: 1019, Resposta: 604, Pensamento: 3647)"
b6b3a2cf.json,"Total: 8226 (Prompt: 1038, Resposta: 482, Pensamento: 6706)"
b3dd69db.json,"Total: 9575 (Prompt: 1626, Resposta: 936, Pensamento: 7013)"
b7b76c3f.json,"Total: 6993 (Prompt: 1325, Resposta: 557, Pensamento: 5111)"
b9f4d34a.json,"Total: 8909 (Prompt: 3590, Resposta: 1334, Pensamento: 3985)"
b8d7d408.json,"Total: 3757 (Prompt: 924, Resposta: 509, Pensamento: 2324)"
bb1305be.json,"Total: 4166 (Prompt: 1226, Resposta: 696, Pensamento: 2244)"
ba2bf507.json,"Total: 10376 (Prompt: 2522, Resposta: 935, Pensamento: 6919)"
bb5d044b.json,"Total: 10547 (Prompt: 1483, Resposta: 833, Pensamento: 8231)"
bb6b8a61.json,"Total: 8161 (Prompt: 1885, Resposta: 687, Pensamento: 5589)"
bc1cabab.json,"Total: 5313 (Prompt: 1197, Resposta: 373, Pensamento: 3743)"
bcea91a7.json,"Total: 14978 (Prompt: 2239, Resposta: 818, Pensamento: 11921)"
bd964ade.json,"Total: 8513 (Prompt: 1285, Resposta: 676, Pensamento: 6552)"
bd340813.json,"Total: 15358 (Prompt: 1719, Resposta: 712, Pensamento: 12927)"
c1f30e40.json,"Total: 13167 (Prompt: 3007, Resposta: 751, Pensamento: 9409)"
c285cb99.json,"Total: 4782 (Prompt: 1593, Resposta: 664, Pensamento: 2525)"
c5f0e673.json,"Total: 10160 (Prompt: 2504, Resposta: 437, Pensamento: 7219)"
c7108489.json,"Total: 11217 (Prompt: 2336, Resposta: 905, Pensamento: 7976)"
c89bbf47.json,"Total: 12474 (Prompt: 4239, Resposta: 341, Pensamento: 7894)"
c989a130.json,"Total: 14757 (Prompt: 2907, Resposta: 1064, Pensamento: 10786)"
ccc57838.json,"Total: 3689 (Prompt: 1326, Resposta: 691, Pensamento: 1672)"
cbfb79a8.json,"Total: 12851 (Prompt: 920, Resposta: 560, Pensamento: 11371)"
ce1f620b.json,"Total: 19658 (Prompt: 2949, Resposta: 984, Pensamento: 15725)"
ce54772a.json,"Total: 9137 (Prompt: 1508, Resposta: 678, Pensamento: 6951)"
cfe6b767.json,"Total: 2715 (Prompt: 938, Resposta: 405, Pensamento: 1372)"
d1d5ac74.json,"Total: 10046 (Prompt: 2283, Resposta: 855, Pensamento: 6908)"
d12f6c2e.json,"Total: 8314 (Prompt: 774, Resposta: 336, Pensamento: 7204)"
cc2042de.json,"Total: 17914 (Prompt: 1393, Resposta: 796, Pensamento: 15725)"
d2320554.json,"Total: 16883 (Prompt: 1395, Resposta: 803, Pensamento: 14685)"
d321897a.json,"Total: 2733 (Prompt: 715, Resposta: 321, Pensamento: 1697)"
d4db69a7.json,"Total: 2496 (Prompt: 670, Resposta: 251, Pensamento: 1575)"
d538d9d8.json,"Total: 7787 (Prompt: 1095, Resposta: 417, Pensamento: 6275)"
d6183f42.json,"Total: 4783 (Prompt: 1881, Resposta: 629, Pensamento: 2273)"
d6a218e6.json,"Total: 6252 (Prompt: 1267, Resposta: 556, Pensamento: 4429)"
d6cc1307.json,"Total: 3833 (Prompt: 976, Resposta: 396, Pensamento: 2461)"
d6a3fa22.json,"Total: 10864 (Prompt: 2067, Resposta: 1081, Pensamento: 7716)"
d98a910c.json,"Total: 8431 (Prompt: 1917, Resposta: 736, Pensamento: 5778)"
d72c03e0.json,"Total: 18824 (Prompt: 2202, Resposta: 896, Pensamento: 15726)"
d7e48664.json,"Total: 7108 (Prompt: 1047, Resposta: 514, Pensamento: 5547)"
d92cbbe6.json,"Total: 10080 (Prompt: 1595, Resposta: 733, Pensamento: 7752)"
da06aaf8.json,"Total: 5749 (Prompt: 1731, Resposta: 339, Pensamento: 3679)"
dc372746.json,"Total: 6595 (Prompt: 886, Resposta: 400, Pensamento: 5309)"
dd71d945.json,"Total: 5062 (Prompt: 1699, Resposta: 285, Pensamento: 3078)"
e184f2fc.json,"Total: 3872 (Prompt: 1130, Resposta: 590, Pensamento: 2152)"
dd6f657f.json,"Total: 21816 (Prompt: 4773, Resposta: 1314, Pensamento: 15729)"
e04d8538.json,"Total: 19795 (Prompt: 3981, Resposta: 1022, Pensamento: 14792)"
e19ff922.json,"Total: 12195 (Prompt: 3463, Resposta: 1044, Pensamento: 7688)"
e1d37d2d.json,"Total: 5901 (Prompt: 1381, Resposta: 703, Pensamento: 3817)"
e31a730a.json,"Total: 6104 (Prompt: 1389, Resposta: 418, Pensamento: 4297)"
e3aa98a2.json,"Total: 2859 (Prompt: 992, Resposta: 350, Pensamento: 1517)"
e4fdabb3.json,"Total: 14653 (Prompt: 4536, Resposta: 1220, Pensamento: 8897)"
e59585dd.json,"Total: 4972 (Prompt: 1020, Resposta: 338, Pensamento: 3614)"
e7ef8eb7.json,"Total: 5976 (Prompt: 1669, Resposta: 302, Pensamento: 4005)"
ea37f528.json,"Total: 10170 (Prompt: 1858, Resposta: 830, Pensamento: 7482)"
ea4965e8.json,"Total: 7867 (Prompt: 1619, Resposta: 757, Pensamento: 5491)"
ebe6553c.json,"Total: 9288 (Prompt: 1325, Resposta: 226, Pensamento: 7737)"
ebca1b5a.json,"Total: 12584 (Prompt: 2314, Resposta: 911, Pensamento: 9359)"
ecdfe6b4.json,"Total: 18603 (Prompt: 2210, Resposta: 668, Pensamento: 15725)"
ed9da15c.json,"Total: 7720 (Prompt: 955, Resposta: 486, Pensamento: 6279)"
efaa0869.json,"Total: 6618 (Prompt: 813, Resposta: 354, Pensamento: 5451)"
efa7f597.json,"Total: 8344 (Prompt: 1562, Resposta: 538, Pensamento: 6244)"
f02a2728.json,"Total: 7654 (Prompt: 1697, Resposta: 717, Pensamento: 5240)"
f086439b.json,"Total: 10933 (Prompt: 2503, Resposta: 1058, Pensamento: 7372)"
f1e6bcc5.json,"Total: 3217 (Prompt: 901, Resposta: 377, Pensamento: 1939)"
f34ab6ee.json,"Total: 4887 (Prompt: 2159, Resposta: 733, Pensamento: 1995)"
f1cac082.json,"Total: 11978 (Prompt: 1176, Resposta: 359, Pensamento: 10443)"
f4d1ed1b.json,"Total: 6851 (Prompt: 1149, Resposta: 307, Pensamento: 5395)"
f676ba4e.json,"Total: 5001 (Prompt: 965, Resposta: 466, Pensamento: 3570)"
f6804beb.json,"Total: 7064 (Prompt: 2142, Resposta: 721, Pensamento: 4201)"
f769b514.json,"Total: 12649 (Prompt: 2688, Resposta: 664, Pensamento: 9297)"
f7980255.json,"Total: 16011 (Prompt: 5257, Resposta: 530, Pensamento: 10224)"
f8e9210f.json,"Total: 10401 (Prompt: 4103, Resposta: 1156, Pensamento: 5142)"
fb4066e0.json,"Total: 15160 (Prompt: 3899, Resposta: 1216, Pensamento: 10045)"
fa5895eb.json,"Total: 19984 (Prompt: 3034, Resposta: 1223, Pensamento: 15727)"
fbc2ca24.json,"Total: 2158 (Prompt: 704, Resposta: 315, Pensamento: 1139)"
fb659d68.json,"Total: 10559 (Prompt: 1338, Resposta: 644, Pensamento: 8577)"
fcbb1e8b.json,"Total: 14563 (Prompt: 5975, Resposta: 335, Pensamento: 8253)"
fff2aee8.json,"Total: 9872 (Prompt: 2590, Resposta: 969, Pensamento: 6313)"
fe26c5a7.json,"Total: 18554 (Prompt: 1982, Resposta: 845, Pensamento: 15727)"
ff70ee11.json,"Total: 12544 (Prompt: 2360, Resposta: 1574, Pensamento: 8610)"
Tokens do Batch,"Total: 2829439 (Prompt: 579316, Resposta: 200363, Pensamento: 2049760)"
