Task,gemini-3.5-flash-lite
0eb6e670.json,"Total: 47.36s (Raciocínio: 46.11s, Formatação: 1.25s)"
0ed8f19a.json,"Total: 8.36s (Raciocínio: 7.22s, Formatação: 1.14s)"
0f93991e.json,"Total: 43.51s (Raciocínio: 40.80s, Formatação: 2.72s)"
0f9e026a.json,"Total: 43.24s (Raciocínio: 42.15s, Formatação: 1.09s)"
0fde8b3c.json,"Total: 31.62s (Raciocínio: 30.67s, Formatação: 0.96s)"
104c52f3.json,"Total: 47.81s (Raciocínio: 46.25s, Formatação: 1.56s)"
10bbb267.json,"Total: 45.39s (Raciocínio: 43.31s, Formatação: 2.09s)"
10cac429.json,"Total: 40.60s (Raciocínio: 39.32s, Formatação: 1.28s)"
1246cf4e.json,"Total: 29.59s (Raciocínio: 28.61s, Formatação: 0.99s)"
0df75ee9.json,"Total: 9.05s (Raciocínio: 8.15s, Formatação: 0.90s)"
1267d1e7.json,"Total: 45.47s (Raciocínio: 44.01s, Formatação: 1.45s)"
132061c2.json,"Total: 45.24s (Raciocínio: 44.24s, Formatação: 0.99s)"
13d30143.json,"Total: 46.93s (Raciocínio: 45.10s, Formatação: 1.83s)"
14e0dcfd.json,"Total: 26.52s (Raciocínio: 23.88s, Formatação: 2.64s)"
1501f7ea.json,"Total: 40.77s (Raciocínio: 39.86s, Formatação: 0.92s)"
1541a7df.json,"Total: 23.55s (Raciocínio: 22.51s, Formatação: 1.04s)"
15f3932c.json,"Total: 42.50s (Raciocínio: 41.24s, Formatação: 1.26s)"
1600e2dd.json,"Total: 88.97s (Raciocínio: 88.00s, Formatação: 0.98s)"
16896aa4.json,"Total: 45.03s (Raciocínio: 43.99s, Formatação: 1.04s)"
16ec4d59.json,"Total: 15.19s (Raciocínio: 13.91s, Formatação: 1.29s)"
17c43a31.json,"Total: 16.29s (Raciocínio: 15.49s, Formatação: 0.79s)"
182aac1b.json,"Total: 44.76s (Raciocínio: 42.77s, Formatação: 1.98s)"
18381787.json,"Total: 52.12s (Raciocínio: 42.01s, Formatação: 10.11s)"
1839f41b.json,"Total: 15.53s (Raciocínio: 14.24s, Formatação: 1.29s)"
0d20f810.json,"Total: 22.34s (Raciocínio: 21.43s, Formatação: 0.91s)"
1b72dcb5.json,"Total: 42.84s (Raciocínio: 41.61s, Formatação: 1.23s)"
1b8e0c38.json,"Total: 44.09s (Raciocínio: 42.79s, Formatação: 1.30s)"
1ba0ae07.json,"Total: 44.49s (Raciocínio: 43.30s, Formatação: 1.19s)"
1c8a4102.json,"Total: 62.18s (Raciocínio: 60.10s, Formatação: 2.08s)"
1e8d8024.json,"Total: 47.28s (Raciocínio: 45.59s, Formatação: 1.70s)"
1ee33d44.json,"Total: 90.61s (Raciocínio: 60.10s, Formatação: 30.51s)"
20fa84f0.json,"Total: 12.95s (Raciocínio: 11.85s, Formatação: 1.10s)"
2136200c.json,"Total: 47.06s (Raciocínio: 45.05s, Formatação: 2.02s)"
21a90886.json,"Total: 55.74s (Raciocínio: 24.83s, Formatação: 30.91s)"
224badeb.json,"Total: 44.31s (Raciocínio: 43.36s, Formatação: 0.95s)"
22b02932.json,"Total: 45.44s (Raciocínio: 43.91s, Formatação: 1.53s)"
22fcb0e7.json,"Total: 44.50s (Raciocínio: 42.97s, Formatação: 1.53s)"
238acec8.json,"Total: 29.88s (Raciocínio: 28.34s, Formatação: 1.54s)"
23d487f0.json,"Total: 72.88s (Raciocínio: 44.02s, Formatação: 28.86s)"
241d0a63.json,"Total: 21.68s (Raciocínio: 19.63s, Formatação: 2.05s)"
25a5040c.json,"Total: 43.35s (Raciocínio: 42.43s, Formatação: 0.92s)"
25b7c830.json,"Total: 25.75s (Raciocínio: 24.19s, Formatação: 1.56s)"
25d5e1f1.json,"Total: 49.50s (Raciocínio: 48.13s, Formatação: 1.37s)"
25d6861b.json,"Total: 15.84s (Raciocínio: 14.53s, Formatação: 1.32s)"
265eac5e.json,"Total: 48.03s (Raciocínio: 47.12s, Formatação: 0.91s)"
26c73436.json,"Total: 29.09s (Raciocínio: 28.00s, Formatação: 1.09s)"
27553c2f.json,"Total: 27.77s (Raciocínio: 25.10s, Formatação: 2.67s)"
2927f41e.json,"Total: 47.02s (Raciocínio: 45.62s, Formatação: 1.41s)"
2a147f96.json,"Total: 9.50s (Raciocínio: 8.41s, Formatação: 1.09s)"
2aa52516.json,"Total: 21.69s (Raciocínio: 20.36s, Formatação: 1.34s)"
2b01487c.json,"Total: 45.45s (Raciocínio: 44.37s, Formatação: 1.08s)"
2b8a15ff.json,"Total: 42.04s (Raciocínio: 40.88s, Formatação: 1.17s)"
2b9c3cd7.json,"Total: 47.66s (Raciocínio: 46.41s, Formatação: 1.25s)"
2c15c38f.json,"Total: 23.33s (Raciocínio: 22.06s, Formatação: 1.27s)"
2d664f4b.json,"Total: 45.55s (Raciocínio: 44.54s, Formatação: 1.01s)"
2d7ff092.json,"Total: 61.47s (Raciocínio: 59.98s, Formatação: 1.49s)"
2e92fe6e.json,"Total: 36.59s (Raciocínio: 35.67s, Formatação: 0.92s)"
2ebc28a5.json,"Total: 33.83s (Raciocínio: 32.77s, Formatação: 1.06s)"
2f466b32.json,"Total: 46.45s (Raciocínio: 44.23s, Formatação: 2.22s)"
304630c5.json,"Total: 31.17s (Raciocínio: 30.21s, Formatação: 0.95s)"
310021fb.json,"Total: 45.41s (Raciocínio: 44.07s, Formatação: 1.35s)"
32119a77.json,"Total: 45.81s (Raciocínio: 44.69s, Formatação: 1.12s)"
325f7117.json,"Total: 27.99s (Raciocínio: 26.97s, Formatação: 1.01s)"
330d48c0.json,"Total: 47.15s (Raciocínio: 46.18s, Formatação: 0.97s)"
3469558b.json,"Total: 45.64s (Raciocínio: 44.33s, Formatação: 1.31s)"
34ae2a3b.json,"Total: 9.37s (Raciocínio: 8.36s, Formatação: 1.01s)"
34eff27a.json,"Total: 38.91s (Raciocínio: 37.43s, Formatação: 1.48s)"
355c567d.json,"Total: 23.77s (Raciocínio: 22.11s, Formatação: 1.65s)"
35f30411.json,"Total: 85.68s (Raciocínio: 84.64s, Formatação: 1.04s)"
3657132a.json,"Total: 105.66s (Raciocínio: 46.35s, Formatação: 59.31s)"
36e23501.json,"Total: 44.35s (Raciocínio: 43.51s, Formatação: 0.83s)"
374c74e3.json,"Total: 33.19s (Raciocínio: 32.04s, Formatação: 1.14s)"
3815e077.json,"Total: 31.34s (Raciocínio: 30.36s, Formatação: 0.97s)"
3828b9e7.json,"Total: 47.69s (Raciocínio: 38.63s, Formatação: 9.05s)"
3a6875b3.json,"Total: 47.52s (Raciocínio: 46.53s, Formatação: 0.98s)"
3ae2c838.json,"Total: 46.72s (Raciocínio: 45.80s, Formatação: 0.92s)"
3b6fb93e.json,"Total: 8.57s (Raciocínio: 7.53s, Formatação: 1.04s)"
3cae6f5a.json,"Total: 47.50s (Raciocínio: 46.16s, Formatação: 1.34s)"
3ce456db.json,"Total: 43.62s (Raciocínio: 42.29s, Formatação: 1.33s)"
3cf283a5.json,"Total: 26.83s (Raciocínio: 25.39s, Formatação: 1.44s)"
3cf580fb.json,"Total: 7.21s (Raciocínio: 6.15s, Formatação: 1.06s)"
3d0fbd51.json,"Total: 45.06s (Raciocínio: 43.77s, Formatação: 1.29s)"
3e382f5f.json,"Total: 45.23s (Raciocínio: 44.13s, Formatação: 1.10s)"
3e6821fe.json,"Total: 49.00s (Raciocínio: 48.02s, Formatação: 0.98s)"
3e7a390f.json,"Total: 65.77s (Raciocínio: 64.81s, Formatação: 0.96s)"
3f9d46ba.json,"Total: 30.30s (Raciocínio: 29.33s, Formatação: 0.97s)"
4056f13f.json,"Total: 43.40s (Raciocínio: 41.77s, Formatação: 1.63s)"
41a4b420.json,"Total: 84.17s (Raciocínio: 82.94s, Formatação: 1.23s)"
41cd1688.json,"Total: 48.17s (Raciocínio: 46.95s, Formatação: 1.22s)"
41e5a33b.json,"Total: 24.74s (Raciocínio: 23.68s, Formatação: 1.06s)"
422d3143.json,"Total: 47.69s (Raciocínio: 46.53s, Formatação: 1.15s)"
42335fc3.json,"Total: 29.63s (Raciocínio: 28.55s, Formatação: 1.08s)"
424118fd.json,"Total: 30.94s (Raciocínio: 24.59s, Formatação: 6.35s)"
42436a5b.json,"Total: 11.44s (Raciocínio: 9.96s, Formatação: 1.49s)"
4255f161.json,"Total: 18.01s (Raciocínio: 17.09s, Formatação: 0.92s)"
429b7822.json,"Total: 20.58s (Raciocínio: 18.54s, Formatação: 2.04s)"
4304795e.json,"Total: 14.19s (Raciocínio: 12.88s, Formatação: 1.31s)"
4340a3b8.json,"Total: 50.14s (Raciocínio: 48.26s, Formatação: 1.88s)"
436616f7.json,"Total: 41.43s (Raciocínio: 39.53s, Formatação: 1.90s)"
439f221a.json,"Total: 45.96s (Raciocínio: 44.90s, Formatação: 1.06s)"
44180eec.json,"Total: 48.09s (Raciocínio: 46.60s, Formatação: 1.49s)"
44c76383.json,"Total: 14.75s (Raciocínio: 13.41s, Formatação: 1.34s)"
44ebbb1c.json,"Total: 23.09s (Raciocínio: 21.94s, Formatação: 1.15s)"
4509b5d8.json,"Total: 42.06s (Raciocínio: 40.29s, Formatação: 1.77s)"
4520aa66.json,"Total: 43.83s (Raciocínio: 42.37s, Formatação: 1.46s)"
45641aff.json,"Total: 61.06s (Raciocínio: 47.28s, Formatação: 13.79s)"
46296db9.json,"Total: 46.94s (Raciocínio: 45.91s, Formatação: 1.03s)"
467b9728.json,"Total: 46.18s (Raciocínio: 44.90s, Formatação: 1.28s)"
46a57aba.json,"Total: 15.06s (Raciocínio: 14.11s, Formatação: 0.95s)"
47761369.json,"Total: 50.53s (Raciocínio: 49.26s, Formatação: 1.26s)"
48360e66.json,"Total: 44.30s (Raciocínio: 42.96s, Formatação: 1.34s)"
48cabdd9.json,"Total: 23.92s (Raciocínio: 22.31s, Formatação: 1.61s)"
49052a4f.json,"Total: 36.36s (Raciocínio: 35.20s, Formatação: 1.16s)"
4959ab32.json,"Total: 17.95s (Raciocínio: 16.99s, Formatação: 0.96s)"
49c48b66.json,"Total: 17.29s (Raciocínio: 16.44s, Formatação: 0.85s)"
49cd17c7.json,"Total: 31.71s (Raciocínio: 30.54s, Formatação: 1.17s)"
49ec5eb6.json,"Total: 47.87s (Raciocínio: 46.99s, Formatação: 0.88s)"
4a13d053.json,"Total: 43.25s (Raciocínio: 41.66s, Formatação: 1.58s)"
4a218ea3.json,"Total: 40.25s (Raciocínio: 37.98s, Formatação: 2.27s)"
4a3e286e.json,"Total: 47.26s (Raciocínio: 45.71s, Formatação: 1.55s)"
4aa51132.json,"Total: 39.34s (Raciocínio: 37.77s, Formatação: 1.57s)"
4afdac56.json,"Total: 45.30s (Raciocínio: 44.18s, Formatação: 1.12s)"
4b3e71e5.json,"Total: 24.28s (Raciocínio: 23.13s, Formatação: 1.15s)"
4b5d6125.json,"Total: 44.90s (Raciocínio: 43.64s, Formatação: 1.26s)"
4b9f9bd2.json,"Total: 44.74s (Raciocínio: 43.26s, Formatação: 1.48s)"
4cba50f3.json,"Total: 45.08s (Raciocínio: 43.91s, Formatação: 1.16s)"
4cbef75a.json,"Total: 19.71s (Raciocínio: 18.67s, Formatação: 1.04s)"
4d4663ec.json,"Total: 39.27s (Raciocínio: 37.78s, Formatação: 1.50s)"
4d9f6a3f.json,"Total: 18.28s (Raciocínio: 16.86s, Formatação: 1.42s)"
4dd5f946.json,"Total: 18.80s (Raciocínio: 17.11s, Formatação: 1.69s)"
4e11dd9d.json,"Total: 45.74s (Raciocínio: 44.00s, Formatação: 1.74s)"
4ec741f3.json,"Total: 43.43s (Raciocínio: 42.57s, Formatação: 0.86s)"
4f0efb44.json,"Total: 46.35s (Raciocínio: 44.66s, Formatação: 1.68s)"
506b9668.json,"Total: 44.38s (Raciocínio: 42.99s, Formatação: 1.39s)"
50aab57c.json,"Total: 11.90s (Raciocínio: 9.02s, Formatação: 2.87s)"
50b9d15d.json,"Total: 47.63s (Raciocínio: 46.16s, Formatação: 1.47s)"
143536fb.json,"Total: 22.96s (Raciocínio: 21.21s, Formatação: 1.75s)"
5137263b.json,"Total: 33.89s (Raciocínio: 32.07s, Formatação: 1.82s)"
51701b3e.json,"Total: 45.59s (Raciocínio: 44.54s, Formatação: 1.04s)"
51c48b63.json,"Total: 48.83s (Raciocínio: 47.42s, Formatação: 1.40s)"
0e4c95a1.json,"Total: 53.76s (Raciocínio: 50.44s, Formatação: 3.32s)"
51ec3adb.json,"Total: 45.56s (Raciocínio: 44.24s, Formatação: 1.32s)"
5265e15e.json,"Total: 15.25s (Raciocínio: 14.29s, Formatação: 0.96s)"
528c022a.json,"Total: 50.32s (Raciocínio: 48.91s, Formatação: 1.41s)"
529c103a.json,"Total: 49.16s (Raciocínio: 48.14s, Formatação: 1.02s)"
52fa324f.json,"Total: 45.06s (Raciocínio: 43.64s, Formatação: 1.42s)"
53aa5fb5.json,"Total: 47.46s (Raciocínio: 46.66s, Formatação: 0.80s)"
53b4f1d4.json,"Total: 51.90s (Raciocínio: 50.67s, Formatação: 1.23s)"
53dc9c01.json,"Total: 48.31s (Raciocínio: 46.88s, Formatação: 1.43s)"
54395d0e.json,"Total: 33.65s (Raciocínio: 31.46s, Formatação: 2.19s)"
54c429a2.json,"Total: 23.16s (Raciocínio: 21.83s, Formatação: 1.34s)"
55db2802.json,"Total: 14.64s (Raciocínio: 13.71s, Formatação: 0.94s)"
5752b952.json,"Total: 59.83s (Raciocínio: 43.93s, Formatação: 15.90s)"
576ade5d.json,"Total: 42.00s (Raciocínio: 40.62s, Formatação: 1.39s)"
5792725d.json,"Total: 23.76s (Raciocínio: 22.43s, Formatação: 1.33s)"
57d104b3.json,"Total: 29.79s (Raciocínio: 28.57s, Formatação: 1.23s)"
5828d5db.json,"Total: 44.92s (Raciocínio: 43.81s, Formatação: 1.10s)"
58519152.json,"Total: 41.64s (Raciocínio: 40.66s, Formatação: 0.99s)"
59256f9e.json,"Total: 46.19s (Raciocínio: 45.21s, Formatação: 0.98s)"
599f23d0.json,"Total: 25.99s (Raciocínio: 25.01s, Formatação: 0.98s)"
59a78b9c.json,"Total: 56.59s (Raciocínio: 55.44s, Formatação: 1.15s)"
5a1e3ac6.json,"Total: 92.52s (Raciocínio: 91.48s, Formatação: 1.04s)"
5a4f9da4.json,"Total: 48.42s (Raciocínio: 45.02s, Formatação: 3.39s)"
5a5ba56d.json,"Total: 35.26s (Raciocínio: 14.70s, Formatação: 20.56s)"
5a84397f.json,"Total: 50.26s (Raciocínio: 49.07s, Formatação: 1.19s)"
5b063f51.json,"Total: 33.63s (Raciocínio: 32.73s, Formatação: 0.89s)"
5bb3428b.json,"Total: 45.92s (Raciocínio: 44.39s, Formatação: 1.53s)"
5bff6bd3.json,"Total: 40.69s (Raciocínio: 39.22s, Formatação: 1.47s)"
5ca363ba.json,"Total: 36.15s (Raciocínio: 26.06s, Formatação: 10.08s)"
5cb55b19.json,"Total: 18.02s (Raciocínio: 15.30s, Formatação: 2.72s)"
5cdb3c5b.json,"Total: 64.64s (Raciocínio: 45.31s, Formatação: 19.33s)"
5ddd11a6.json,"Total: 20.43s (Raciocínio: 19.00s, Formatação: 1.43s)"
5e0c2e56.json,"Total: 45.99s (Raciocínio: 45.11s, Formatação: 0.88s)"
5f912a9c.json,"Total: 48.18s (Raciocínio: 46.50s, Formatação: 1.67s)"
5fcb8b8e.json,"Total: 24.62s (Raciocínio: 23.73s, Formatação: 0.89s)"
601ddef3.json,"Total: 46.21s (Raciocínio: 45.08s, Formatação: 1.13s)"
6036e273.json,"Total: 44.53s (Raciocínio: 43.21s, Formatação: 1.31s)"
60655bd1.json,"Total: 45.05s (Raciocínio: 43.90s, Formatação: 1.15s)"
607e61e2.json,"Total: 31.22s (Raciocínio: 30.03s, Formatação: 1.19s)"
61a37b7a.json,"Total: 54.54s (Raciocínio: 53.14s, Formatação: 1.40s)"
627ad8f3.json,"Total: 38.45s (Raciocínio: 37.53s, Formatação: 0.93s)"
62fa997b.json,"Total: 51.13s (Raciocínio: 47.48s, Formatação: 3.65s)"
62fca8ff.json,"Total: 46.15s (Raciocínio: 44.59s, Formatação: 1.56s)"
63c84a0a.json,"Total: 96.67s (Raciocínio: 94.87s, Formatação: 1.81s)"
64758566.json,"Total: 42.54s (Raciocínio: 41.34s, Formatação: 1.21s)"
65df6aea.json,"Total: 16.99s (Raciocínio: 11.58s, Formatação: 5.41s)"
65ef3b02.json,"Total: 83.79s (Raciocínio: 82.38s, Formatação: 1.41s)"
661a57dc.json,"Total: 21.20s (Raciocínio: 16.13s, Formatação: 5.07s)"
66de5741.json,"Total: 43.49s (Raciocínio: 40.41s, Formatação: 3.08s)"
66ed5252.json,"Total: 38.19s (Raciocínio: 36.78s, Formatação: 1.41s)"
67bfdefc.json,"Total: 90.56s (Raciocínio: 86.65s, Formatação: 3.90s)"
67d02169.json,"Total: 20.03s (Raciocínio: 19.08s, Formatação: 0.96s)"
68a23c99.json,"Total: 14.84s (Raciocínio: 11.96s, Formatação: 2.89s)"
69782b94.json,"Total: 38.85s (Raciocínio: 33.99s, Formatação: 4.86s)"
6a21af9d.json,"Total: 151.80s (Raciocínio: 103.15s, Formatação: 48.64s)"
6a7f37b5.json,"Total: 108.62s (Raciocínio: 105.19s, Formatação: 3.44s)"
6a8a9232.json,"Total: 31.30s (Raciocínio: 18.51s, Formatação: 12.80s)"
6bcb22cf.json,"Total: 105.85s (Raciocínio: 104.52s, Formatação: 1.32s)"
6c689fe5.json,"Total: 28.50s (Raciocínio: 25.61s, Formatação: 2.89s)"
6cde3e90.json,"Total: 23.71s (Raciocínio: 21.61s, Formatação: 2.10s)"
6d0017d3.json,"Total: 49.07s (Raciocínio: 47.32s, Formatação: 1.75s)"
6d4bed67.json,"Total: 37.85s (Raciocínio: 35.70s, Formatação: 2.16s)"
6e10e630.json,"Total: 33.75s (Raciocínio: 32.61s, Formatação: 1.14s)"
6ea70312.json,"Total: 22.85s (Raciocínio: 21.46s, Formatação: 1.39s)"
6f179e7f.json,"Total: 103.27s (Raciocínio: 102.00s, Formatação: 1.27s)"
6f1f8e5b.json,"Total: 43.88s (Raciocínio: 42.77s, Formatação: 1.11s)"
6f67beb2.json,"Total: 45.73s (Raciocínio: 44.50s, Formatação: 1.23s)"
6f7eea93.json,"Total: 52.20s (Raciocínio: 50.82s, Formatação: 1.38s)"
6f7f8409.json,"Total: 118.86s (Raciocínio: 115.43s, Formatação: 3.43s)"
6fa120b3.json,"Total: 14.84s (Raciocínio: 13.96s, Formatação: 0.88s)"
6fc27d12.json,"Total: 38.20s (Raciocínio: 37.02s, Formatação: 1.18s)"
6fdf0a1c.json,"Total: 116.55s (Raciocínio: 112.86s, Formatação: 3.69s)"
7046dbf7.json,"Total: 47.94s (Raciocínio: 45.29s, Formatação: 2.66s)"
706d8123.json,"Total: 31.31s (Raciocínio: 30.14s, Formatação: 1.16s)"
70b083de.json,"Total: 52.67s (Raciocínio: 42.86s, Formatação: 9.80s)"
70b7f8fe.json,"Total: 60.09s (Raciocínio: 53.27s, Formatação: 6.82s)"
71015a7f.json,"Total: 5.18s (Raciocínio: 4.18s, Formatação: 1.01s)"
7151f879.json,"Total: 44.63s (Raciocínio: 43.15s, Formatação: 1.48s)"
7272d035.json,"Total: 34.28s (Raciocínio: 26.98s, Formatação: 7.30s)"
72c0cf54.json,"Total: 55.31s (Raciocínio: 42.22s, Formatação: 13.09s)"
730e26f8.json,"Total: 36.56s (Raciocínio: 35.67s, Formatação: 0.89s)"
732b55ca.json,"Total: 55.42s (Raciocínio: 54.24s, Formatação: 1.18s)"
73a14586.json,"Total: 23.04s (Raciocínio: 21.50s, Formatação: 1.54s)"
73caee60.json,"Total: 48.00s (Raciocínio: 45.44s, Formatação: 2.56s)"
744b8935.json,"Total: 48.80s (Raciocínio: 47.08s, Formatação: 1.72s)"
75cae2a2.json,"Total: 47.61s (Raciocínio: 46.02s, Formatação: 1.59s)"
75d8662f.json,"Total: 121.04s (Raciocínio: 104.57s, Formatação: 16.47s)"
75edeac3.json,"Total: 44.99s (Raciocínio: 43.80s, Formatação: 1.18s)"
76078c24.json,"Total: 180.51s (Raciocínio: 176.69s, Formatação: 3.81s)"
7620c254.json,"Total: 45.59s (Raciocínio: 43.96s, Formatação: 1.63s)"
762a3a51.json,"Total: 43.48s (Raciocínio: 42.02s, Formatação: 1.46s)"
762fc35d.json,"Total: 41.32s (Raciocínio: 39.28s, Formatação: 2.04s)"
76776880.json,"Total: 49.20s (Raciocínio: 46.63s, Formatação: 2.57s)"
76bc2ac2.json,"Total: 44.36s (Raciocínio: 42.64s, Formatação: 1.71s)"
1b788a43.json,"Total: 45.60s (Raciocínio: 43.18s, Formatação: 2.42s)"
76ff9027.json,"Total: 150.03s (Raciocínio: 111.50s, Formatação: 38.52s)"
77a7866c.json,"Total: 76.21s (Raciocínio: 55.75s, Formatação: 20.47s)"
77e344ec.json,"Total: 62.89s (Raciocínio: 61.86s, Formatação: 1.04s)"
78218221.json,"Total: 17.64s (Raciocínio: 16.57s, Formatação: 1.07s)"
7856a01b.json,"Total: 168.54s (Raciocínio: 28.15s, Formatação: 140.39s)"
790b8237.json,"Total: 117.92s (Raciocínio: 5.17s, Formatação: 112.75s)"
79a59aac.json,"Total: 23.81s (Raciocínio: 22.30s, Formatação: 1.51s)"
7a84fc46.json,"Total: 54.21s (Raciocínio: 52.10s, Formatação: 2.11s)"
7ae73b08.json,"Total: 48.96s (Raciocínio: 46.68s, Formatação: 2.28s)"
7c42951e.json,"Total: 7.13s (Raciocínio: 5.51s, Formatação: 1.61s)"
7cab7760.json,"Total: 46.43s (Raciocínio: 44.94s, Formatação: 1.49s)"
7d001906.json,"Total: 56.92s (Raciocínio: 46.57s, Formatação: 10.35s)"
7e272119.json,"Total: 36.54s (Raciocínio: 30.27s, Formatação: 6.27s)"
7f5f4524.json,"Total: 26.10s (Raciocínio: 24.49s, Formatação: 1.61s)"
8006b6fd.json,"Total: 60.25s (Raciocínio: 45.87s, Formatação: 14.37s)"
809ff016.json,"Total: 46.66s (Raciocínio: 45.60s, Formatação: 1.06s)"
80e29bdd.json,"Total: 49.51s (Raciocínio: 48.35s, Formatação: 1.16s)"
81439234.json,"Total: 37.32s (Raciocínio: 36.45s, Formatação: 0.87s)"
8157774e.json,"Total: 49.55s (Raciocínio: 41.92s, Formatação: 7.63s)"
82211be5.json,"Total: 47.59s (Raciocínio: 46.60s, Formatação: 0.98s)"
826192ad.json,"Total: 45.83s (Raciocínio: 44.68s, Formatação: 1.16s)"
82996667.json,"Total: 32.61s (Raciocínio: 10.52s, Formatação: 22.09s)"
83ffef43.json,"Total: 29.85s (Raciocínio: 28.18s, Formatação: 1.67s)"
84093cdb.json,"Total: 124.84s (Raciocínio: 106.72s, Formatação: 18.11s)"
848ee781.json,"Total: 106.26s (Raciocínio: 104.70s, Formatação: 1.56s)"
85640ecf.json,"Total: 48.64s (Raciocínio: 47.13s, Formatação: 1.51s)"
85d17099.json,"Total: 45.25s (Raciocínio: 43.57s, Formatação: 1.68s)"
85e592a4.json,"Total: 16.77s (Raciocínio: 15.49s, Formatação: 1.28s)"
521220bd.json,"Total: 15.88s (Raciocínio: 14.31s, Formatação: 1.57s)"
85ff2c8e.json,"Total: 16.75s (Raciocínio: 14.50s, Formatação: 2.26s)"
88c6fdd8.json,"Total: 46.18s (Raciocínio: 45.17s, Formatação: 1.01s)"
88d01b7e.json,"Total: 10.39s (Raciocínio: 8.74s, Formatação: 1.65s)"
891f90cd.json,"Total: 47.89s (Raciocínio: 46.35s, Formatação: 1.54s)"
8a84a5b9.json,"Total: 46.14s (Raciocínio: 44.90s, Formatação: 1.24s)"
8903fe82.json,"Total: 49.57s (Raciocínio: 48.05s, Formatação: 1.53s)"
8addd857.json,"Total: 44.27s (Raciocínio: 39.74s, Formatação: 4.53s)"
8cc21663.json,"Total: 48.71s (Raciocínio: 46.05s, Formatação: 2.65s)"
8cc993ce.json,"Total: 49.75s (Raciocínio: 45.76s, Formatação: 3.99s)"
8d6737bf.json,"Total: 51.89s (Raciocínio: 50.48s, Formatação: 1.41s)"
8daca7f3.json,"Total: 12.90s (Raciocínio: 11.89s, Formatação: 1.02s)"
8e59dd70.json,"Total: 43.98s (Raciocínio: 42.68s, Formatação: 1.30s)"
8efe2eed.json,"Total: 48.44s (Raciocínio: 46.63s, Formatação: 1.81s)"
8f292452.json,"Total: 7.67s (Raciocínio: 6.43s, Formatação: 1.24s)"
8f355f0f.json,"Total: 49.09s (Raciocínio: 43.54s, Formatação: 5.54s)"
8f68a7e0.json,"Total: 30.36s (Raciocínio: 17.60s, Formatação: 12.75s)"
8fa89595.json,"Total: 43.87s (Raciocínio: 42.50s, Formatação: 1.37s)"
901b7ece.json,"Total: 47.00s (Raciocínio: 40.56s, Formatação: 6.44s)"
90ee53b9.json,"Total: 10.75s (Raciocínio: 9.82s, Formatação: 0.93s)"
9183e7a1.json,"Total: 58.88s (Raciocínio: 57.82s, Formatação: 1.06s)"
