Task,gemma-4-31b-it
dc884992.json,"Total: 190.95s (Raciocínio: 179.77s, Formatação: 11.18s)"
dded1277.json,"Total: 251.85s (Raciocínio: 244.10s, Formatação: 7.76s)"
dcfb6dae.json,"Total: 351.88s (Raciocínio: 335.49s, Formatação: 16.39s)"
df1158a8.json,"Total: 279.94s (Raciocínio: 271.25s, Formatação: 8.69s)"
df167eba.json,"Total: 240.46s (Raciocínio: 232.40s, Formatação: 8.06s)"
e0472dfa.json,"Total: 159.82s (Raciocínio: 150.97s, Formatação: 8.84s)"
e12eeceb.json,"Total: 189.98s (Raciocínio: 183.09s, Formatação: 6.88s)"
df6c5b30.json,"Total: 318.52s (Raciocínio: 299.13s, Formatação: 19.39s)"
df8ba391.json,"Total: 299.73s (Raciocínio: 291.36s, Formatação: 8.37s)"
e27c4a6d.json,"Total: 117.53s (Raciocínio: 113.67s, Formatação: 3.86s)"
e84ee415.json,"Total: 106.23s (Raciocínio: 104.00s, Formatação: 2.24s)"
e28930d5.json,"Total: 225.84s (Raciocínio: 223.70s, Formatação: 2.14s)"
e2848591.json,"Total: 232.89s (Raciocínio: 225.42s, Formatação: 7.47s)"
e572e08e.json,"Total: 188.77s (Raciocínio: 185.76s, Formatação: 3.01s)"
ebc2aecd.json,"Total: 175.03s (Raciocínio: 171.89s, Formatação: 3.14s)"
ebd02b45.json,"Total: 230.35s (Raciocínio: 228.22s, Formatação: 2.14s)"
e96466cf.json,"Total: 277.12s (Raciocínio: 267.61s, Formatação: 9.51s)"
ed44d9aa.json,"Total: 91.09s (Raciocínio: 73.74s, Formatação: 17.35s)"
e9328a7c.json,"Total: 462.12s (Raciocínio: 451.26s, Formatação: 10.86s)"
ef44679e.json,"Total: 60.72s (Raciocínio: 57.83s, Formatação: 2.90s)"
ef6a3465.json,"Total: 105.46s (Raciocínio: 102.15s, Formatação: 3.31s)"
efe43b8d.json,"Total: 224.31s (Raciocínio: 218.26s, Formatação: 6.05s)"
f06d1142.json,"Total: 477.28s (Raciocínio: 455.42s, Formatação: 21.86s)"
f0d8df84.json,"Total: 215.71s (Raciocínio: 183.34s, Formatação: 32.37s)"
f1da42fc.json,"Total: 251.91s (Raciocínio: 225.86s, Formatação: 26.05s)"
f1e62c92.json,"Total: 221.19s (Raciocínio: 213.32s, Formatação: 7.87s)"
f32a0570.json,"Total: 65.97s (Raciocínio: 61.46s, Formatação: 4.51s)"
f33bcc49.json,"Total: 246.99s (Raciocínio: 239.10s, Formatação: 7.89s)"
f373e466.json,"Total: 177.35s (Raciocínio: 169.66s, Formatação: 7.70s)"
f37fb32f.json,"Total: 322.26s (Raciocínio: 304.51s, Formatação: 17.75s)"
f757d05a.json,"Total: 249.13s (Raciocínio: 242.02s, Formatação: 7.11s)"
f7c32979.json,"Total: 119.66s (Raciocínio: 117.64s, Formatação: 2.02s)"
f7cf0c8b.json,"Total: 125.64s (Raciocínio: 123.39s, Formatação: 2.25s)"
f8a537f9.json,"Total: 152.64s (Raciocínio: 147.47s, Formatação: 5.17s)"
eccfe778.json,"Total: 252.55s (Raciocínio: 233.98s, Formatação: 18.57s)"
ed13ade4.json,"Total: 168.27s (Raciocínio: 152.05s, Formatação: 16.22s)"
faa4667d.json,"Total: 218.19s (Raciocínio: 214.64s, Formatação: 3.55s)"
eeb5ffd8.json,"Total: 305.60s (Raciocínio: 302.95s, Formatação: 2.64s)"
fa4bbb10.json,"Total: 285.60s (Raciocínio: 282.09s, Formatação: 3.51s)"
f9ed123c.json,"Total: 458.60s (Raciocínio: 419.08s, Formatação: 39.53s)"
fb2a5bb5.json,"Total: 183.58s (Raciocínio: 175.13s, Formatação: 8.45s)"
fb282ec3.json,"Total: 262.85s (Raciocínio: 257.02s, Formatação: 5.83s)"
ffc36fbd.json,"Total: 252.54s (Raciocínio: 247.41s, Formatação: 5.12s)"
fde9e0b9.json,"Total: 458.61s (Raciocínio: 410.11s, Formatação: 48.50s)"
Tempo do Batch,"Total: 647.07s (Raciocínio: 630.53s, Formatação: 16.55s)"
