Task,gemini-3.5-flash-lite
3bdb4ada.json,CORRECT
3befdf3e.json,INCORRECT
3de23699.json,INCORRECT
3eda0437.json,INCORRECT
3e980e27.json,CORRECT
40853293.json,CORRECT
3f7978a0.json,CORRECT
4093f84a.json,INCORRECT
41e4d17e.json,CORRECT
4258a5f9.json,CORRECT
42a50994.json,INCORRECT
4290ef0e.json,INCORRECT
4347f46a.json,CORRECT
445eab21.json,CORRECT
447fd412.json,INCORRECT
444801d8.json,CORRECT
44d8ac46.json,CORRECT
44f52bb0.json,CORRECT
4522001f.json,INCORRECT
4612dd53.json,INCORRECT
46f33fce.json,CORRECT
469497ad.json,INCORRECT
47c1f68c.json,CORRECT
46442a0e.json,INCORRECT
48d8fb45.json,CORRECT
496994bd.json,CORRECT
4938f0c2.json,CORRECT
49d1d64f.json,CORRECT
4be741c5.json,CORRECT
484b58aa.json,INCORRECT
50846271.json,INCORRECT
4c5c2cf0.json,INCORRECT
4c4377d9.json,CORRECT
508bd3b6.json,CORRECT
50cb2852.json,CORRECT
5168d44c.json,CORRECT
5117e062.json,CORRECT
53b68214.json,CORRECT
539a4f51.json,INCORRECT
54d82841.json,CORRECT
543a7ed5.json,CORRECT
54d9e175.json,CORRECT
5582e5ca.json,CORRECT
5521c0d9.json,CORRECT
5614dbcf.json,CORRECT
56ff96f3.json,CORRECT
56dc2b01.json,CORRECT
5bd6f4ac.json,CORRECT
5c0a986e.json,CORRECT
5c2c9af4.json,INCORRECT
57aa92db.json,INCORRECT
5daaa586.json,INCORRECT
60b61512.json,CORRECT
6150a2bd.json,CORRECT
5ad4f10b.json,INCORRECT
62c24649.json,CORRECT
6430c8c4.json,CORRECT
623ea044.json,INCORRECT
6455b5f5.json,CORRECT
63613498.json,CORRECT
662c240a.json,INCORRECT
67385a82.json,CORRECT
67a3c6ac.json,CORRECT
673ef223.json,CORRECT
67e8384a.json,CORRECT
67a423a3.json,CORRECT
681b3aeb.json,INCORRECT
6855a6e4.json,INCORRECT
68b16354.json,CORRECT
694f12f3.json,INCORRECT
6773b310.json,CORRECT
6b9890af.json,CORRECT
6aa20dc0.json,INCORRECT
6a1e5592.json,INCORRECT
6c434453.json,CORRECT
6d0160f0.json,CORRECT
6cf79266.json,INCORRECT
6d0aefbc.json,CORRECT
6cdd2623.json,CORRECT
6d75e8bb.json,CORRECT
6d58a25d.json,INCORRECT
6e02f1e3.json,CORRECT
6e19193c.json,INCORRECT
6e82a1ae.json,CORRECT
6f8cd79b.json,CORRECT
6fa7a44f.json,CORRECT
72ca375d.json,INCORRECT
72322fa7.json,INCORRECT
6ecd11f4.json,CORRECT
7468f01a.json,CORRECT
7447852a.json,INCORRECT
73251a56.json,INCORRECT
74dd1130.json,CORRECT
746b3537.json,CORRECT
75b8110e.json,CORRECT
776ffc46.json,INCORRECT
77fdfe62.json,CORRECT
760b3cac.json,CORRECT
794b24be.json,CORRECT
780d0b14.json,CORRECT
7837ac64.json,INCORRECT
7b7f7511.json,CORRECT
7b6016b9.json,INCORRECT
7c008303.json,INCORRECT
7ddcd7ec.json,INCORRECT
7df24a62.json,INCORRECT
7fe24cdd.json,CORRECT
7f4411dc.json,CORRECT
7e0986d6.json,CORRECT
80af3007.json,INCORRECT
810b9b61.json,CORRECT
82819916.json,CORRECT
83302e8f.json,INCORRECT
834ec97d.json,CORRECT
8403a5d5.json,CORRECT
855e0971.json,CORRECT
846bdb03.json,INCORRECT
85c4e7cd.json,CORRECT
8731374e.json,CORRECT
868de0fa.json,CORRECT
88a10436.json,CORRECT
88a62173.json,CORRECT
8be77c9e.json,CORRECT
890034e9.json,INCORRECT
8d5021e8.json,CORRECT
8a004b2b.json,INCORRECT
8e1813be.json,CORRECT
8e5a5113.json,CORRECT
8d510a79.json,INCORRECT
8eb1be9a.json,CORRECT
8efcae92.json,CORRECT
90c28cc7.json,CORRECT
913fb3ed.json,CORRECT
8f2ea7aa.json,INCORRECT
91413438.json,INCORRECT
9172f3a0.json,CORRECT
91714a58.json,CORRECT
90f3ed37.json,CORRECT
928ad970.json,CORRECT
93b581b8.json,INCORRECT
941d9a10.json,CORRECT
94f9d214.json,CORRECT
952a094c.json,CORRECT
95990924.json,INCORRECT
9565186b.json,CORRECT
963e52fc.json,INCORRECT
97999447.json,CORRECT
99b1bc43.json,CORRECT
98cf29f8.json,CORRECT
97a05b5b.json,INCORRECT
995c5fa3.json,INCORRECT
99fa7670.json,CORRECT
9af7a82c.json,CORRECT
9aec4887.json,INCORRECT
9dfd6313.json,CORRECT
9ecd008a.json,CORRECT
9d9215db.json,INCORRECT
9f236235.json,CORRECT
9edfc990.json,INCORRECT
a1570a43.json,CORRECT
a2fd1cf0.json,CORRECT
a3325580.json,CORRECT
a3df8b1e.json,CORRECT
a416b8f3.json,CORRECT
a5313dff.json,CORRECT
a5f85a15.json,CORRECT
a48eeaf7.json,CORRECT
a61ba2ce.json,INCORRECT
a61f2674.json,INCORRECT
a65b410d.json,CORRECT
a699fb00.json,CORRECT
a68b268e.json,CORRECT
a740d043.json,CORRECT
a64e4611.json,INCORRECT
a79310a0.json,CORRECT
a85d4709.json,CORRECT
a87f7484.json,CORRECT
a78176bb.json,INCORRECT
a9f96cdd.json,CORRECT
aabf363d.json,CORRECT
a8c38be5.json,INCORRECT
ac0a08a4.json,CORRECT
ae3edfdc.json,CORRECT
a8d7556c.json,INCORRECT
ae4f1146.json,CORRECT
af902bf9.json,INCORRECT
aedd82e4.json,CORRECT
b0c4d837.json,CORRECT
b190f7f5.json,INCORRECT
b1948b0a.json,CORRECT
aba27056.json,INCORRECT
b2862040.json,INCORRECT
b27ca6d3.json,INCORRECT
b230c067.json,CORRECT
b60334d2.json,CORRECT
b6afb2da.json,CORRECT
b527c5c6.json,INCORRECT
b548a754.json,CORRECT
b7249182.json,INCORRECT
b775ac94.json,INCORRECT
b8825c91.json,CORRECT
b782dc8a.json,INCORRECT
b91ae062.json,CORRECT
b94a9452.json,CORRECT
b8cdaf2b.json,CORRECT
b9b7f026.json,CORRECT
ba26e723.json,CORRECT
bb43febb.json,CORRECT
bbc9ae5d.json,CORRECT
ba97ae07.json,INCORRECT
bd4472b8.json,CORRECT
bc1d5164.json,CORRECT
bdad9b1f.json,CORRECT
bda2d7a6.json,CORRECT
be94b721.json,CORRECT
c0f76784.json,CORRECT
beb8660c.json,CORRECT
c1d99e64.json,CORRECT
c3e719e8.json,CORRECT
c3f564a4.json,CORRECT
c8f0f002.json,CORRECT
c59eb873.json,CORRECT
c444b776.json,INCORRECT
c8cbb738.json,INCORRECT
c9e6f938.json,CORRECT
c9f8e694.json,CORRECT
c909285e.json,INCORRECT
caa06a1f.json,INCORRECT
cce03e0d.json,CORRECT
cbded52d.json,CORRECT
cdecee7f.json,CORRECT
ce22a75a.json,CORRECT
ce4f8723.json,CORRECT
ce9e57f2.json,CORRECT
d037b0a7.json,CORRECT
ce602527.json,INCORRECT
cf98881b.json,CORRECT
d0f5fe59.json,CORRECT
d06dbe63.json,INCORRECT
d07ae81c.json,INCORRECT
d10ecb37.json,CORRECT
d23f8c26.json,CORRECT
d13f3404.json,CORRECT
d22278a0.json,INCORRECT
d364b489.json,INCORRECT
d2abd087.json,INCORRECT
d406998b.json,INCORRECT
d43fd935.json,CORRECT
d4a91cb9.json,CORRECT
d4469b4b.json,CORRECT
d511f180.json,CORRECT
d4f3cd78.json,CORRECT
d5d6de2d.json,CORRECT
d631b094.json,CORRECT
d89b689b.json,CORRECT
d687bc17.json,INCORRECT
d6ad076f.json,CORRECT
d8c310e9.json,CORRECT
d90796e8.json,CORRECT
d9f24cd1.json,INCORRECT
d9fac9be.json,CORRECT
dae9d2b5.json,CORRECT
dbc1a6ce.json,INCORRECT
db3e9e38.json,CORRECT
dc0a314f.json,INCORRECT
dc1df850.json,CORRECT
dc433765.json,CORRECT
db93a21d.json,INCORRECT
ddf7fa4f.json,CORRECT
ded97339.json,CORRECT
de1cd16c.json,CORRECT
e179c5f4.json,CORRECT
e3497940.json,CORRECT
e21d9049.json,CORRECT
e26a3af2.json,CORRECT
e48d4e1a.json,CORRECT
e40b9e2f.json,INCORRECT
e5062a87.json,INCORRECT
e50d258f.json,CORRECT
e509e548.json,INCORRECT
e73095fd.json,INCORRECT
e76a88a6.json,CORRECT
e6721834.json,INCORRECT
e8593010.json,INCORRECT
e9614598.json,CORRECT
e8dc4411.json,INCORRECT
e9afcf9a.json,CORRECT
ea32f347.json,CORRECT
e98196ab.json,CORRECT
ea786f4a.json,CORRECT
eb281b96.json,CORRECT
ec883f72.json,INCORRECT
eb5a1d5d.json,CORRECT
ed36ccf7.json,INCORRECT
ef135b50.json,CORRECT
ecdecbb3.json,INCORRECT
f15e1fac.json,INCORRECT
f25ffba3.json,CORRECT
f1cefba8.json,CORRECT
f35d900a.json,INCORRECT
f5b8619d.json,CORRECT
f76d97a5.json,CORRECT
f25fbde4.json,CORRECT
f8a8fe49.json,INCORRECT
f2829549.json,INCORRECT
f8c80d96.json,INCORRECT
fafffa47.json,CORRECT
f8ff0b80.json,CORRECT
f8b3ba0a.json,CORRECT
fcc82909.json,CORRECT
fcb5c309.json,CORRECT
feca6190.json,CORRECT
ff28f65a.json,CORRECT
f9012d9b.json,CORRECT
ff805c23.json,INCORRECT
Batch Accuracy,67.50% (270/400)
