Task,gemini-3.5-flash-lite
0a938d79.json,"0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0
0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0
0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0
0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0
0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0
0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0
0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0
0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0
0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0
0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0
0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0"
0d3d703e.json,"9 5 4
9 5 4
9 5 4"
0dfd9992.json,"9 6 5 6 9 5 3 3 5 9 6 5 6 9 5 3 3 5 9 6 5
6 3 2 3 6 2 9 9 2 6 3 2 3 6 2 9 9 2 6 3 2
5 2 1 2 5 1 8 8 1 5 2 1 2 5 1 8 8 1 5 2 1
6 3 2 3 6 2 9 9 2 6 3 2 3 6 2 9 9 2 6 3 2
9 6 5 6 9 5 3 3 5 9 6 5 6 9 5 3 3 5 9 6 5
5 2 1 2 5 1 8 8 1 5 2 1 2 5 1 8 8 1 5 2 1
3 9 8 9 3 8 6 6 8 3 9 8 9 3 8 6 6 8 3 9 8
3 9 8 9 3 8 6 6 8 3 9 8 9 3 8 6 6 8 3 9 8
5 2 1 2 5 1 8 8 1 5 2 1 2 5 1 8 8 1 5 2 1
9 6 5 6 9 5 3 3 5 9 6 5 6 9 5 3 3 5 9 6 5
6 3 2 3 6 2 9 9 2 6 3 2 3 6 2 9 9 2 6 3 2
5 2 1 2 5 1 8 8 1 5 2 1 2 5 1 8 8 1 5 2 1
6 3 2 3 6 2 9 9 2 6 3 2 3 6 2 9 9 2 6 3 2
9 6 5 6 9 5 3 3 5 9 6 5 6 9 5 3 3 5 9 6 5
5 2 1 2 5 1 8 8 1 5 2 1 2 5 1 8 8 1 5 2 1
3 9 8 9 3 8 6 6 8 3 9 8 9 3 8 6 6 8 3 9 8
3 9 8 9 3 8 6 6 8 3 9 8 9 3 8 6 6 8 3 9 8
5 2 1 2 5 1 8 8 1 5 2 1 2 5 1 8 8 1 5 2 1
9 6 5 6 9 5 3 3 5 9 6 5 6 9 5 3 3 5 9 6 5
6 3 2 3 6 2 9 9 2 6 3 2 3 6 2 9 9 2 6 3 2
5 2 1 2 5 1 8 8 1 5 2 1 2 5 1 8 8 1 5 2 1"
11852cab.json,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 1 0 4 0 1 0 0 0 0
0 0 2 0 2 0 0 0 0 0
0 0 0 1 0 0 0 0 0 0
0 0 2 0 2 0 0 0 0 0
0 1 0 4 0 1 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0"
10fcaaa3.json,"8 0 8 0 8 0 8 0 8 0
0 0 0 0 0 0 0 0 0 0
8 0 8 0 8 0 8 0 8 0
0 0 0 3 0 0 0 0 3 0
8 0 8 0 8 0 8 0 8 0
0 3 0 0 0 0 3 0 0 0
8 0 8 0 8 0 8 0 8 0
0 0 0 0 0 0 0 0 0 0
8 0 8 0 8 0 8 0 8 0
0 0 0 3 0 0 0 0 3 0
8 0 8 0 8 0 8 0 8 0
0 3 0 0 0 0 3 0 0 0"
0e206a2e.json,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 5 5 5 5 5 0 0 0 0 0 0 0 0 0 0 0
0 0 0 5 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
0 0 5 0 2 0 0 1 0 5 0 0 0 0 0 0 0 0 0 0
0 0 5 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
0 0 0 5 0 4 0 0 5 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 5 5 5 5 5 0 0 0 0 0 0 0 0 0 0 0"
1190e5a7.json,"1 1 1
1 1 1
1 1 1
1 1 1
1 1 1"
137eaa0f.json,"4 9 8
9 5 4
9 2 2"
150deff5.json,"0 0 8 8 0 8 8 8 0 0 0
0 0 8 8 0 0 2 0 0 0 0
0 2 2 2 8 8 2 0 0 0 0
0 0 0 0 8 2 2 0 0 0 0
0 0 0 8 8 2 0 0 0 0 0
0 0 0 0 0 8 8 0 0 0 0
0 0 0 0 0 8 8 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0"
178fcbfb.json,"3 3 3 3 3 3 3 3 3 3 3
0 0 0 0 2 0 0 0 0 2 0
0 0 0 0 2 0 0 0 0 2 0
3 3 3 3 3 3 3 3 3 3 3
0 0 0 0 2 0 0 0 0 2 0
0 0 0 0 2 0 0 0 0 2 0
0 0 0 0 2 0 0 0 0 2 0
1 1 1 1 1 1 1 1 1 1 1
0 0 0 0 2 0 0 0 0 2 0
1 1 1 1 1 1 1 1 1 1 1
0 0 0 0 2 0 0 0 0 2 0
0 0 0 0 2 0 0 0 0 2 0"
1b2d62fb.json,"0 0 8
8 0 0
0 0 8
0 0 0
8 0 0"
1a07d186.json,"0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 2 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 4 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 4 0 0 0 0 0"
1b60fb0c.json,"0 0 0 0 1 0 0 0 0 0
0 0 1 1 1 1 1 0 0 0
2 2 2 0 1 1 0 0 1 0
2 2 2 0 1 0 0 0 1 0
2 2 2 2 1 1 1 1 1 1
2 2 2 2 1 1 0 1 1 0
2 2 2 2 0 1 0 0 1 0
2 2 2 2 1 1 0 0 0 0
2 2 2 1 1 1 1 1 0 0
2 2 2 2 0 1 0 0 0 0"
1bfc4729.json,"2 2 2 2 2 2 2 2 2 2
2 0 0 0 0 0 0 0 0 2
2 2 2 2 2 2 2 2 2 2
2 0 0 0 0 0 0 0 0 2
2 0 0 0 0 0 0 0 0 2
8 0 0 0 0 0 0 0 0 8
8 0 0 0 0 0 0 0 0 8
8 8 8 8 8 8 8 8 8 8
8 0 0 0 0 0 0 0 0 8
8 8 8 8 8 8 8 8 8 8"
1e0a9b12.json,"0 0 0 0 0
0 0 0 0 0
5 0 0 0 0
5 2 0 4 0
5 2 6 4 3"
1caeab9d.json,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 1 1 0 4 4 0 0 2 2
0 1 1 0 4 4 0 0 2 2
1 0 0 4 0 0 0 2 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0"
1c786137.json,"2 0 8 1 1 1 0 1 0
8 1 0 8 2 8 1 2 8
8 2 0 2 0 1 1 8 1
0 1 8 8 1 1 8 1 8
0 1 8 8 0 8 0 2 0
0 8 8 2 8 8 8 8 8
8 0 2 0 0 0 0 8 8
0 2 8 8 1 2 0 0 2"
1cf80156.json,"0 0 6 6 6 6
0 0 6 0 0 0
6 0 6 0 0 0
6 6 6 6 0 0"
1f642eb9.json,"0 0 0 6 0 2 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
9 0 9 6 8 2 0 0 0 0
0 0 8 8 8 7 0 0 0 7
3 0 3 8 8 8 0 0 0 0
4 0 4 8 6 8 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 6 0 0 0 0 0"
1f85a75f.json,"0 2 2 2
2 2 0 2
2 2 0 2
0 2 2 2"
1e32b0e9.json,0 1 1 2 2 1 2 2
1f0c79e5.json,"0 0 8 8 8 0 8 8 8
0 0 0 8 8 8 8 8 0
0 0 0 0 8 8 8 0 0
0 0 0 8 8 8 8 8 0
0 0 8 8 0 0 8 8 0
0 1 1 0 0 0 0 1 1
0 1 1 0 0 0 0 1 1
0 1 1 0 0 0 0 0 0
8 0 0 0 0 0 0 0 0"
2013d3e2.json,"0 0 0
0 4 4
8 8 3"
2204b7a8.json,"5 5 0 0 0 0 0 0 0 4
5 0 0 0 0 4 0 0 4 4
5 0 0 0 0 0 0 0 0 4
5 0 0 5 0 0 0 0 0 4
5 0 0 0 0 0 4 0 0 4
5 0 0 5 0 0 0 0 0 4
5 0 0 0 0 0 0 0 0 4
5 0 0 0 5 0 0 0 0 4
5 0 5 0 0 0 4 0 0 4
5 0 0 0 0 0 0 0 0 4"
1f876c06.json,"0 0 0 0 0 0 3 0 0 9
7 0 0 0 0 3 0 0 9 0
0 7 0 0 3 0 0 9 0 0
0 0 7 3 0 0 9 0 0 0
6 0 0 7 0 0 0 0 0 0
0 6 0 0 7 0 0 0 0 4
0 0 6 0 0 7 0 0 4 0
0 0 0 6 0 0 7 4 0 0
0 0 0 0 0 0 4 0 0 0
0 0 0 0 0 4 0 0 0 0"
1fad071e.json,1 1 1 0 0
22168020.json,"0 0 0 0 0 0 0 0 0 0
4 4 4 4 0 0 0 0 0 0
0 4 4 0 7 7 7 7 7 7
0 4 4 0 0 7 7 7 7 0
0 0 0 0 0 0 7 7 0 0
0 0 0 0 0 0 7 7 0 0
0 3 3 3 3 3 3 0 0 0
0 0 3 3 3 3 0 0 0 0
0 0 0 3 3 0 0 0 0 0
0 0 0 3 3 0 0 0 0 0"
2281f1f4.json,"5 0 5 5 0 0 5 0 5 0
0 0 0 0 0 0 0 0 0 0
2 0 2 2 0 0 2 0 2 5
2 0 2 2 0 0 2 0 2 5
0 0 0 0 0 0 0 0 0 0
2 0 2 2 0 0 2 0 2 5
0 0 0 0 0 0 0 0 0 0
2 0 2 2 0 0 2 0 2 5
0 0 0 0 0 0 0 0 0 0
2 0 2 2 0 0 2 0 2 5"
228f6490.json,"0 0 5 5 5 5 5 0 0 2
2 0 5 7 7 7 5 0 0 0
0 0 5 5 7 5 5 0 0 0
0 0 5 5 5 5 5 0 0 0
0 0 5 5 5 5 5 0 0 2
0 0 0 0 0 2 0 2 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 5 5 5 5 5 5 5
0 2 0 5 4 4 4 5 5 5
2 0 0 5 5 5 5 5 5 5"
22233c11.json,"0 0 0 0 8 8 8 0 0 0
0 8 8 8 0 0 0 0 0 0
0 8 8 8 0 0 0 3 3 3
0 8 8 8 0 0 0 3 3 3
0 0 0 0 0 0 0 3 3 3
0 0 0 3 3 3 0 0 0 0
0 0 0 3 3 3 0 0 8 8
0 0 0 3 3 3 0 0 8 8
0 0 0 0 0 0 0 0 8 8
0 0 0 0 0 8 8 8 0 0"
22eb0ac0.json,"0 0 0 0 0 0 0 0 0 0
4 0 0 0 0 0 0 0 0 2
0 0 0 0 0 0 0 0 0 0
3 3 3 3 3 3 3 3 3 3
0 0 0 0 0 0 0 0 0 0
2 0 0 0 0 0 0 0 0 9
0 0 0 0 0 0 0 0 0 0
6 6 6 6 6 6 6 6 6 6
0 0 0 0 0 0 0 0 0 0
9 0 0 0 0 0 0 0 0 4"
23581191.json,"0 7 0 0 8 0 0 0 0
8 2 8 8 8 8 8 8 8
0 7 0 0 8 0 0 0 0
0 7 0 0 8 0 0 0 0
0 7 0 0 8 0 0 0 0
0 7 0 0 8 0 0 0 0
7 7 7 7 2 7 7 7 7
0 7 0 0 8 0 0 0 0
0 7 0 0 8 0 0 0 0"
234bbc79.json,"0 0 0 2 2 3 3 3 0
2 2 0 1 1 3 3 0 0
0 0 0 0 1 8 8 0 0"
23b5c85d.json,"6 6 6
6 6 6
6 6 6"
239be575.json,8
253bf280.json,"0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 8 3 3 3 3 3 3 3 8 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 8 3 3 3 3 3 8
0 0 0 0 0 0 0 0 0 0 0 0 0
0 8 0 0 0 0 0 0 0 0 0 0 0
0 3 0 0 0 0 0 0 0 0 0 0 0
0 3 0 0 0 0 0 0 8 0 0 0 0
0 8 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0"
25d8a9c8.json,"5 5 5
0 0 0
5 5 5"
25ff71a9.json,"0 0 0
2 0 0
2 0 0"
25d487eb.json,"0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 4 0 0 0 0 0 0
0 0 0 4 4 4 0 0 0 0 0
0 0 4 4 4 4 4 0 0 0 0
0 4 4 4 8 4 4 4 0 0 0
0 0 0 0 0 0 0 0 0 0 0"
272f95fa.json,"0 0 0 8 2 2 2 2 8 0 0 0 0 0 0
0 0 0 8 2 2 2 2 8 0 0 0 0 0 0
0 0 0 8 2 2 2 2 8 0 0 0 0 0 0
0 0 0 8 2 2 2 2 8 0 0 0 0 0 0
0 0 0 8 2 2 2 2 8 0 0 0 0 0 0
0 0 0 8 2 2 2 2 8 0 0 0 0 0 0
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
4 4 4 8 6 6 6 6 8 3 3 3 3 3 3
4 4 4 8 6 6 6 6 8 3 3 3 3 3 3
4 4 4 8 6 6 6 6 8 3 3 3 3 3 3
4 4 4 8 6 6 6 6 8 3 3 3 3 3 3
4 4 4 8 6 6 6 6 8 3 3 3 3 3 3
4 4 4 8 6 6 6 6 8 3 3 3 3 3 3
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
0 0 0 8 1 1 1 1 8 0 0 0 0 0 0
0 0 0 8 1 1 1 1 8 0 0 0 0 0 0
0 0 0 8 1 1 1 1 8 0 0 0 0 0 0"
27a28665.json,6
28bf18c6.json,"0 0 3 0 0 3
3 3 3 3 3 3
3 0 0 3 0 0"
264363fd.json,"4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 1 1 1 1 1 1 1 1 1 1 1 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 1 1 1 1 3 1 1 1 1 1 1 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
4 4 4 1 1 3 3 3 3 3 1 1 1 1 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4"
29c11459.json,"0 0 0 0 0 0 0 0 0 0 0
4 4 4 4 4 5 8 8 8 8 8
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
6 6 6 6 6 5 9 9 9 9 9"
29623171.json,"4 4 4 5 0 0 0 5 0 0 0
4 4 4 5 0 0 0 5 0 0 0
4 4 4 5 0 0 0 5 0 0 0
5 5 5 5 5 5 5 5 5 5 5
0 0 0 5 0 0 0 5 0 0 0
0 0 0 5 0 0 0 5 0 0 0
0 0 0 5 0 0 0 5 0 0 0
5 5 5 5 5 5 5 5 5 5 5
0 0 0 5 4 4 4 5 0 0 0
0 0 0 5 4 4 4 5 0 0 0
0 0 0 5 4 4 4 5 0 0 0"
28e73c20.json,"3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 3
3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3
3 0 3 3 3 3 3 3 3 3 3 3 3 3 0 3 0 3
3 0 3 0 0 0 0 0 0 0 0 0 0 3 0 3 0 3
3 0 3 0 3 3 3 3 3 3 3 3 0 3 0 3 0 3
3 0 3 0 3 0 0 0 0 0 0 3 0 3 0 3 0 3
3 0 3 0 3 0 3 3 3 3 0 3 0 3 0 3 0 3"
29ec7d0e.json,"1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 2 3 4 5 6 7 8 9 1 2 3 4 5 6 7 8 9
1 3 5 7 9 2 4 6 8 1 3 5 7 9 2 4 6 8
1 4 7 1 4 7 1 4 7 1 4 7 1 4 7 1 4 7
1 5 9 4 8 3 7 2 6 1 5 9 4 8 3 7 2 6
1 6 2 7 3 8 4 9 5 1 6 2 7 3 8 4 9 5
1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4
1 8 6 4 2 9 7 5 3 1 8 6 4 2 9 7 5 3
1 9 8 7 6 5 4 3 2 1 9 8 7 6 5 4 3 2
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 2 3 4 5 6 7 8 9 1 2 3 4 5 6 7 8 9
1 3 5 7 9 2 4 6 8 1 3 5 7 9 2 4 6 8
1 4 7 1 4 7 1 4 7 1 4 7 1 4 7 1 4 7
1 5 9 4 8 3 7 2 6 1 5 9 4 8 3 7 2 6
1 6 2 7 3 8 4 9 5 1 6 2 7 3 8 4 9 5
1 7 4 1 7 4 1 7 4 1 7 4 1 7 4 1 7 4
1 8 6 4 2 9 7 5 3 1 8 6 4 2 9 7 5 3
1 9 8 7 6 5 4 3 2 1 9 8 7 6 5 4 3 2"
2bee17df.json,"0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0"
