Task,gemini-3.5-flash-lite
447fd412.json,"Total: 20176 (Prompt: 3665, Resposta: 787, Pensamento: 15724)"
444801d8.json,"Total: 12752 (Prompt: 2403, Resposta: 996, Pensamento: 9353)"
44d8ac46.json,"Total: 15387 (Prompt: 3456, Resposta: 921, Pensamento: 11010)"
44f52bb0.json,"Total: 9124 (Prompt: 895, Resposta: 484, Pensamento: 7745)"
4522001f.json,"Total: 8040 (Prompt: 1159, Resposta: 753, Pensamento: 6128)"
4612dd53.json,"Total: 18912 (Prompt: 2881, Resposta: 918, Pensamento: 15113)"
46f33fce.json,"Total: 17291 (Prompt: 4655, Resposta: 2053, Pensamento: 10583)"
469497ad.json,"Total: 19255 (Prompt: 2584, Resposta: 947, Pensamento: 15724)"
47c1f68c.json,"Total: 12768 (Prompt: 2128, Resposta: 964, Pensamento: 9676)"
46442a0e.json,"Total: 17328 (Prompt: 988, Resposta: 614, Pensamento: 15726)"
48d8fb45.json,"Total: 6303 (Prompt: 1384, Resposta: 306, Pensamento: 4613)"
496994bd.json,"Total: 3661 (Prompt: 1150, Resposta: 618, Pensamento: 1893)"
4938f0c2.json,"Total: 17715 (Prompt: 4973, Resposta: 1272, Pensamento: 11470)"
49d1d64f.json,"Total: 4052 (Prompt: 853, Resposta: 500, Pensamento: 2699)"
4be741c5.json,"Total: 4449 (Prompt: 1807, Resposta: 399, Pensamento: 2243)"
484b58aa.json,"Total: 29313 (Prompt: 12707, Resposta: 881, Pensamento: 15725)"
50846271.json,"Total: 23761 (Prompt: 7036, Resposta: 998, Pensamento: 15727)"
4c5c2cf0.json,"Total: 20307 (Prompt: 3529, Resposta: 1054, Pensamento: 15724)"
4c4377d9.json,"Total: 3373 (Prompt: 948, Resposta: 437, Pensamento: 1988)"
508bd3b6.json,"Total: 19377 (Prompt: 3111, Resposta: 1164, Pensamento: 15102)"
50cb2852.json,"Total: 12483 (Prompt: 3258, Resposta: 1094, Pensamento: 8131)"
5168d44c.json,"Total: 14130 (Prompt: 2050, Resposta: 914, Pensamento: 11166)"
5117e062.json,"Total: 7712 (Prompt: 1931, Resposta: 308, Pensamento: 5473)"
53b68214.json,"Total: 8372 (Prompt: 1905, Resposta: 730, Pensamento: 5737)"
539a4f51.json,"Total: 18387 (Prompt: 1732, Resposta: 929, Pensamento: 15726)"
54d82841.json,"Total: 4609 (Prompt: 1380, Resposta: 650, Pensamento: 2579)"
543a7ed5.json,"Total: 17556 (Prompt: 3327, Resposta: 1305, Pensamento: 12924)"
54d9e175.json,"Total: 4674 (Prompt: 1673, Resposta: 728, Pensamento: 2273)"
5582e5ca.json,"Total: 2535 (Prompt: 684, Resposta: 338, Pensamento: 1513)"
5521c0d9.json,"Total: 10820 (Prompt: 4212, Resposta: 1267, Pensamento: 5341)"
5614dbcf.json,"Total: 10289 (Prompt: 1253, Resposta: 541, Pensamento: 8495)"
56ff96f3.json,"Total: 5873 (Prompt: 2200, Resposta: 666, Pensamento: 3007)"
56dc2b01.json,"Total: 10344 (Prompt: 1815, Resposta: 649, Pensamento: 7880)"
5bd6f4ac.json,"Total: 4093 (Prompt: 1337, Resposta: 234, Pensamento: 2522)"
5c0a986e.json,"Total: 12618 (Prompt: 2229, Resposta: 815, Pensamento: 9574)"
5c2c9af4.json,"Total: 25507 (Prompt: 8851, Resposta: 932, Pensamento: 15724)"
57aa92db.json,"Total: 22753 (Prompt: 6308, Resposta: 718, Pensamento: 15727)"
5daaa586.json,"Total: 20330 (Prompt: 3681, Resposta: 920, Pensamento: 15729)"
60b61512.json,"Total: 15351 (Prompt: 1424, Resposta: 558, Pensamento: 13369)"
6150a2bd.json,"Total: 2686 (Prompt: 611, Resposta: 310, Pensamento: 1765)"
5ad4f10b.json,"Total: 21067 (Prompt: 4906, Resposta: 435, Pensamento: 15726)"
62c24649.json,"Total: 3143 (Prompt: 929, Resposta: 474, Pensamento: 1740)"
6430c8c4.json,"Total: 8902 (Prompt: 1274, Resposta: 595, Pensamento: 7033)"
623ea044.json,"Total: 20016 (Prompt: 3505, Resposta: 783, Pensamento: 15728)"
6455b5f5.json,"Total: 18254 (Prompt: 4621, Resposta: 1215, Pensamento: 12418)"
63613498.json,"Total: 13833 (Prompt: 2207, Resposta: 787, Pensamento: 10839)"
662c240a.json,"Total: 13554 (Prompt: 1009, Resposta: 435, Pensamento: 12110)"
67385a82.json,"Total: 8978 (Prompt: 1069, Resposta: 520, Pensamento: 7389)"
67a3c6ac.json,"Total: 3379 (Prompt: 912, Resposta: 261, Pensamento: 2206)"
673ef223.json,"Total: 14638 (Prompt: 4001, Resposta: 1581, Pensamento: 9056)"
67e8384a.json,"Total: 4757 (Prompt: 1051, Resposta: 527, Pensamento: 3179)"
67a423a3.json,"Total: 10484 (Prompt: 1634, Resposta: 947, Pensamento: 7903)"
681b3aeb.json,"Total: 15758 (Prompt: 1497, Resposta: 436, Pensamento: 13825)"
6855a6e4.json,"Total: 16156 (Prompt: 4108, Resposta: 1165, Pensamento: 10883)"
68b16354.json,"Total: 2572 (Prompt: 1041, Resposta: 399, Pensamento: 1132)"
694f12f3.json,"Total: 11065 (Prompt: 1711, Resposta: 697, Pensamento: 8657)"
6773b310.json,"Total: 11026 (Prompt: 1918, Resposta: 431, Pensamento: 8677)"
6b9890af.json,"Total: 16145 (Prompt: 5421, Resposta: 1340, Pensamento: 9384)"
6aa20dc0.json,"Total: 23578 (Prompt: 6949, Resposta: 903, Pensamento: 15726)"
6a1e5592.json,"Total: 19034 (Prompt: 2421, Resposta: 887, Pensamento: 15726)"
6c434453.json,"Total: 9424 (Prompt: 1740, Resposta: 723, Pensamento: 6961)"
6d0160f0.json,"Total: 16339 (Prompt: 3061, Resposta: 909, Pensamento: 12369)"
6cf79266.json,"Total: 23298 (Prompt: 6533, Resposta: 1040, Pensamento: 15725)"
6d0aefbc.json,"Total: 2392 (Prompt: 793, Resposta: 343, Pensamento: 1256)"
6cdd2623.json,"Total: 17669 (Prompt: 4799, Resposta: 1540, Pensamento: 11330)"
6d75e8bb.json,"Total: 9856 (Prompt: 1950, Resposta: 646, Pensamento: 7260)"
6d58a25d.json,"Total: 23752 (Prompt: 6533, Resposta: 1494, Pensamento: 15725)"
6e02f1e3.json,"Total: 3209 (Prompt: 723, Resposta: 298, Pensamento: 2188)"
6e19193c.json,"Total: 18255 (Prompt: 1779, Resposta: 750, Pensamento: 15726)"
6e82a1ae.json,"Total: 18851 (Prompt: 2272, Resposta: 854, Pensamento: 15725)"
6f8cd79b.json,"Total: 2710 (Prompt: 930, Resposta: 396, Pensamento: 1384)"
6fa7a44f.json,"Total: 2951 (Prompt: 870, Resposta: 425, Pensamento: 1656)"
72ca375d.json,"Total: 9910 (Prompt: 1492, Resposta: 447, Pensamento: 7971)"
72322fa7.json,"Total: 21180 (Prompt: 4484, Resposta: 967, Pensamento: 15729)"
6ecd11f4.json,"Total: 15187 (Prompt: 5426, Resposta: 714, Pensamento: 9047)"
7468f01a.json,"Total: 8176 (Prompt: 2510, Resposta: 443, Pensamento: 5223)"
7447852a.json,"Total: 12936 (Prompt: 1521, Resposta: 814, Pensamento: 10601)"
73251a56.json,"Total: 23564 (Prompt: 7105, Resposta: 731, Pensamento: 15728)"
74dd1130.json,"Total: 2510 (Prompt: 660, Resposta: 259, Pensamento: 1591)"
746b3537.json,"Total: 4353 (Prompt: 873, Resposta: 382, Pensamento: 3098)"
75b8110e.json,"Total: 16334 (Prompt: 2016, Resposta: 883, Pensamento: 13435)"
776ffc46.json,"Total: 24892 (Prompt: 8147, Resposta: 1021, Pensamento: 15724)"
77fdfe62.json,"Total: 9951 (Prompt: 1352, Resposta: 592, Pensamento: 8007)"
760b3cac.json,"Total: 12544 (Prompt: 1473, Resposta: 598, Pensamento: 10473)"
794b24be.json,"Total: 4912 (Prompt: 1081, Resposta: 406, Pensamento: 3425)"
780d0b14.json,"Total: 11052 (Prompt: 4372, Resposta: 470, Pensamento: 6210)"
7837ac64.json,"Total: 25297 (Prompt: 8906, Resposta: 662, Pensamento: 15729)"
7b7f7511.json,"Total: 2792 (Prompt: 764, Resposta: 308, Pensamento: 1720)"
7b6016b9.json,"Total: 25059 (Prompt: 8367, Resposta: 968, Pensamento: 15724)"
7c008303.json,"Total: 17881 (Prompt: 1578, Resposta: 579, Pensamento: 15724)"
7ddcd7ec.json,"Total: 12929 (Prompt: 2132, Resposta: 697, Pensamento: 10100)"
7df24a62.json,"Total: 26951 (Prompt: 10468, Resposta: 758, Pensamento: 15725)"
7fe24cdd.json,"Total: 7436 (Prompt: 1045, Resposta: 630, Pensamento: 5761)"
7f4411dc.json,"Total: 11965 (Prompt: 2961, Resposta: 696, Pensamento: 8308)"
7e0986d6.json,"Total: 14616 (Prompt: 3092, Resposta: 1319, Pensamento: 10205)"
80af3007.json,"Total: 20256 (Prompt: 3722, Resposta: 810, Pensamento: 15724)"
810b9b61.json,"Total: 12163 (Prompt: 3240, Resposta: 883, Pensamento: 8040)"
82819916.json,"Total: 11940 (Prompt: 2516, Resposta: 1049, Pensamento: 8375)"
83302e8f.json,"Total: 25978 (Prompt: 9505, Resposta: 749, Pensamento: 15724)"
834ec97d.json,"Total: 8362 (Prompt: 1601, Resposta: 923, Pensamento: 5838)"
8403a5d5.json,"Total: 9986 (Prompt: 2279, Resposta: 859, Pensamento: 6848)"
855e0971.json,"Total: 12153 (Prompt: 5182, Resposta: 1470, Pensamento: 5501)"
846bdb03.json,"Total: 19495 (Prompt: 2949, Resposta: 820, Pensamento: 15726)"
85c4e7cd.json,"Total: 9098 (Prompt: 2742, Resposta: 1107, Pensamento: 5249)"
8731374e.json,"Total: 20815 (Prompt: 4364, Resposta: 722, Pensamento: 15729)"
868de0fa.json,"Total: 20721 (Prompt: 5978, Resposta: 1946, Pensamento: 12797)"
88a10436.json,"Total: 14102 (Prompt: 1928, Resposta: 830, Pensamento: 11344)"
88a62173.json,"Total: 7856 (Prompt: 888, Resposta: 436, Pensamento: 6532)"
8be77c9e.json,"Total: 2223 (Prompt: 671, Resposta: 292, Pensamento: 1260)"
890034e9.json,"Total: 23546 (Prompt: 7103, Resposta: 715, Pensamento: 15728)"
8d5021e8.json,"Total: 15936 (Prompt: 999, Resposta: 596, Pensamento: 14341)"
8a004b2b.json,"Total: 20236 (Prompt: 4035, Resposta: 1159, Pensamento: 15042)"
8e1813be.json,"Total: 11139 (Prompt: 2673, Resposta: 630, Pensamento: 7836)"
8e5a5113.json,"Total: 12121 (Prompt: 1235, Resposta: 642, Pensamento: 10244)"
8d510a79.json,"Total: 18517 (Prompt: 1919, Resposta: 870, Pensamento: 15728)"
8eb1be9a.json,"Total: 18105 (Prompt: 2893, Resposta: 1049, Pensamento: 14163)"
8efcae92.json,"Total: 18565 (Prompt: 4347, Resposta: 691, Pensamento: 13527)"
90c28cc7.json,"Total: 8040 (Prompt: 4175, Resposta: 403, Pensamento: 3462)"
913fb3ed.json,"Total: 9708 (Prompt: 3536, Resposta: 1413, Pensamento: 4759)"
8f2ea7aa.json,"Total: 18657 (Prompt: 2067, Resposta: 865, Pensamento: 15725)"
91413438.json,"Total: 19490 (Prompt: 2583, Resposta: 1181, Pensamento: 15726)"
9172f3a0.json,"Total: 4757 (Prompt: 1314, Resposta: 886, Pensamento: 2557)"
91714a58.json,"Total: 15820 (Prompt: 4554, Resposta: 1248, Pensamento: 10018)"
90f3ed37.json,"Total: 16832 (Prompt: 2975, Resposta: 938, Pensamento: 12919)"
928ad970.json,"Total: 14168 (Prompt: 3840, Resposta: 1368, Pensamento: 8960)"
93b581b8.json,"Total: 14313 (Prompt: 1298, Resposta: 652, Pensamento: 12363)"
941d9a10.json,"Total: 13041 (Prompt: 2385, Resposta: 978, Pensamento: 9678)"
94f9d214.json,"Total: 8391 (Prompt: 1111, Resposta: 469, Pensamento: 6811)"
952a094c.json,"Total: 13140 (Prompt: 2274, Resposta: 835, Pensamento: 10031)"
95990924.json,"Total: 13606 (Prompt: 3119, Resposta: 1214, Pensamento: 9273)"
9565186b.json,"Total: 3174 (Prompt: 744, Resposta: 347, Pensamento: 2083)"
963e52fc.json,"Total: 18114 (Prompt: 1654, Resposta: 736, Pensamento: 15724)"
97999447.json,"Total: 4934 (Prompt: 1912, Resposta: 667, Pensamento: 2355)"
99b1bc43.json,"Total: 6342 (Prompt: 1309, Resposta: 626, Pensamento: 4407)"
98cf29f8.json,"Total: 17251 (Prompt: 4492, Resposta: 1240, Pensamento: 11519)"
97a05b5b.json,"Total: 20369 (Prompt: 3757, Resposta: 885, Pensamento: 15727)"
995c5fa3.json,"Total: 18104 (Prompt: 1577, Resposta: 801, Pensamento: 15726)"
99fa7670.json,"Total: 7139 (Prompt: 1308, Resposta: 604, Pensamento: 5227)"
9af7a82c.json,"Total: 5362 (Prompt: 1099, Resposta: 660, Pensamento: 3603)"
9aec4887.json,"Total: 16847 (Prompt: 3017, Resposta: 819, Pensamento: 13011)"
9dfd6313.json,"Total: 5316 (Prompt: 928, Resposta: 488, Pensamento: 3900)"
9ecd008a.json,"Total: 18589 (Prompt: 2909, Resposta: 628, Pensamento: 15052)"
9d9215db.json,"Total: 23151 (Prompt: 5988, Resposta: 1439, Pensamento: 15724)"
9f236235.json,"Total: 11464 (Prompt: 3556, Resposta: 522, Pensamento: 7386)"
9edfc990.json,"Total: 20886 (Prompt: 4045, Resposta: 1116, Pensamento: 15725)"
a1570a43.json,"Total: 13100 (Prompt: 2190, Resposta: 774, Pensamento: 10136)"
a2fd1cf0.json,"Total: 11563 (Prompt: 3470, Resposta: 1035, Pensamento: 7058)"
a3325580.json,"Total: 12789 (Prompt: 2217, Resposta: 469, Pensamento: 10103)"
a3df8b1e.json,"Total: 10033 (Prompt: 1307, Resposta: 720, Pensamento: 8006)"
a416b8f3.json,"Total: 2226 (Prompt: 773, Resposta: 344, Pensamento: 1109)"
a5313dff.json,"Total: 10012 (Prompt: 1952, Resposta: 628, Pensamento: 7432)"
a5f85a15.json,"Total: 14107 (Prompt: 1556, Resposta: 904, Pensamento: 11647)"
a48eeaf7.json,"Total: 10084 (Prompt: 1889, Resposta: 868, Pensamento: 7327)"
a61ba2ce.json,"Total: 18265 (Prompt: 1898, Resposta: 643, Pensamento: 15724)"
a61f2674.json,"Total: 6173 (Prompt: 1528, Resposta: 663, Pensamento: 3982)"
a65b410d.json,"Total: 10692 (Prompt: 2045, Resposta: 1096, Pensamento: 7551)"
a699fb00.json,"Total: 6296 (Prompt: 2200, Resposta: 1073, Pensamento: 3023)"
a68b268e.json,"Total: 18266 (Prompt: 2048, Resposta: 493, Pensamento: 15725)"
a740d043.json,"Total: 3342 (Prompt: 925, Resposta: 325, Pensamento: 2092)"
a64e4611.json,"Total: 30321 (Prompt: 13531, Resposta: 1062, Pensamento: 15728)"
a79310a0.json,"Total: 3094 (Prompt: 815, Resposta: 338, Pensamento: 1941)"
a85d4709.json,"Total: 3292 (Prompt: 766, Resposta: 404, Pensamento: 2122)"
a87f7484.json,"Total: 4831 (Prompt: 1037, Resposta: 359, Pensamento: 3435)"
a78176bb.json,"Total: 18822 (Prompt: 2264, Resposta: 829, Pensamento: 15729)"
a9f96cdd.json,"Total: 4190 (Prompt: 978, Resposta: 531, Pensamento: 2681)"
aabf363d.json,"Total: 2852 (Prompt: 1028, Resposta: 418, Pensamento: 1406)"
a8c38be5.json,"Total: 18726 (Prompt: 2346, Resposta: 655, Pensamento: 15725)"
ac0a08a4.json,"Total: 5497 (Prompt: 1597, Resposta: 920, Pensamento: 2980)"
ae3edfdc.json,"Total: 13142 (Prompt: 4313, Resposta: 1388, Pensamento: 7441)"
a8d7556c.json,"Total: 21894 (Prompt: 5468, Resposta: 700, Pensamento: 15726)"
ae4f1146.json,"Total: 10897 (Prompt: 1427, Resposta: 321, Pensamento: 9149)"
af902bf9.json,"Total: 5595 (Prompt: 2112, Resposta: 674, Pensamento: 2809)"
aedd82e4.json,"Total: 5919 (Prompt: 1044, Resposta: 592, Pensamento: 4283)"
b0c4d837.json,"Total: 13298 (Prompt: 1661, Resposta: 455, Pensamento: 11182)"
b190f7f5.json,"Total: 17692 (Prompt: 2213, Resposta: 1474, Pensamento: 14005)"
b1948b0a.json,"Total: 2090 (Prompt: 733, Resposta: 285, Pensamento: 1072)"
aba27056.json,"Total: 18411 (Prompt: 1797, Resposta: 888, Pensamento: 15726)"
b2862040.json,"Total: 20625 (Prompt: 3865, Resposta: 1087, Pensamento: 15673)"
b27ca6d3.json,"Total: 19977 (Prompt: 3501, Resposta: 747, Pensamento: 15729)"
b230c067.json,"Total: 11215 (Prompt: 2083, Resposta: 654, Pensamento: 8478)"
b60334d2.json,"Total: 8199 (Prompt: 1463, Resposta: 605, Pensamento: 6131)"
b6afb2da.json,"Total: 8117 (Prompt: 1756, Resposta: 755, Pensamento: 5606)"
b527c5c6.json,"Total: 24017 (Prompt: 7152, Resposta: 1346, Pensamento: 15519)"
b548a754.json,"Total: 8825 (Prompt: 2904, Resposta: 1074, Pensamento: 4847)"
b7249182.json,"Total: 19817 (Prompt: 3073, Resposta: 1016, Pensamento: 15728)"
b775ac94.json,"Total: 24776 (Prompt: 8069, Resposta: 982, Pensamento: 15725)"
b8825c91.json,"Total: 19825 (Prompt: 5607, Resposta: 1261, Pensamento: 12957)"
b782dc8a.json,"Total: 19627 (Prompt: 3152, Resposta: 747, Pensamento: 15728)"
b91ae062.json,"Total: 7163 (Prompt: 1847, Resposta: 1018, Pensamento: 4298)"
b94a9452.json,"Total: 5805 (Prompt: 1988, Resposta: 475, Pensamento: 3342)"
b8cdaf2b.json,"Total: 16935 (Prompt: 1557, Resposta: 879, Pensamento: 14499)"
b9b7f026.json,"Total: 8639 (Prompt: 2450, Resposta: 345, Pensamento: 5844)"
ba26e723.json,"Total: 8146 (Prompt: 1441, Resposta: 478, Pensamento: 6227)"
bb43febb.json,"Total: 5600 (Prompt: 1708, Resposta: 684, Pensamento: 3208)"
bbc9ae5d.json,"Total: 5790 (Prompt: 1054, Resposta: 583, Pensamento: 4153)"
ba97ae07.json,"Total: 12931 (Prompt: 2282, Resposta: 700, Pensamento: 9949)"
bd4472b8.json,"Total: 3966 (Prompt: 1250, Resposta: 726, Pensamento: 1990)"
bc1d5164.json,"Total: 11802 (Prompt: 1686, Resposta: 974, Pensamento: 9142)"
bdad9b1f.json,"Total: 3646 (Prompt: 976, Resposta: 476, Pensamento: 2194)"
bda2d7a6.json,"Total: 15583 (Prompt: 1436, Resposta: 659, Pensamento: 13488)"
be94b721.json,"Total: 5350 (Prompt: 1286, Resposta: 278, Pensamento: 3786)"
