Task,gemma-4-31b-it
089cca77.json,"0 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 0
1 0 0 8 0 0 0 8 0 0 0 0 0 8 0 0 2
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
1 0 0 0 0 0 0 0 4 0 0 0 0 0 4 0 2
0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 0"
0840a35f.json,"5 1 3
1 9 3
2 4 5"
0ac8ac11.json,"0 0 0 0 0 0 0 1 0
0 0 2 0 0 0 0 1 0
0 0 2 0 0 0 0 1 0
3 0 2 0 0 0 0 1 0
3 0 2 0 0 0 0 1 0
3 0 2 0 4 0 0 1 0
3 0 2 0 4 0 0 1 0
3 0 2 0 4 0 0 1 0
3 0 2 0 4 0 0 1 0"
0accd120.json,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 6 7 0 0 0 0
0 0 0 0 3 4 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0"
0996401b.json,"8 0 0 8
5 0 8 5
5 0 0 5
5 0 0 5
5 0 0 5
5 8 0 5
5 0 0 5
5 0 8 5
5 0 0 5
8 0 0 8"
0ce55d2b.json,"0 0 0 3 3 0 0 0 0 0
0 0 0 3 3 0 0 0 0 0
0 0 3 3 3 3 0 0 0 0
0 3 3 3 3 3 3 0 0 0
0 0 0 0 0 0 7 7 0 0
0 0 0 0 0 0 7 7 0 0
0 4 4 0 0 7 7 7 7 0
0 4 4 0 7 7 7 7 7 7
4 4 4 4 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0"
0c315230.json,"8 0 8 8 0 8 0 0 0
0 8 8 8 8 0 0 0 0
8 0 0 0 0 8 0 0 0
0 0 0 4 0 0 0 0 0
0 0 0 4 4 4 0 0 0
0 0 0 0 4 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0"
0ed809b7.json,"0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 1 7 7 7 1 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 1 7 7 7 1 0 0 0 1 1 1 1 1 1 1 1 0
0 0 0 1 7 7 7 1 0 0 0 1 2 2 2 2 2 2 1 0
0 0 0 1 7 7 7 1 0 0 0 1 2 2 2 2 2 2 1 0
0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 1 0
0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 1 0
1 1 1 1 1 1 1 1 1 1 0 1 2 2 2 2 2 2 1 0
1 2 2 2 2 2 2 2 2 1 0 1 2 2 2 2 2 2 1 0
1 2 2 2 2 2 2 2 2 1 0 1 1 1 1 1 1 1 1 0
1 2 2 2 2 2 2 2 2 1 0 0 0 0 0 0 0 0 0 0
1 2 2 2 2 2 2 2 2 1 0 0 1 1 1 1 1 1 1 0
1 2 2 2 2 2 2 2 2 1 0 0 1 7 7 7 7 7 1 0
1 2 2 2 2 2 2 2 2 1 0 0 1 7 7 7 7 7 1 0
1 2 2 2 2 2 2 2 2 1 0 0 1 7 7 7 7 7 1 0
1 2 2 2 2 2 2 2 2 1 0 0 1 7 7 7 7 7 1 0
1 1 1 1 1 1 1 1 1 1 0 0 1 7 7 7 7 7 1 0
0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
10759c75.json,"2 0 0 0 0 0 0 0 0 3
0 2 0 0 0 0 0 0 0 3
0 0 2 0 0 0 0 0 0 3
0 0 0 2 0 0 0 0 0 3
0 0 0 0 2 0 0 0 0 3
0 0 0 0 0 2 0 0 0 3
0 0 0 0 0 0 2 0 0 3
0 0 0 0 0 0 0 2 0 3
0 0 0 0 0 0 0 0 2 3
4 4 4 4 4 4 4 4 4 3"
0f764732.json,"0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0"
12183ad6.json,"8 1 8 8 8 1 8 8
8 1 8 8 8 1 8 8
1 1 1 1 1 1 1 1
8 1 8 8 8 1 8 8
8 1 8 8 8 1 8 8
1 1 1 1 1 1 1 1
8 1 8 8 8 1 8 8
8 1 8 8 8 1 8 8
8 1 8 8 8 1 8 8
8 1 8 8 8 1 8 8"
10f0ecfd.json,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 4 4 4 4 4 4 4 0
0 0 0 0 4 4 4 0 0 0
0 0 4 4 4 4 4 4 4 0
0 0 0 0 4 4 4 0 0 0
0 0 4 4 4 4 4 4 4 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0"
146270d7.json,"7 7 0 7 7 0 0 0 0
7 0 7 7 0 7 0 0 0
7 0 7 7 0 7 0 0 0
7 7 0 0 0 0 7 7 0
7 0 7 0 0 0 7 0 7
7 0 7 0 0 0 7 0 7
7 7 0 0 0 0 7 7 0
7 0 7 0 0 0 7 0 7
7 0 7 0 0 0 7 0 7"
14719dd1.json,"0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 4 3 1 2 2 4 3 1 2 4 3 1 2 4 3 1 2 4
0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0"
162acd53.json,"0 2 2
0 0 0
0 0 0"
15256387.json,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
1 1 0 4 4 0 0 2 2 0
1 1 0 4 4 0 0 2 2 0
0 0 1 0 0 4 0 0 0 2
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0"
1759154f.json,"0 7 0 0 0 0 1 1 1 0
0 0 0 0 0 0 1 2 1 0
0 1 1 1 0 0 1 1 1 0
0 1 2 1 0 0 0 0 0 0
0 1 1 1 0 0 0 0 0 0
0 0 0 0 0 0 0 0 7 0
0 0 0 1 1 1 0 0 0 0
0 0 0 1 2 1 0 0 0 0
0 0 0 1 1 1 0 0 0 0
5 0 0 0 0 0 0 0 0 0"
1777a517.json,"0 0 0 0 0
0 0 2 0 0
0 2 2 0 0
0 0 2 0 0
0 0 0 0 0"
1d3949d2.json,"0 0 0 0 0
0 0 0 0 0
0 0 0 0 5
0 4 0 2 5
3 4 6 2 5"
1d3e8765.json,8
1dfa8184.json,"0 0 0 0 0 0 0 0 0 0 0 0 0
5 5 0 0 0 0 0 0 0 0 0 0 0
0 5 0 0 0 0 0 0 0 0 0 0 0
0 5 5 5 0 0 0 0 0 0 0 0 0
0 0 0 5 0 0 0 0 0 0 0 0 0
0 0 0 5 5 5 0 0 0 0 0 0 0
0 0 0 0 0 5 0 0 0 0 0 0 0
0 0 0 0 0 8 0 0 0 0 0 0 0
0 0 0 0 0 5 0 0 0 0 0 0 0
0 0 0 0 0 5 5 5 0 0 0 0 0
0 0 0 0 0 0 0 5 0 0 0 0 0
0 0 0 0 0 0 0 5 5 5 0 0 0
0 0 0 0 0 0 0 0 0 5 0 0 0"
1e3bf778.json,"0 4 0 4 0 4 0 4 0 4 0 4
0 4 0 4 0 4 0 4 0 4 0 4
0 4 0 4 0 4 0 4 0 4 0 4
0 4 0 4 0 4 0 4 0 4 0 4
0 4 0 4 0 4 0 4 0 4 0 4
0 4 0 4 0 4 0 4 0 4 0 4
0 4 0 4 0 4 0 4 0 4 0 4
0 4 0 4 0 4 0 4 0 4 0 4
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0"
1f4376ba.json,"1 1 1 1 1 1
1 9 9 9 9 1
1 9 0 0 9 1
1 9 0 0 9 1
1 9 9 9 9 1
1 1 1 1 1 1"
1fa17451.json,"0 0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3
0 0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3
0 0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3
0 0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3
0 0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3
0 0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3
0 0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3
0 0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3
0 0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3
0 0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3
0 0 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3"
20d12acf.json,"0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 5 5 5 5 0
0 0 0 0 0 0 0 5 2 2 5 0
5 5 5 5 5 0 0 5 2 2 5 0
5 2 2 2 5 0 0 5 5 2 5 0
5 2 2 2 5 0 0 5 5 5 5 0
5 2 2 2 5 0 0 0 0 0 0 0
5 5 5 5 5 0 0 0 0 0 0 0
0 0 5 5 5 5 5 5 0 0 0 0
0 0 5 2 2 2 2 5 0 0 0 0
0 0 5 2 2 2 2 5 0 0 0 0
0 0 5 5 5 5 5 5 0 0 0 0"
2127b16f.json,"7 7 0
7 7 7
0 7 0"
20ed1f06.json,"0 0 0 0 5 5 5 5 5 0 0 0
0 0 0 0 5 8 8 8 5 0 0 0
0 0 0 0 5 8 8 8 5 0 0 0
0 0 0 0 5 8 8 8 5 0 0 0
0 0 0 0 5 5 5 5 5 0 0 0
0 0 0 0 0 0 0 0 5 5 5 5
0 5 5 5 0 0 0 0 5 7 7 5
0 5 6 5 0 0 0 0 5 7 7 5
0 5 5 5 0 0 0 0 5 5 5 5
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0"
26871f8c.json,"0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 3 0 0 0 0 0 0
1 0 0 0 3 3 3 0 0 0 0 1
0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0"
26073685.json,"0 0 0 0 5 5 5 5 5 5
0 0 0 0 5 2 2 2 2 5
0 0 0 0 5 5 5 5 5 5
0 0 0 0 0 0 0 0 0 0
5 5 5 5 5 5 5 0 0 0
5 2 2 2 2 2 5 0 0 0
5 2 2 2 2 2 5 0 0 0
5 2 2 2 2 2 5 0 0 0
5 2 2 2 2 2 5 0 0 0
5 5 5 5 5 5 5 0 0 0"
27004abf.json,"2 6 2 6 2 6
6 2 6 2 6 2"
26c16007.json,"4 0 0
6 8 0
6 3 5"
2753806b.json,"8 8 8
8 8 8
8 8 8"
279afbc0.json,"0 0 0 0 0 0 0 0 0 0 0
0 4 4 4 8 4 4 4 0 0 0
0 0 4 4 4 4 4 0 0 0 0
0 0 0 4 4 4 0 0 0 0 0
0 0 0 0 4 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0 0"
27af16ac.json,"9 2 2
9 5 4
4 9 8"
27fdb69e.json,"9 9 9 5 8 8 8 5 7 7 7
9 9 9 5 8 8 8 5 7 7 7
9 9 9 5 8 8 8 5 7 7 7
5 5 5 5 5 5 5 5 5 5 5
8 8 8 5 6 6 6 5 6 6 6
8 8 8 5 6 6 6 5 6 6 6
8 8 8 5 6 6 6 5 6 6 6"
28a465a2.json,"0 9 0 0 0 6 0 0 0 3
0 0 0 0 0 0 0 0 0 0
9 9 0 6 6 6 6 6 0 0
9 9 0 6 6 6 6 6 0 0
9 9 0 6 6 6 6 6 0 0
9 9 0 6 6 6 6 6 0 0
9 9 0 0 0 0 0 0 0 0
9 9 0 0 0 0 3 3 3 3
9 9 0 0 0 0 3 3 3 3
0 0 0 0 0 0 0 0 0 0"
28b2a9ce.json,"0 0 0 0 0 0 0 0 0 0
2 0 0 0 0 0 0 3 0 0
2 0 0 3 3 0 0 3 0 0
2 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 1 1 0 0 0 2 0 0 1
0 0 1 1 0 2 2 0 0 1
0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1"
298ad750.json,3 2 1 8
2f05214d.json,"3 3 3 3 3 3
5 5 5 5 5 5
5 5 5 5 5 5
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
5 5 5 5 5 5
5 5 5 5 5 5
3 3 3 3 3 3"
2f33ea3c.json,"8 5 1 5 8
8 1 5 5 5
1 5 5 1 5"
2b6a9f90.json,"0 0 0 0 0 0 0 0
0 3 0 0 0 0 0 3
0 0 0 0 0 0 2 0
0 0 0 0 0 2 2 0
0 0 0 0 2 2 2 0
0 0 2 2 2 2 2 0
0 3 0 0 0 0 0 3
0 0 0 0 0 0 2 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0"
30654559.json,"0 5
5 0"
30597de3.json,"0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0"
32d38173.json,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 6 6 6 6 0 0 0 0 8 8 8 8 8 8 0
0 0 0 0 6 0 0 6 0 0 0 0 8 0 0 0 0 8 0
0 0 0 0 6 6 6 6 0 0 0 0 8 8 8 8 8 8 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 1 1 1 1 1 1 1 0 0 4 4 4 4 4 4 0 0
0 1 0 0 0 0 0 1 0 0 0 4 0 0 0 0 4 0 0
0 1 0 0 0 0 0 1 0 0 0 4 0 0 0 0 4 0 0
0 1 0 0 0 0 0 1 0 0 0 4 0 0 0 0 4 0 0
0 1 0 0 0 0 0 1 0 0 0 4 0 0 0 0 4 0 0
0 1 0 0 0 0 0 1 0 0 0 4 0 0 0 0 4 0 0
0 1 1 1 1 1 1 1 1 0 0 4 4 4 4 4 4 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 3 3 3 3 3 0 0 0 0 0
0 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0 0
0 0 0 0 0 0 0 0 0 3 3 3 3 3 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
333eeb10.json,"0 0 0 0 0 0 5 0 0 0
0 0 0 0 5 5 5 0 4 0
8 0 0 0 0 0 0 0 4 0
8 8 8 0 0 0 0 0 4 0
0 0 0 0 0 3 3 0 0 0
0 0 0 0 0 3 0 0 0 0
5 5 5 5 0 3 0 0 0 0
0 0 2 5 0 0 0 6 0 0
2 2 2 5 0 0 0 6 6 0
0 0 0 5 0 0 0 6 0 0"
33c502e7.json,"0 0 0 0 0 0 0 0 0 0
0 4 0 0 0 0 0 0 6 0
0 0 3 3 3 3 3 3 0 0
0 0 3 0 0 0 0 3 0 0
0 0 3 0 0 0 0 3 0 0
0 0 3 0 0 0 0 3 0 0
0 0 3 3 3 3 3 3 0 0
0 2 0 0 0 0 0 0 8 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0"
35f2856d.json,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 1 2 1 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 2 1 0 0
0 1 2 1 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 1 2 1 2 1 2 1 0
0 0 0 0 0 0 0 0 0 0
0 1 2 1 0 0 0 0 0 0"
34c60cc3.json,"0 0 0 0 2 0 0 0 0 0
0 0 0 2 0 0 0 0 0 0
0 0 2 0 0 0 0 0 0 0
2 2 0 0 0 0 0 0 0 0
2 2 0 0 0 0 0 0 0 0
0 0 0 0 1 1 0 0 0 0
0 0 0 0 1 1 0 0 0 0
0 0 0 1 0 0 0 0 0 0
0 0 1 0 0 0 0 0 0 0
0 1 0 0 0 0 0 0 0 0"
36c12a5f.json,"9 9 4 4
4 4 4 4
9 9 4 4
9 9 4 4
4 4 4 4
9 9 4 4"
379a97c8.json,2
38455844.json,"0 0 0 0 0 0 1 1 1
0 1 1 0 0 0 1 5 1
0 1 1 0 0 0 1 1 1
1 1 1 0 1 1 1 0 0
1 5 1 0 1 5 1 0 0
1 1 1 0 1 1 1 0 0
0 0 0 1 1 1 0 0 0
0 0 0 1 5 1 1 1 1
0 0 0 1 1 1 1 5 1
0 0 0 0 0 0 1 1 1"
3903a066.json,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 2 2 2 2 2 2 2 0 0 0 0 0
0 0 0 2 0 0 0 0 0 2 0 0 0 0 0
0 0 0 0 5 5 5 5 5 0 0 0 0 0 0
0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
0 0 0 0 5 5 0 0 5 5 0 0 0 0 0
0 0 0 0 0 5 5 5 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 2 0 0 0 0 0 2 0 0 0 0 0
0 0 0 2 2 2 2 2 2 2 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
