Task,gemini-3.5-flash-lite
1a74a195.json,"Total: 21.98s (Raciocínio: 20.37s, Formatação: 1.61s)"
1ae63fb9.json,"Total: 38.00s (Raciocínio: 36.98s, Formatação: 1.02s)"
1b1095a8.json,"Total: 13.34s (Raciocínio: 12.05s, Formatação: 1.30s)"
1c0a270d.json,"Total: 11.40s (Raciocínio: 10.15s, Formatação: 1.24s)"
1c76d410.json,"Total: 22.17s (Raciocínio: 20.82s, Formatação: 1.35s)"
1b40be75.json,"Total: 50.12s (Raciocínio: 48.75s, Formatação: 1.37s)"
1e8ee3d6.json,"Total: 13.25s (Raciocínio: 4.41s, Formatação: 8.84s)"
1c7bda91.json,"Total: 17.32s (Raciocínio: 6.63s, Formatação: 10.69s)"
1ff5d68e.json,"Total: 31.25s (Raciocínio: 26.19s, Formatação: 5.06s)"
2089f173.json,"Total: 37.97s (Raciocínio: 36.54s, Formatação: 1.43s)"
2247228c.json,"Total: 33.28s (Raciocínio: 32.26s, Formatação: 1.02s)"
23308f51.json,"Total: 64.52s (Raciocínio: 62.48s, Formatação: 2.05s)"
236e8d41.json,"Total: 35.69s (Raciocínio: 15.36s, Formatação: 20.33s)"
24bef2c2.json,"Total: 51.80s (Raciocínio: 50.67s, Formatação: 1.13s)"
251c0037.json,"Total: 39.07s (Raciocínio: 27.14s, Formatação: 11.93s)"
251810be.json,"Total: 75.19s (Raciocínio: 35.75s, Formatação: 39.44s)"
25d3373d.json,"Total: 22.37s (Raciocínio: 21.52s, Formatação: 0.85s)"
253aa45d.json,"Total: 55.19s (Raciocínio: 45.95s, Formatação: 9.24s)"
2765ffdf.json,"Total: 30.22s (Raciocínio: 4.67s, Formatação: 25.55s)"
277c93c2.json,"Total: 12.09s (Raciocínio: 11.07s, Formatação: 1.02s)"
2744ce4d.json,"Total: 44.72s (Raciocínio: 43.48s, Formatação: 1.24s)"
2a3ea837.json,"Total: 25.56s (Raciocínio: 23.32s, Formatação: 2.24s)"
2ac102d1.json,"Total: 4.75s (Raciocínio: 3.85s, Formatação: 0.90s)"
279778ba.json,"Total: 108.83s (Raciocínio: 17.90s, Formatação: 90.93s)"
297f3784.json,"Total: 129.85s (Raciocínio: 128.61s, Formatação: 1.24s)"
2dbb265d.json,"Total: 33.89s (Raciocínio: 32.73s, Formatação: 1.16s)"
2ed2b4e6.json,"Total: 39.78s (Raciocínio: 38.85s, Formatação: 0.93s)"
2a117f56.json,"Total: 198.81s (Raciocínio: 112.63s, Formatação: 86.18s)"
308a2424.json,"Total: 60.21s (Raciocínio: 39.13s, Formatação: 21.08s)"
30c34ffd.json,"Total: 19.09s (Raciocínio: 17.37s, Formatação: 1.72s)"
2d17a4a0.json,"Total: 150.80s (Raciocínio: 81.58s, Formatação: 69.22s)"
32cdba4a.json,"Total: 40.24s (Raciocínio: 39.31s, Formatação: 0.93s)"
32d2e658.json,"Total: 23.49s (Raciocínio: 11.22s, Formatação: 12.26s)"
33332f29.json,"Total: 24.80s (Raciocínio: 20.01s, Formatação: 4.79s)"
352947b3.json,"Total: 22.01s (Raciocínio: 21.20s, Formatação: 0.81s)"
394a0756.json,"Total: 28.03s (Raciocínio: 26.33s, Formatação: 1.69s)"
3a2975f5.json,"Total: 22.53s (Raciocínio: 21.15s, Formatação: 1.38s)"
32e07bbb.json,"Total: 81.10s (Raciocínio: 66.30s, Formatação: 14.80s)"
3b036b2b.json,"Total: 29.31s (Raciocínio: 27.87s, Formatação: 1.44s)"
3bae05d5.json,"Total: 21.24s (Raciocínio: 15.61s, Formatação: 5.63s)"
3bb0981f.json,"Total: 14.51s (Raciocínio: 12.89s, Formatação: 1.61s)"
3c33d9aa.json,"Total: 40.45s (Raciocínio: 39.01s, Formatação: 1.44s)"
3ce8e416.json,"Total: 32.63s (Raciocínio: 30.93s, Formatação: 1.70s)"
3df0049f.json,"Total: 23.01s (Raciocínio: 21.76s, Formatação: 1.25s)"
3e4e51fb.json,"Total: 23.71s (Raciocínio: 22.41s, Formatação: 1.29s)"
3e562f0e.json,"Total: 13.24s (Raciocínio: 10.87s, Formatação: 2.37s)"
3fa44027.json,"Total: 33.63s (Raciocínio: 29.61s, Formatação: 4.02s)"
41415157.json,"Total: 24.98s (Raciocínio: 23.75s, Formatação: 1.23s)"
410a3da9.json,"Total: 45.76s (Raciocínio: 44.47s, Formatação: 1.28s)"
42399cfb.json,"Total: 8.49s (Raciocínio: 7.41s, Formatação: 1.07s)"
3f8d5042.json,"Total: 78.74s (Raciocínio: 71.36s, Formatação: 7.38s)"
43fe9187.json,"Total: 15.15s (Raciocínio: 13.84s, Formatação: 1.31s)"
42659e50.json,"Total: 22.29s (Raciocínio: 20.82s, Formatação: 1.47s)"
44e610d9.json,"Total: 11.98s (Raciocínio: 10.37s, Formatação: 1.61s)"
44ee9996.json,"Total: 17.17s (Raciocínio: 16.09s, Formatação: 1.08s)"
44de44c9.json,"Total: 43.30s (Raciocínio: 41.96s, Formatação: 1.34s)"
459ffbc5.json,"Total: 12.56s (Raciocínio: 11.31s, Formatação: 1.24s)"
45237ee8.json,"Total: 41.90s (Raciocínio: 40.95s, Formatação: 0.95s)"
468386fd.json,"Total: 17.00s (Raciocínio: 8.89s, Formatação: 8.11s)"
49d73f0a.json,"Total: 7.95s (Raciocínio: 6.71s, Formatação: 1.24s)"
4833ba1f.json,"Total: 55.56s (Raciocínio: 53.68s, Formatação: 1.88s)"
490c5c60.json,"Total: 45.84s (Raciocínio: 30.58s, Formatação: 15.26s)"
4c011460.json,"Total: 34.71s (Raciocínio: 32.45s, Formatação: 2.25s)"
4d14b429.json,"Total: 15.08s (Raciocínio: 14.07s, Formatação: 1.01s)"
505328e6.json,"Total: 18.00s (Raciocínio: 16.71s, Formatação: 1.29s)"
4f405234.json,"Total: 36.35s (Raciocínio: 15.00s, Formatação: 21.35s)"
4edd5138.json,"Total: 70.87s (Raciocínio: 69.84s, Formatação: 1.03s)"
50afc3d7.json,"Total: 46.66s (Raciocínio: 44.65s, Formatação: 2.01s)"
51c9e1ec.json,"Total: 8.76s (Raciocínio: 7.49s, Formatação: 1.28s)"
513e24d3.json,"Total: 32.24s (Raciocínio: 29.84s, Formatação: 2.40s)"
52cd21b5.json,"Total: 5.28s (Raciocínio: 4.14s, Formatação: 1.14s)"
5576c276.json,"Total: 12.41s (Raciocínio: 10.93s, Formatação: 1.48s)"
521a246d.json,"Total: 30.76s (Raciocínio: 29.49s, Formatação: 1.27s)"
578a394e.json,"Total: 11.94s (Raciocínio: 10.63s, Formatação: 1.31s)"
5629197e.json,"Total: 93.28s (Raciocínio: 91.59s, Formatação: 1.69s)"
584eee43.json,"Total: 31.77s (Raciocínio: 29.02s, Formatação: 2.74s)"
562bbee7.json,"Total: 88.06s (Raciocínio: 38.09s, Formatação: 49.96s)"
575493ba.json,"Total: 31.66s (Raciocínio: 29.72s, Formatação: 1.94s)"
59182248.json,"Total: 8.42s (Raciocínio: 6.59s, Formatação: 1.84s)"
5861bad6.json,"Total: 23.49s (Raciocínio: 22.25s, Formatação: 1.24s)"
5a0d02dd.json,"Total: 24.39s (Raciocínio: 22.73s, Formatação: 1.66s)"
5c2545bc.json,"Total: 37.05s (Raciocínio: 35.71s, Formatação: 1.34s)"
613c977d.json,"Total: 23.96s (Raciocínio: 19.98s, Formatação: 3.97s)"
5f136d0e.json,"Total: 30.34s (Raciocínio: 29.33s, Formatação: 1.01s)"
622c84c8.json,"Total: 20.26s (Raciocínio: 19.42s, Formatação: 0.84s)"
63aaf2ce.json,"Total: 23.51s (Raciocínio: 8.77s, Formatação: 14.74s)"
64402ae2.json,"Total: 36.74s (Raciocínio: 22.64s, Formatação: 14.11s)"
62705c1e.json,"Total: 48.96s (Raciocínio: 47.98s, Formatação: 0.98s)"
6606ee9c.json,"Total: 57.68s (Raciocínio: 46.32s, Formatação: 11.35s)"
68924e68.json,"Total: 5.53s (Raciocínio: 4.63s, Formatação: 0.89s)"
694381e2.json,"Total: 9.34s (Raciocínio: 7.04s, Formatação: 2.29s)"
67e40f18.json,"Total: 38.80s (Raciocínio: 32.55s, Formatação: 6.25s)"
6c05ef07.json,"Total: 12.97s (Raciocínio: 11.94s, Formatação: 1.02s)"
697c9109.json,"Total: 21.55s (Raciocínio: 13.11s, Formatação: 8.45s)"
6c52660b.json,"Total: 22.75s (Raciocínio: 20.77s, Formatação: 1.98s)"
6ccad2f0.json,"Total: 14.07s (Raciocínio: 13.10s, Formatação: 0.97s)"
6d6ffc51.json,"Total: 12.60s (Raciocínio: 11.06s, Formatação: 1.54s)"
6ed96413.json,"Total: 10.47s (Raciocínio: 9.45s, Formatação: 1.02s)"
6f549fab.json,"Total: 7.56s (Raciocínio: 6.73s, Formatação: 0.83s)"
6f98a014.json,"Total: 4.53s (Raciocínio: 3.64s, Formatação: 0.88s)"
6e56d5ce.json,"Total: 43.75s (Raciocínio: 42.49s, Formatação: 1.26s)"
7445d489.json,"Total: 22.40s (Raciocínio: 21.57s, Formatação: 0.84s)"
767c24b5.json,"Total: 9.83s (Raciocínio: 8.73s, Formatação: 1.10s)"
769c7a1f.json,"Total: 10.53s (Raciocínio: 9.01s, Formatação: 1.52s)"
732a6027.json,"Total: 32.13s (Raciocínio: 30.85s, Formatação: 1.28s)"
7919ffeb.json,"Total: 11.12s (Raciocínio: 9.48s, Formatação: 1.64s)"
78c24a43.json,"Total: 16.45s (Raciocínio: 15.56s, Formatação: 0.89s)"
78bc031d.json,"Total: 22.10s (Raciocínio: 20.99s, Formatação: 1.11s)"
7803b0fb.json,"Total: 62.66s (Raciocínio: 61.25s, Formatação: 1.41s)"
79e43ba7.json,"Total: 13.77s (Raciocínio: 12.76s, Formatação: 1.01s)"
792503f2.json,"Total: 25.41s (Raciocínio: 21.99s, Formatação: 3.42s)"
79cf39b1.json,"Total: 48.00s (Raciocínio: 46.21s, Formatação: 1.78s)"
7a9802c0.json,"Total: 22.46s (Raciocínio: 21.28s, Formatação: 1.18s)"
7c5d0c3f.json,"Total: 19.92s (Raciocínio: 17.44s, Formatação: 2.48s)"
7d3d6bd5.json,"Total: 19.07s (Raciocínio: 17.91s, Formatação: 1.16s)"
7d42b053.json,"Total: 22.79s (Raciocínio: 18.11s, Formatação: 4.67s)"
7e17ed8a.json,"Total: 22.19s (Raciocínio: 20.94s, Formatação: 1.24s)"
7dd70e6f.json,"Total: 37.03s (Raciocínio: 19.50s, Formatação: 17.52s)"
7fa82b7e.json,"Total: 41.44s (Raciocínio: 26.80s, Formatação: 14.65s)"
81797ffa.json,"Total: 8.13s (Raciocínio: 6.83s, Formatação: 1.30s)"
7fbf585b.json,"Total: 39.36s (Raciocínio: 28.17s, Formatação: 11.19s)"
81c9d535.json,"Total: 20.35s (Raciocínio: 18.60s, Formatação: 1.76s)"
8395375d.json,"Total: 29.17s (Raciocínio: 27.86s, Formatação: 1.31s)"
864ac498.json,"Total: 38.32s (Raciocínio: 37.31s, Formatação: 1.00s)"
8691e4f7.json,"Total: 21.08s (Raciocínio: 19.50s, Formatação: 1.58s)"
848e0e1e.json,"Total: 19.68s (Raciocínio: 18.67s, Formatação: 1.01s)"
83e4df9e.json,"Total: 98.00s (Raciocínio: 37.33s, Formatação: 60.67s)"
88b1bde6.json,"Total: 8.17s (Raciocínio: 7.19s, Formatação: 0.98s)"
86c1c4ae.json,"Total: 29.27s (Raciocínio: 11.22s, Formatação: 18.05s)"
887da086.json,"Total: 26.08s (Raciocínio: 24.53s, Formatação: 1.55s)"
88e0458f.json,"Total: 13.15s (Raciocínio: 11.49s, Formatação: 1.65s)"
8d45d79c.json,"Total: 6.97s (Raciocínio: 6.05s, Formatação: 0.93s)"
8e927d20.json,"Total: 30.99s (Raciocínio: 28.69s, Formatação: 2.31s)"
8e8dec42.json,"Total: 34.79s (Raciocínio: 33.45s, Formatação: 1.35s)"
8f372d25.json,"Total: 13.54s (Raciocínio: 12.43s, Formatação: 1.11s)"
8e9e3c8f.json,"Total: 41.99s (Raciocínio: 40.92s, Formatação: 1.07s)"
8f8d8555.json,"Total: 21.55s (Raciocínio: 20.17s, Formatação: 1.38s)"
90f5da7e.json,"Total: 19.15s (Raciocínio: 17.79s, Formatação: 1.36s)"
91eccb59.json,"Total: 33.76s (Raciocínio: 31.56s, Formatação: 2.19s)"
93b32800.json,"Total: 23.81s (Raciocínio: 20.87s, Formatação: 2.94s)"
97275317.json,"Total: 6.35s (Raciocínio: 5.35s, Formatação: 1.00s)"
95720a7a.json,"Total: 44.14s (Raciocínio: 43.14s, Formatação: 1.00s)"
969d6e2c.json,"Total: 17.30s (Raciocínio: 16.03s, Formatação: 1.28s)"
95bf3196.json,"Total: 65.07s (Raciocínio: 48.13s, Formatação: 16.95s)"
9a987638.json,"Total: 5.08s (Raciocínio: 4.09s, Formatação: 0.99s)"
9a734fe7.json,"Total: 14.53s (Raciocínio: 13.21s, Formatação: 1.32s)"
977ac774.json,"Total: 16.62s (Raciocínio: 14.64s, Formatação: 1.98s)"
9c2a7558.json,"Total: 35.85s (Raciocínio: 9.35s, Formatação: 26.50s)"
9df6d7df.json,"Total: 18.56s (Raciocínio: 17.58s, Formatação: 0.97s)"
9ceea0f6.json,"Total: 34.39s (Raciocínio: 3.48s, Formatação: 30.91s)"
9cfc07d0.json,"Total: 42.65s (Raciocínio: 41.01s, Formatação: 1.64s)"
a1ab7be3.json,"Total: 23.99s (Raciocínio: 22.10s, Formatação: 1.90s)"
a28c78a7.json,"Total: 30.04s (Raciocínio: 28.74s, Formatação: 1.30s)"
a2116812.json,"Total: 47.75s (Raciocínio: 43.15s, Formatação: 4.59s)"
a2f6696f.json,"Total: 21.92s (Raciocínio: 21.08s, Formatação: 0.84s)"
a2a7fca2.json,"Total: 55.86s (Raciocínio: 19.55s, Formatação: 36.31s)"
a50d7c10.json,"Total: 15.71s (Raciocínio: 14.46s, Formatação: 1.25s)"
a41aec0c.json,"Total: 46.28s (Raciocínio: 44.95s, Formatação: 1.32s)"
a58e4d07.json,"Total: 23.25s (Raciocínio: 21.99s, Formatação: 1.25s)"
a5b75392.json,"Total: 42.77s (Raciocínio: 4.87s, Formatação: 37.90s)"
a707d1ce.json,"Total: 29.80s (Raciocínio: 18.39s, Formatação: 11.41s)"
a72f549c.json,"Total: 17.51s (Raciocínio: 16.17s, Formatação: 1.34s)"
a71f81f2.json,"Total: 35.94s (Raciocínio: 26.13s, Formatação: 9.81s)"
ab8a6001.json,"Total: 10.31s (Raciocínio: 9.36s, Formatação: 0.95s)"
a8cf24da.json,"Total: 61.38s (Raciocínio: 60.12s, Formatação: 1.26s)"
a8e4e8bd.json,"Total: 39.90s (Raciocínio: 35.20s, Formatação: 4.70s)"
a7b29541.json,"Total: 83.23s (Raciocínio: 50.72s, Formatação: 32.52s)"
ace0bc7f.json,"Total: 36.74s (Raciocínio: 35.22s, Formatação: 1.52s)"
acf19f2e.json,"Total: 13.23s (Raciocínio: 12.04s, Formatação: 1.19s)"
afb05240.json,"Total: 18.37s (Raciocínio: 17.11s, Formatação: 1.25s)"
b2fab35e.json,"Total: 24.86s (Raciocínio: 23.18s, Formatação: 1.68s)"
b4b94091.json,"Total: 9.20s (Raciocínio: 8.25s, Formatação: 0.94s)"
b5b712fe.json,"Total: 14.50s (Raciocínio: 13.08s, Formatação: 1.42s)"
b70dc463.json,"Total: 4.83s (Raciocínio: 3.86s, Formatação: 0.97s)"
ba4ccb4e.json,"Total: 5.50s (Raciocínio: 4.52s, Formatação: 0.98s)"
b77c571d.json,"Total: 24.79s (Raciocínio: 14.99s, Formatação: 9.80s)"
b6dc262b.json,"Total: 53.21s (Raciocínio: 51.74s, Formatação: 1.47s)"
bda58440.json,"Total: 12.44s (Raciocínio: 11.68s, Formatação: 0.76s)"
bbfb4235.json,"Total: 49.26s (Raciocínio: 23.56s, Formatação: 25.70s)"
be5e9957.json,"Total: 28.57s (Raciocínio: 23.64s, Formatação: 4.93s)"
bfed2960.json,"Total: 28.13s (Raciocínio: 25.53s, Formatação: 2.60s)"
bf87fadf.json,"Total: 47.57s (Raciocínio: 45.67s, Formatação: 1.90s)"
c3059bba.json,"Total: 21.70s (Raciocínio: 12.50s, Formatação: 9.20s)"
c238ffc2.json,"Total: 35.53s (Raciocínio: 34.13s, Formatação: 1.40s)"
c46a4931.json,"Total: 16.05s (Raciocínio: 14.80s, Formatação: 1.24s)"
c49fcd37.json,"Total: 19.66s (Raciocínio: 18.66s, Formatação: 1.00s)"
c4d4577c.json,"Total: 9.51s (Raciocínio: 8.47s, Formatação: 1.04s)"
c5001498.json,"Total: 20.92s (Raciocínio: 19.22s, Formatação: 1.70s)"
c77eca62.json,"Total: 18.92s (Raciocínio: 17.22s, Formatação: 1.70s)"
c6264a74.json,"Total: 26.88s (Raciocínio: 25.51s, Formatação: 1.37s)"
c83c97ec.json,"Total: 28.21s (Raciocínio: 25.87s, Formatação: 2.34s)"
ca12e3ae.json,"Total: 19.66s (Raciocínio: 18.30s, Formatação: 1.36s)"
ca726edf.json,"Total: 13.21s (Raciocínio: 11.97s, Formatação: 1.24s)"
cb77d8dc.json,"Total: 28.99s (Raciocínio: 27.61s, Formatação: 1.37s)"
ccaa13e4.json,"Total: 15.86s (Raciocínio: 14.75s, Formatação: 1.12s)"
cf80a757.json,"Total: 13.20s (Raciocínio: 11.26s, Formatação: 1.94s)"
cc789ca7.json,"Total: 45.36s (Raciocínio: 44.23s, Formatação: 1.14s)"
cff41e70.json,"Total: 48.39s (Raciocínio: 47.20s, Formatação: 1.19s)"
d31717a1.json,"Total: 37.35s (Raciocínio: 35.80s, Formatação: 1.56s)"
d1a97e06.json,"Total: 47.57s (Raciocínio: 46.26s, Formatação: 1.31s)"
d3273c54.json,"Total: 42.24s (Raciocínio: 40.92s, Formatação: 1.31s)"
d33025f2.json,"Total: 25.75s (Raciocínio: 24.81s, Formatação: 0.94s)"
d65c2055.json,"Total: 18.27s (Raciocínio: 17.32s, Formatação: 0.96s)"
d56f2585.json,"Total: 33.18s (Raciocínio: 31.68s, Formatação: 1.51s)"
d799bb84.json,"Total: 19.75s (Raciocínio: 17.58s, Formatação: 2.16s)"
d946a20c.json,"Total: 16.80s (Raciocínio: 15.38s, Formatação: 1.42s)"
db166b77.json,"Total: 29.05s (Raciocínio: 27.61s, Formatação: 1.44s)"
dcc8870e.json,"Total: 8.29s (Raciocínio: 7.30s, Formatação: 0.99s)"
d9db4161.json,"Total: 50.76s (Raciocínio: 49.76s, Formatação: 1.00s)"
dab615f3.json,"Total: 51.52s (Raciocínio: 29.05s, Formatação: 22.47s)"
dd43dfad.json,"Total: 11.25s (Raciocínio: 10.01s, Formatação: 1.24s)"
dd4ed7a1.json,"Total: 20.39s (Raciocínio: 19.34s, Formatação: 1.05s)"
dee8103d.json,"Total: 28.18s (Raciocínio: 26.58s, Formatação: 1.60s)"
df148b4b.json,"Total: 19.58s (Raciocínio: 18.17s, Formatação: 1.41s)"
df206108.json,"Total: 33.26s (Raciocínio: 31.63s, Formatação: 1.63s)"
dfb57fda.json,"Total: 28.75s (Raciocínio: 27.48s, Formatação: 1.27s)"
e42b3a59.json,"Total: 28.79s (Raciocínio: 27.29s, Formatação: 1.50s)"
e078d170.json,"Total: 45.64s (Raciocínio: 37.39s, Formatação: 8.25s)"
e48544b5.json,"Total: 18.65s (Raciocínio: 17.17s, Formatação: 1.48s)"
e57b2522.json,"Total: 17.73s (Raciocínio: 16.91s, Formatação: 0.82s)"
ea02a2bc.json,"Total: 8.16s (Raciocínio: 7.13s, Formatação: 1.03s)"
e7263471.json,"Total: 35.71s (Raciocínio: 34.76s, Formatação: 0.95s)"
eb4d2c2c.json,"Total: 17.78s (Raciocínio: 16.23s, Formatação: 1.55s)"
ebe22680.json,"Total: 8.90s (Raciocínio: 7.84s, Formatação: 1.06s)"
eb5b83f2.json,"Total: 43.16s (Raciocínio: 42.29s, Formatação: 0.88s)"
ee58af15.json,"Total: 34.30s (Raciocínio: 33.21s, Formatação: 1.08s)"
ed91aa22.json,"Total: 45.77s (Raciocínio: 43.24s, Formatação: 2.54s)"
eea8ddd6.json,"Total: 12.09s (Raciocínio: 9.56s, Formatação: 2.54s)"
ef3af90a.json,"Total: 18.78s (Raciocínio: 16.86s, Formatação: 1.92s)"
f027dfbe.json,"Total: 16.67s (Raciocínio: 14.47s, Formatação: 2.20s)"
f14c68b8.json,"Total: 21.17s (Raciocínio: 19.56s, Formatação: 1.61s)"
ee76a098.json,"Total: 49.95s (Raciocínio: 47.58s, Formatação: 2.38s)"
f3c5ea95.json,"Total: 15.93s (Raciocínio: 14.65s, Formatação: 1.28s)"
f3438255.json,"Total: 23.65s (Raciocínio: 22.72s, Formatação: 0.93s)"
f3ee87ae.json,"Total: 16.97s (Raciocínio: 15.79s, Formatação: 1.17s)"
f461b45d.json,"Total: 20.95s (Raciocínio: 19.60s, Formatação: 1.35s)"
f49b9f90.json,"Total: 18.62s (Raciocínio: 17.32s, Formatação: 1.30s)"
f81179d9.json,"Total: 12.29s (Raciocínio: 11.29s, Formatação: 1.00s)"
f4c8ccf0.json,"Total: 22.36s (Raciocínio: 21.07s, Formatação: 1.29s)"
f9beb7e5.json,"Total: 5.77s (Raciocínio: 4.76s, Formatação: 1.01s)"
f9109493.json,"Total: 10.82s (Raciocínio: 9.86s, Formatação: 0.95s)"
ff7059d9.json,"Total: 9.57s (Raciocínio: 8.67s, Formatação: 0.90s)"
fdca53e7.json,"Total: 30.04s (Raciocínio: 28.20s, Formatação: 1.84s)"
fbc196cf.json,"Total: 139.75s (Raciocínio: 9.97s, Formatação: 129.79s)"
fcb2ddf3.json,"Total: 186.19s (Raciocínio: 25.46s, Formatação: 160.73s)"
Tempo do Batch,"Total: 8668.37s (Raciocínio: 6849.83s, Formatação: 1818.53s)"
