Task,gemini-3.5-flash-lite
15628fa1.json,"3 3 4 4 8 8 8 8 2 2 2 2 1 1 1
3 3 4 4 8 8 8 8 2 2 2 2 1 1 1
3 3 4 4 8 8 8 8 2 2 2 2 1 1 1
3 3 4 4 8 8 8 8 2 2 2 2 1 1 1
3 3 4 4 8 8 8 8 2 2 2 2 1 1 1
3 3 4 4 8 8 8 8 2 2 2 2 1 1 1
3 3 4 4 8 8 8 8 2 2 2 2 1 1 1
3 3 4 4 8 8 8 8 2 2 2 2 1 1 1
3 3 4 4 8 8 8 8 2 2 2 2 1 1 1
3 3 4 4 8 8 8 8 2 2 2 2 1 1 1
3 3 4 4 8 8 8 8 2 2 2 2 1 1 1
3 3 4 4 8 8 8 8 2 2 2 2 1 1 1
3 3 4 4 8 8 8 8 2 2 2 2 1 1 1
3 3 4 4 8 8 8 8 2 2 2 2 1 1 1
3 3 4 4 8 8 8 8 2 2 2 2 1 1 1"
16ef6bfa.json,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 2 2 2 0 0
0 0 0 0 0 2 9 2 0 0
0 0 0 0 0 2 2 2 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0"
173f4982.json,"8 8 8 8 0 0 0 0 0
7 7 7 7 7 0 0 0 0
8 8 8 8 8 8 0 0 0
7 7 7 7 7 7 7 0 0
8 8 8 8 8 8 0 0 0
7 7 7 7 7 0 0 0 0
8 8 8 8 0 0 0 0 0
7 7 7 0 0 0 0 0 0
8 8 0 0 0 0 0 0 0"
163c7823.json,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 4 4 0
0 0 0 0 0 0 4 0 4 0
0 0 0 0 4 4 0 0 4 0
0 0 0 0 4 0 0 0 4 0
0 0 0 0 4 0 0 0 4 0
0 0 0 0 4 0 0 4 0 0
0 0 0 0 4 4 4 0 0 0
0 0 0 0 4 4 4 0 0 0"
1bafbe53.json,"1 6 1 1 6 1
8 6 8 8 6 8
6 8 6 6 8 6"
1bdda14c.json,"0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8 8 8 8
3 3 3 0
3 0 3 0
0 3 3 3
2 2 2 2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0"
174cd76c.json,0
187dee18.json,"1 6 0 1 1 0 1 8
1 1 0 1 1 0 8 1
0 0 0 0 0 0 0 0
1 6 0 1 1 0 1 8
1 1 0 1 1 0 8 1
0 0 0 0 0 0 0 0
1 6 0 1 1 0 1 8
8 1 0 8 1 0 8 1"
1d21b5b8.json,6
1e426b95.json,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 8 7 6 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 8 7 6 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 9 8 7 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 9 8 7 6 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 9 8 7 6 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 9 8 7 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 9 8 7 6 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 9 8 7 6 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 9 8 7 6 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 9 8 7 6 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 9 8 7 6 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 9 8 7 6 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 9 8 7 6 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 9 8 7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 9 8 7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 8 7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
1f65e5a1.json,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 5 5 5 5 5 5 0 0
0 0 5 8 8 8 8 5 0 0
0 0 5 8 8 8 8 5 0 0
0 0 5 8 8 8 8 5 0 0
0 0 5 5 8 5 5 5 0 0
0 0 0 0 8 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0
0 0 0 0 8 0 0 0 0 0"
1f6d3ed6.json,2
20f82977.json,"4 4 4 4 4 4 4 4 4 3
0 0 0 0 0 0 0 0 2 3
0 0 0 0 0 0 0 2 0 3
0 0 0 0 0 0 2 0 0 3
0 0 0 0 0 2 0 0 0 3
0 0 0 0 2 0 0 0 0 3
0 0 0 2 0 0 0 0 0 3
0 0 2 0 0 0 0 0 0 3
0 2 0 0 0 0 0 0 0 3
2 0 0 0 0 0 0 0 0 3"
20f8d26a.json,"9 4 9 9 4 9
9 4 9 9 4 9
4 4 4 4 4 4
4 4 4 4 4 4"
1f935240.json,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0
0 0 1 7 7 7 7 7 1 0 1 2 2 2 2 2 2 1 0 0
0 0 1 7 7 7 7 7 1 0 1 2 2 2 2 2 2 1 0 0
0 0 1 7 7 7 7 7 1 0 1 2 2 2 2 2 2 1 0 0
0 0 1 7 7 7 7 7 1 0 1 2 2 2 2 2 2 1 0 0
0 0 1 7 7 7 7 7 1 0 1 2 2 2 2 2 2 1 0 0
0 0 1 1 1 1 1 1 1 0 1 2 2 2 2 2 2 1 0 0
0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0
0 0 0 1 2 2 2 2 2 2 2 2 1 0 0 0 0 0 0 0
0 0 0 1 2 2 2 2 2 2 2 2 1 0 0 1 1 1 1 1
0 0 0 1 2 2 2 2 2 2 2 2 1 0 0 1 7 7 7 1
0 0 0 1 2 2 2 2 2 2 2 2 1 0 0 1 7 7 7 1
0 0 0 1 2 2 2 2 2 2 2 2 1 0 0 1 7 7 7 1
0 0 0 1 2 2 2 2 2 2 2 2 1 0 0 1 1 1 1 1
0 0 0 1 2 2 2 2 2 2 2 2 1 0 0 0 0 0 0 0
0 0 0 1 2 2 2 2 2 2 2 2 1 0 0 0 0 0 0 0
0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0"
20b14782.json,"1 1 1 1 1 1
1 9 9 9 9 1
1 9 0 0 9 1
1 9 0 0 9 1
1 9 9 9 9 1
1 1 1 1 1 1"
214b4258.json,"0 0 0 0 0 0 0 0 0 0 0
0 0 0 4 4 4 0 0 0 0 0
0 0 0 4 0 4 0 5 5 5 0
0 0 0 4 4 4 0 5 0 5 0
0 0 0 4 0 4 0 5 5 5 0
0 0 0 4 4 4 0 5 0 5 0
0 0 0 4 0 4 0 5 5 5 0
0 0 0 4 4 4 0 5 0 5 0
0 0 0 4 0 4 0 5 5 5 0
0 0 0 4 4 4 0 0 0 0 0
0 0 0 4 0 4 0 0 0 0 0
0 0 0 4 4 4 0 0 0 0 0
0 0 0 4 0 4 0 0 0 0 0
0 0 0 4 4 4 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
8 8 8 0 0 0 0 0 0 0 0
8 0 8 0 0 0 0 0 0 0 0
8 8 8 0 0 0 0 0 0 0 0
8 0 8 0 0 0 0 0 0 0 0
8 8 8 0 0 0 0 0 0 0 0"
2292fb9d.json,"0 4 3
0 4 8
0 0 8"
238c8b7c.json,"7 7 0 7 7 0 0 0 0
0 0 7 0 0 7 0 0 0
7 7 7 7 7 7 0 0 0
0 0 0 0 0 0 7 7 0
0 0 0 0 0 0 0 0 7
0 0 0 0 0 0 7 7 7
7 7 0 7 7 0 7 7 0
0 0 7 0 0 7 0 0 7
7 7 7 7 7 7 7 7 7"
22d03499.json,"5 0 0
5 5 5
5 0 0"
25a27b30.json,"0 0 0 0 0 0 0 3 0 0
0 0 0 0 0 0 0 4 4 0
0 0 0 0 0 0 3 3 4 0
0 0 0 0 0 0 0 3 0 0
0 0 0 0 0 0 0 0 0 0
0 0 3 0 0 0 0 3 0 0
0 0 4 4 0 0 0 4 4 0
0 3 3 4 0 0 3 3 4 0
0 0 3 0 0 0 0 3 0 0
0 0 0 0 0 0 0 0 0 0"
26c236bf.json,1
2562e1db.json,"0 0 0 5 0 0 0 0 0 0 0 0
5 5 5 5 5 5 5 0 0 0 0 0
5 5 5 5 5 5 5 0 0 0 0 0
5 5 5 5 5 5 5 0 0 0 0 0
5 5 5 5 5 5 5 5 0 0 0 0
0 0 0 0 0 0 0 0 0 0 5 5
0 0 0 0 0 0 0 0 0 0 5 5
0 0 0 0 0 0 0 0 0 0 5 5
0 0 5 5 5 5 5 5 0 0 5 5
0 0 5 5 5 5 5 5 0 0 5 5
0 5 5 5 5 5 5 5 0 0 5 5
0 0 5 5 5 5 5 5 0 0 0 0
0 0 5 5 5 5 5 5 0 0 0 0
0 0 5 5 5 5 5 5 0 0 0 0
0 0 5 5 5 5 5 5 0 0 0 0
0 5 5 5 5 5 5 5 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0"
263f3e03.json,"0 0 0 0 0 0 0 0 8 8 8 8
0 0 0 0 0 0 0 0 8 8 8 8
0 0 0 0 0 0 0 0 8 8 8 8
0 0 0 0 0 0 0 0 8 8 8 8
6 6 6 6 9 9 9 9 0 0 0 0
6 6 6 6 9 9 9 9 0 0 0 0
6 6 6 6 9 9 9 9 0 0 0 0
6 6 6 6 9 9 9 9 0 0 0 0
0 0 0 0 0 0 0 0 1 1 1 1
0 0 0 0 0 0 0 0 1 1 1 1
0 0 0 0 0 0 0 0 1 1 1 1
0 0 0 0 0 0 0 0 1 1 1 1"
277223f1.json,"0 0 0
0 0 0
0 0 0
8 0 3
0 0 0"
29f9a0cc.json,"1 4 2 3 1 8 2
4 3 4 1 1 4 4
3 7 4 1 1 1 1
3 1 8 3 2 1 1
4 8 7 1 1 1 4
4 8 1 4 8 2 3
4 3 2 1 7 4 1"
2b528e87.json,"0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 3 0 0 0 0 0
4 0 4 0 4 0 4 0 4 0 4 0
4 0 4 0 4 0 4 0 4 0 4 0
4 0 4 0 4 0 4 0 4 0 4 0
4 0 4 0 4 0 4 0 4 0 4 0"
2b589513.json,"6 0 6 0 6
0 7 0 0 0
0 0 0 7 0
6 7 0 7 0
0 0 6 0 6
0 0 0 0 0
7 0 7 0 6
0 0 0 0 0
0 0 0 7 0
0 6 0 0 0
0 7 6 6 7"
29757882.json,"8 0 8 0 0 0
0 8 0 0 0 0
8 8 0 0 0 0
8 8 0 4 4 0
0 8 0 0 4 4
8 0 8 0 4 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0"
2b2297a9.json,"2 2 2 2 2 2 2 2 2
2 1 1 1 1 1 1 1 2
2 1 3 3 3 3 3 1 2
2 1 3 8 8 8 3 1 2
2 1 3 8 2 8 3 1 2
2 1 3 8 8 8 3 1 2
2 1 3 3 3 3 3 1 2
2 1 1 1 1 1 1 1 2
2 2 2 2 2 2 2 2 2"
2c4e4720.json,2 9 9 2 6 9
30aefb06.json,"8 1 8
8 8 1
1 8 8"
2f26ec4d.json,"1 1 1 1 1 0 0 0 1 0 0 0
1 0 0 0 1 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 1 0 0 3 3 3 3 0
1 1 1 1 1 0 0 3 0 0 3 0
0 0 0 0 0 0 0 3 0 0 3 0
0 0 0 0 0 0 0 3 0 0 3 0
0 3 3 3 0 0 0 3 3 3 3 0
0 3 0 3 0 0 0 0 0 0 0 0
0 3 0 3 0 0 1 0 0 0 0 0
0 3 3 3 0 0 1 0 1 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0"
30864783.json,"0 2 0 1
0 0 0 1
3 3 3 3
0 2 0 1"
3126c7a6.json,"0 6 6
0 6 6
6 6 6"
317a76d4.json,"1
2
3
8
4"
33816d02.json,4 4 4 4 4
3203a1c6.json,"0 4 0 0 4 0 0 0 4 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
3 0 3 0 0 0 0 0 0 0 0
3 3 3 8 0 8 0 0 0 0 0
0 0 0 8 8 8 0 5 0 5 0
0 0 0 0 0 0 0 5 5 5 0"
33d55708.json,"0 0 0 8 8 8 0 8 8 8 0 8
0 0 0 8 8 8 0 8 8 8 0 8
0 0 0 8 8 8 0 8 8 8 0 8
0 0 0 8 8 8 0 0 0 0 0 8
0 0 0 7 7 7 0 0 0 0 0 7
7 7 7 7 7 7 0 0 0 0 0 7
7 7 7 0 7 7 7 7 7 7 0 7
7 7 7 0 7 7 7 7 7 7 0 7
1 1 1 0 1 1 1 1 1 1 0 1
0 0 0 0 1 1 1 1 1 1 0 1
0 0 0 0 8 8 8 8 8 8 0 8
0 0 0 0 1 1 1 1 1 1 0 1"
36e1377b.json,"8 8 8 8 1 1 1 1 4 4 4 4 4 2 2 2 2
8 8 8 8 1 1 1 1 4 4 4 4 4 2 2 2 2
0 0 0 0 1 1 1 1 4 4 4 4 4 2 2 2 2
8 8 8 8 1 1 1 1 4 4 4 4 4 2 2 2 2
8 8 8 8 1 1 1 1 0 0 0 0 0 2 2 2 2
8 8 8 8 1 1 1 1 4 4 4 4 4 2 2 2 2
8 8 8 8 1 1 1 1 4 4 4 4 4 2 2 2 2
8 8 8 8 1 1 1 1 4 4 4 4 4 2 2 2 2
8 8 8 8 0 0 0 0 4 4 4 4 4 2 2 2 2
8 8 8 8 1 1 1 1 4 4 4 4 4 2 2 2 2
0 0 0 0 1 1 1 1 4 4 4 4 4 2 2 2 2
8 8 8 8 1 1 1 1 4 4 4 4 4 2 2 2 2
8 8 8 8 1 1 1 1 4 4 4 4 4 2 2 2 2
8 8 8 8 1 1 1 1 4 4 4 4 4 0 0 0 0
8 8 8 8 1 1 1 1 4 4 4 4 4 2 2 2 2"
3486a336.json,"0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 6 0 0 0 0
0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 6 0 0 0 0
0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 6 0 0 0 0
0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 6 0 0 0 0
0 0 0 0 0 0 6 0 0 0
0 0 0 0 0 6 0 0 0 0"
35b332f7.json,"0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0"
36114a09.json,"3 0 3 3 0 3 3 0 3
3 3 3 3 3 3 3 3 3
3 3 3 3 3 3 3 3 3
3 0 3 3 0 3 3 0 3"
38beb89d.json,"1 1 1 0 0 0 1 1 1
1 5 1 0 0 0 1 5 1
1 1 1 1 1 1 1 1 1
0 0 0 1 5 1 0 0 0
1 1 1 1 1 1 0 0 0
1 5 1 0 0 0 0 0 0
1 1 1 0 0 1 1 1 0
0 0 0 0 0 1 5 1 0
0 0 0 0 0 1 1 1 0"
39b7e4b1.json,"0 0 0 0 0 3 3 0 0 0
0 0 0 0 0 3 3 0 0 0
0 0 0 0 3 3 3 3 0 0
0 0 0 3 3 3 3 3 3 0
0 0 7 7 0 0 0 0 0 0
0 0 7 7 0 0 0 0 0 0
0 7 7 7 7 0 0 4 4 0
7 7 7 7 7 7 0 4 4 0
0 0 0 0 0 0 4 4 4 4
0 0 0 0 0 0 0 0 0 0"
380acd5a.json,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 2 0 0 0
0 0 0 0 0 8 0 0 0 0 0 0 7 0 0 0 2 0 0 0
0 0 0 0 0 8 0 0 0 0 5 5 5 5 5 5 5 5 0 0
0 0 0 0 0 8 0 0 0 0 0 0 7 0 0 0 2 0 0 0
0 0 0 0 0 8 0 0 0 0 0 0 7 0 0 0 2 0 0 0
0 0 0 0 0 8 0 0 0 0 0 0 7 0 0 0 2 0 0 0
0 0 0 0 0 8 0 0 0 0 0 0 7 0 0 0 2 0 0 0
0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
3a2286db.json,"9 4 4 9
9 9 9 1
4 9 4 4
0 4 1 9"
3ba748e3.json,"0 0 0 0 0 0 0 0 0 0
0 2 0 0 0 0 2 0 0 0
2 2 2 0 0 2 2 2 0 0
0 2 0 0 0 0 2 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 1 0 0 0 0 0 0
0 0 0 1 0 0 0 0 1 0
1 1 0 0 0 0 0 1 1 1
1 1 0 0 0 0 0 0 1 0"
3cc40d38.json,"0 0 1 1 1 1 1 1 1 1
0 0 1 1 1 1 1 1 1 1
0 0 1 1 1 1 1 1 1 1
0 0 1 1 1 1 1 1 1 1
0 0 0 0 8 8 8 8 0 0
0 0 0 0 8 8 8 8 0 0
0 0 0 0 8 8 8 8 0 0
0 0 0 2 2 2 2 2 2 0
0 0 0 2 2 2 2 2 2 0
0 0 0 2 2 2 2 2 2 0"
3cbf5322.json,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 0
0 0 8 0 8 8 0 0 0 0 0 0 0 0 0 8 0 8 8 0 0
0 0 8 0 8 8 0 0 0 0 0 0 0 0 0 8 0 8 8 0 0
0 0 8 0 8 8 0 0 0 0 0 0 0 0 0 8 0 8 8 0 0
0 0 8 0 8 8 0 0 0 0 0 0 0 0 0 4 0 8 8 0 0
0 0 8 0 8 8 0 0 0 0 0 0 0 0 0 8 0 8 8 0 0
0 0 8 0 8 8 0 0 0 0 0 0 0 0 0 8 0 8 8 0 0
0 0 8 0 8 8 0 0 0 0 0 0 0 0 0 8 0 4 8 0 0
0 0 8 0 8 8 0 0 0 0 0 0 0 0 0 8 0 8 4 0 0
0 0 8 0 8 8 0 0 0 0 0 0 0 0 0 8 0 8 8 0 0
0 0 8 0 8 8 0 0 0 0 0 0 0 0 0 8 0 8 8 0 0
0 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
3dac118e.json,"0 8 4 4 0
8 8 4 4 4
2 2 1 3 3
0 2 1 3 0"
408315cb.json,"1 1 0 2 0
1 1 2 2 2
0 0 2 0 0
2 2 2 4 4
0 2 0 4 4"
3ec35c98.json,"0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 0
0 0 0 0 0 1
0 0 0 0 1 1
0 0 0 1 1 1
0 0 1 1 1 1
0 1 1 1 1 1
1 1 1 1 1 1
1 1 1 1 1 1
1 1 1 1 1 1"
433124d1.json,"0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 4 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0"
44620949.json,"0 0 0 6 0 0 6 0 2 0
0 0 0 6 0 0 0 0 0 0
0 0 3 3 0 0 0 0 0 0
6 6 3 3 2 2 2 2 2 2
0 0 0 0 0 0 0 0 0 0
6 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 2 0 0 0 6 0 2 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0"
468d8b02.json,"3 3 0
0 3 3
0 3 0"
460283ca.json,"2 9 3
9 9 3
9 9 9
5 5 5
3 3 9
9 9 9
2 9 9
5 5 5
9 9 9
3 9 9
3 9 2"
4546333b.json,"0 0 0
1 0 0
0 0 1
0 0 1
1 0 0
0 0 0"
473142a6.json,"0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 2 1 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 1 2 1 0 0 0 0 0
0 0 0 0 0 0 1 2 1 0
0 0 0 0 0 0 0 0 0 0
0 1 2 1 2 1 2 1 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 1 2 1 0"
