Task,gemma-4-31b-it
4eef72f2.json,CORRECT
4f0fae80.json,INCORRECT
4f21329b.json,INCORRECT
50223f5e.json,INCORRECT
50e8d698.json,CORRECT
523b5d26.json,CORRECT
52a4b0ce.json,INCORRECT
5497f03b.json,CORRECT
57505bf4.json,INCORRECT
579e60de.json,CORRECT
57ba6143.json,INCORRECT
57c1757f.json,INCORRECT
591e175e.json,INCORRECT
5b16c689.json,INCORRECT
5b55fbd5.json,CORRECT
5bd9f198.json,CORRECT
5c271fb0.json,CORRECT
5e6b2d66.json,INCORRECT
6035622d.json,CORRECT
6327725f.json,CORRECT
63350426.json,CORRECT
64446dac.json,CORRECT
64ca5cfa.json,INCORRECT
65635293.json,CORRECT
670e9939.json,INCORRECT
67ed9866.json,INCORRECT
6b3538d6.json,INCORRECT
6b4f200d.json,CORRECT
6b9af729.json,INCORRECT
6d7dd58a.json,CORRECT
6e26b33e.json,INCORRECT
6e8c6f41.json,CORRECT
6ff6e487.json,INCORRECT
70766a30.json,CORRECT
70ba8b81.json,INCORRECT
710e341a.json,INCORRECT
48f7a31a.json,CORRECT
25df60f1.json,INCORRECT
4a26a2ce.json,CORRECT
7207378b.json,CORRECT
72ea2393.json,CORRECT
7142e540.json,INCORRECT
71ab3814.json,INCORRECT
7352c553.json,CORRECT
7379c540.json,INCORRECT
756cab08.json,CORRECT
74a4eba4.json,INCORRECT
738a7525.json,INCORRECT
7688fd95.json,CORRECT
777db7a2.json,CORRECT
75a07c4c.json,INCORRECT
7adb327a.json,CORRECT
7ccde831.json,CORRECT
7e597f69.json,INCORRECT
7eb0babb.json,CORRECT
7f724336.json,CORRECT
806769c2.json,INCORRECT
8095374d.json,CORRECT
80a436d4.json,INCORRECT
817bbfc7.json,CORRECT
83cb4b22.json,CORRECT
85193c15.json,INCORRECT
8647aaa4.json,INCORRECT
8853a1f7.json,CORRECT
892ac619.json,INCORRECT
899151bb.json,CORRECT
8a19209b.json,CORRECT
8ab5357c.json,INCORRECT
8bc86366.json,CORRECT
8df576a1.json,INCORRECT
8e16e853.json,INCORRECT
8e975698.json,INCORRECT
908d9c06.json,INCORRECT
90b5330a.json,CORRECT
7979f8c0.json,INCORRECT
7a424559.json,CORRECT
7a369a19.json,CORRECT
91b95e04.json,CORRECT
9273ef85.json,CORRECT
92931b6f.json,INCORRECT
936da8e4.json,CORRECT
957471cc.json,CORRECT
95a0aacf.json,CORRECT
93da646e.json,INCORRECT
98cd3de2.json,CORRECT
99639d97.json,CORRECT
99d1d8f8.json,CORRECT
9af2040b.json,INCORRECT
9af21bf1.json,CORRECT
9c24ab70.json,INCORRECT
9c78a58c.json,CORRECT
97ec46b7.json,CORRECT
9e8ad8a0.json,CORRECT
9edf744c.json,CORRECT
9ef48c11.json,CORRECT
9f8c97d6.json,INCORRECT
a0178aa4.json,CORRECT
a0f3df09.json,CORRECT
a12a956c.json,CORRECT
a2130362.json,CORRECT
a2cfc66e.json,CORRECT
a311cab6.json,CORRECT
a32e9b06.json,INCORRECT
a4356802.json,CORRECT
a45d9dd8.json,INCORRECT
a5673df7.json,CORRECT
a59d1b7c.json,CORRECT
a6ac7a61.json,CORRECT
98af7ac0.json,CORRECT
975bbf58.json,INCORRECT
a8036039.json,CORRECT
9ed57ef1.json,CORRECT
a7710a8f.json,INCORRECT
a8d029d2.json,INCORRECT
ae573dd4.json,CORRECT
ae58f304.json,CORRECT
aeaec6a9.json,INCORRECT
afba0119.json,INCORRECT
aff18e17.json,CORRECT
b023719f.json,CORRECT
b0cde64a.json,CORRECT
b0d57560.json,CORRECT
b233e4ca.json,INCORRECT
b3c6c49c.json,INCORRECT
b3cbedb4.json,INCORRECT
b46628ad.json,CORRECT
aa783705.json,INCORRECT
ac1749ed.json,INCORRECT
b4aec00b.json,CORRECT
adc0f613.json,INCORRECT
b4ef2b81.json,CORRECT
b50a73d8.json,CORRECT
b5d7e1c6.json,CORRECT
ba9aba9f.json,INCORRECT
bab46d5e.json,CORRECT
b95c7c97.json,INCORRECT
bd4fe572.json,CORRECT
bc543764.json,INCORRECT
bcda3e04.json,CORRECT
bdc08a16.json,CORRECT
bd1b92ba.json,INCORRECT
c03093d8.json,INCORRECT
bfee45d8.json,INCORRECT
c36cec84.json,CORRECT
c38262ae.json,INCORRECT
c7230dd7.json,CORRECT
c8d762cf.json,CORRECT
cbca88e3.json,CORRECT
ce250b03.json,CORRECT
ce4e5bd5.json,CORRECT
ce7d2dd9.json,INCORRECT
cea9e88f.json,INCORRECT
cec84240.json,INCORRECT
cf289ef2.json,CORRECT
d03dd6d4.json,CORRECT
d0a44aad.json,CORRECT
d0c91b45.json,INCORRECT
d0dea036.json,INCORRECT
d11787a2.json,CORRECT
d1aedf3d.json,CORRECT
d2ddb74d.json,CORRECT
d52f4678.json,INCORRECT
d73fdc1a.json,CORRECT
d93fbf93.json,INCORRECT
c0e39f5e.json,CORRECT
dc4c73f4.json,CORRECT
dd4150be.json,CORRECT
ddcaf44d.json,INCORRECT
ded24d0e.json,INCORRECT
dfdf5eee.json,CORRECT
e2a230e1.json,CORRECT
e2b063a5.json,CORRECT
e3db67e0.json,INCORRECT
e487c6f2.json,CORRECT
e4fb35cb.json,CORRECT
e6ae34d4.json,CORRECT
c10cfc3c.json,CORRECT
e6e55f1b.json,CORRECT
dc80ca90.json,CORRECT
c2964801.json,CORRECT
e768e80e.json,CORRECT
e90688e0.json,CORRECT
e9463c29.json,CORRECT
e9e23bf6.json,CORRECT
ecb4a3af.json,CORRECT
ebce463f.json,CORRECT
efd948c4.json,CORRECT
f36a217b.json,CORRECT
f2e177f1.json,CORRECT
f04df611.json,INCORRECT
f130c8f9.json,CORRECT
f376f16b.json,CORRECT
f572d237.json,CORRECT
f6a3486b.json,CORRECT
f4a6eae8.json,INCORRECT
f4db530b.json,INCORRECT
f73873f1.json,CORRECT
f7252410.json,INCORRECT
f91c3fa3.json,INCORRECT
f925a6af.json,CORRECT
f98850a8.json,INCORRECT
f9d63eb5.json,CORRECT
fb2f9539.json,CORRECT
fbb715ae.json,CORRECT
fbc80fa2.json,CORRECT
fffc1226.json,CORRECT
fffd93af.json,CORRECT
f726b978.json,INCORRECT
f77ed153.json,CORRECT
f8a864a5.json,INCORRECT
Batch Accuracy,61.18% (186/304)
