Task,gemma-4-31b-it
b46628ad.json,"Total: 139.33s (Raciocínio: 136.49s, Formatação: 2.84s)"
aa783705.json,"Total: 463.58s (Raciocínio: 460.83s, Formatação: 2.75s)"
b4ef2b81.json,"Total: 171.39s (Raciocínio: 156.14s, Formatação: 15.25s)"
ba9aba9f.json,"Total: 284.56s (Raciocínio: 280.38s, Formatação: 4.18s)"
bab46d5e.json,"Total: 250.45s (Raciocínio: 240.05s, Formatação: 10.40s)"
bd4fe572.json,"Total: 109.60s (Raciocínio: 105.88s, Formatação: 3.72s)"
bcda3e04.json,"Total: 357.56s (Raciocínio: 334.98s, Formatação: 22.58s)"
bd1b92ba.json,"Total: 437.37s (Raciocínio: 422.99s, Formatação: 14.38s)"
c7230dd7.json,"Total: 269.10s (Raciocínio: 260.61s, Formatação: 8.49s)"
cbca88e3.json,"Total: 265.86s (Raciocínio: 257.69s, Formatação: 8.16s)"
cec84240.json,"Total: 405.83s (Raciocínio: 400.38s, Formatação: 5.45s)"
d03dd6d4.json,"Total: 265.22s (Raciocínio: 259.68s, Formatação: 5.54s)"
d2ddb74d.json,"Total: 271.10s (Raciocínio: 250.02s, Formatação: 21.08s)"
d93fbf93.json,"Total: 377.99s (Raciocínio: 367.13s, Formatação: 10.85s)"
c0e39f5e.json,"Total: 289.18s (Raciocínio: 264.20s, Formatação: 24.98s)"
dd4150be.json,"Total: 164.50s (Raciocínio: 160.79s, Formatação: 3.71s)"
dfdf5eee.json,"Total: 69.08s (Raciocínio: 66.32s, Formatação: 2.77s)"
e2a230e1.json,"Total: 370.33s (Raciocínio: 357.37s, Formatação: 12.96s)"
e2b063a5.json,"Total: 236.77s (Raciocínio: 231.52s, Formatação: 5.25s)"
e4fb35cb.json,"Total: 205.35s (Raciocínio: 200.43s, Formatação: 4.92s)"
c10cfc3c.json,"Total: 422.52s (Raciocínio: 396.31s, Formatação: 26.20s)"
dc80ca90.json,"Total: 206.45s (Raciocínio: 197.86s, Formatação: 8.59s)"
e768e80e.json,"Total: 139.98s (Raciocínio: 135.12s, Formatação: 4.86s)"
e9463c29.json,"Total: 244.03s (Raciocínio: 237.99s, Formatação: 6.04s)"
ebce463f.json,"Total: 440.43s (Raciocínio: 427.10s, Formatação: 13.33s)"
f36a217b.json,"Total: 148.61s (Raciocínio: 140.92s, Formatação: 7.69s)"
f130c8f9.json,"Total: 427.73s (Raciocínio: 424.80s, Formatação: 2.92s)"
f376f16b.json,"Total: 211.45s (Raciocínio: 203.53s, Formatação: 7.93s)"
f572d237.json,"Total: 154.89s (Raciocínio: 151.24s, Formatação: 3.65s)"
f4db530b.json,"Total: 348.29s (Raciocínio: 340.86s, Formatação: 7.43s)"
f73873f1.json,"Total: 127.06s (Raciocínio: 122.03s, Formatação: 5.04s)"
f925a6af.json,"Total: 731.80s (Raciocínio: 717.10s, Formatação: 14.70s)"
fbb715ae.json,"Total: 202.13s (Raciocínio: 191.39s, Formatação: 10.73s)"
fffd93af.json,"Total: 258.23s (Raciocínio: 250.04s, Formatação: 8.19s)"
f77ed153.json,"Total: 491.24s (Raciocínio: 469.77s, Formatação: 21.46s)"
