Task,gemma-4-31b-it
329bb819.json,"Total: 311.87s (Raciocínio: 304.48s, Formatação: 7.40s)"
3306044d.json,"Total: 646.15s (Raciocínio: 638.29s, Formatação: 7.86s)"
33eaf6d3.json,"Total: 165.26s (Raciocínio: 163.10s, Formatação: 2.17s)"
342aa36e.json,"Total: 305.42s (Raciocínio: 294.48s, Formatação: 10.95s)"
3444e487.json,"Total: 101.91s (Raciocínio: 95.10s, Formatação: 6.80s)"
36d140bc.json,"Total: 224.57s (Raciocínio: 216.72s, Formatação: 7.85s)"
375cee28.json,"Total: 434.92s (Raciocínio: 430.91s, Formatação: 4.01s)"
3787f0cd.json,"Total: 297.64s (Raciocínio: 294.53s, Formatação: 3.11s)"
37fc07a6.json,"Total: 258.66s (Raciocínio: 248.20s, Formatação: 10.46s)"
385d3bcf.json,"Total: 283.67s (Raciocínio: 278.47s, Formatação: 5.20s)"
38b88268.json,"Total: 463.18s (Raciocínio: 458.08s, Formatação: 5.09s)"
38e983ce.json,"Total: 184.70s (Raciocínio: 181.78s, Formatação: 2.92s)"
39581c28.json,"Total: 274.76s (Raciocínio: 270.76s, Formatação: 4.00s)"
3b0fd42c.json,"Total: 352.77s (Raciocínio: 336.14s, Formatação: 16.63s)"
3b63bce7.json,"Total: 205.25s (Raciocínio: 195.87s, Formatação: 9.38s)"
3bc79aa5.json,"Total: 193.89s (Raciocínio: 174.21s, Formatação: 19.68s)"
3d294117.json,"Total: 477.57s (Raciocínio: 460.39s, Formatação: 17.18s)"
3d5cf5ae.json,"Total: 464.82s (Raciocínio: 457.22s, Formatação: 7.60s)"
3d67cfac.json,"Total: 463.64s (Raciocínio: 452.53s, Formatação: 11.11s)"
3e7de993.json,"Total: 198.29s (Raciocínio: 190.90s, Formatação: 7.39s)"
4144165a.json,"Total: 156.06s (Raciocínio: 138.78s, Formatação: 17.28s)"
41a47a51.json,"Total: 205.09s (Raciocínio: 200.17s, Formatação: 4.92s)"
43301109.json,"Total: 187.82s (Raciocínio: 168.07s, Formatação: 19.76s)"
436eac25.json,"Total: 454.74s (Raciocínio: 450.71s, Formatação: 4.03s)"
4382eb87.json,"Total: 475.41s (Raciocínio: 460.31s, Formatação: 15.10s)"
43a55117.json,"Total: 378.05s (Raciocínio: 370.13s, Formatação: 7.92s)"
460b5ff7.json,"Total: 464.49s (Raciocínio: 455.37s, Formatação: 9.13s)"
46445496.json,"Total: 88.55s (Raciocínio: 85.84s, Formatação: 2.71s)"
16cb4e27.json,"Total: 241.90s (Raciocínio: 239.32s, Formatação: 2.58s)"
268419f7.json,"Total: 196.95s (Raciocínio: 192.68s, Formatação: 4.27s)"
47d64b0b.json,"Total: 178.87s (Raciocínio: 175.09s, Formatação: 3.78s)"
48fc77fb.json,"Total: 424.79s (Raciocínio: 412.63s, Formatação: 12.16s)"
49843988.json,"Total: 463.21s (Raciocínio: 456.58s, Formatação: 6.63s)"
4af08fa2.json,"Total: 278.86s (Raciocínio: 276.17s, Formatação: 2.69s)"
4d6e5092.json,"Total: 473.77s (Raciocínio: 452.69s, Formatação: 21.08s)"
4d71170f.json,"Total: 477.01s (Raciocínio: 451.56s, Formatação: 25.45s)"
4e91477b.json,"Total: 192.80s (Raciocínio: 189.90s, Formatação: 2.90s)"
4e93079d.json,"Total: 367.23s (Raciocínio: 360.53s, Formatação: 6.70s)"
4eef72f2.json,"Total: 200.93s (Raciocínio: 197.30s, Formatação: 3.63s)"
4f0fae80.json,"Total: 470.06s (Raciocínio: 458.54s, Formatação: 11.52s)"
4f21329b.json,"Total: 378.90s (Raciocínio: 365.01s, Formatação: 13.89s)"
50223f5e.json,"Total: 689.77s (Raciocínio: 673.64s, Formatação: 16.14s)"
50e8d698.json,"Total: 207.42s (Raciocínio: 185.63s, Formatação: 21.79s)"
523b5d26.json,"Total: 467.25s (Raciocínio: 462.42s, Formatação: 4.83s)"
52a4b0ce.json,"Total: 399.63s (Raciocínio: 394.31s, Formatação: 5.33s)"
5497f03b.json,"Total: 263.02s (Raciocínio: 256.91s, Formatação: 6.11s)"
57505bf4.json,"Total: 464.02s (Raciocínio: 460.34s, Formatação: 3.67s)"
579e60de.json,"Total: 71.16s (Raciocínio: 68.65s, Formatação: 2.50s)"
57ba6143.json,"Total: 449.63s (Raciocínio: 441.91s, Formatação: 7.72s)"
57c1757f.json,"Total: 383.29s (Raciocínio: 372.29s, Formatação: 11.00s)"
591e175e.json,"Total: 440.03s (Raciocínio: 432.82s, Formatação: 7.21s)"
5b16c689.json,"Total: 474.05s (Raciocínio: 463.59s, Formatação: 10.46s)"
5b55fbd5.json,"Total: 268.32s (Raciocínio: 260.00s, Formatação: 8.32s)"
5bd9f198.json,"Total: 234.82s (Raciocínio: 226.33s, Formatação: 8.50s)"
5c271fb0.json,"Total: 401.92s (Raciocínio: 393.16s, Formatação: 8.76s)"
5e6b2d66.json,"Total: 461.48s (Raciocínio: 456.71s, Formatação: 4.77s)"
6035622d.json,"Total: 167.44s (Raciocínio: 164.60s, Formatação: 2.85s)"
6327725f.json,"Total: 248.78s (Raciocínio: 240.91s, Formatação: 7.87s)"
63350426.json,"Total: 207.64s (Raciocínio: 205.23s, Formatação: 2.41s)"
64446dac.json,"Total: 202.51s (Raciocínio: 196.75s, Formatação: 5.76s)"
64ca5cfa.json,"Total: 460.03s (Raciocínio: 455.61s, Formatação: 4.42s)"
65635293.json,"Total: 132.46s (Raciocínio: 129.13s, Formatação: 3.33s)"
670e9939.json,"Total: 469.33s (Raciocínio: 461.92s, Formatação: 7.41s)"
67ed9866.json,"Total: 343.31s (Raciocínio: 323.62s, Formatação: 19.69s)"
6b3538d6.json,"Total: 342.49s (Raciocínio: 335.47s, Formatação: 7.02s)"
6b4f200d.json,"Total: 210.08s (Raciocínio: 202.65s, Formatação: 7.43s)"
6b9af729.json,"Total: 463.45s (Raciocínio: 459.44s, Formatação: 4.01s)"
6d7dd58a.json,"Total: 334.10s (Raciocínio: 326.94s, Formatação: 7.16s)"
6e26b33e.json,"Total: 505.91s (Raciocínio: 456.20s, Formatação: 49.72s)"
6e8c6f41.json,"Total: 406.66s (Raciocínio: 394.76s, Formatação: 11.90s)"
6ff6e487.json,"Total: 434.86s (Raciocínio: 421.61s, Formatação: 13.25s)"
70766a30.json,"Total: 298.19s (Raciocínio: 295.31s, Formatação: 2.88s)"
70ba8b81.json,"Total: 468.84s (Raciocínio: 457.76s, Formatação: 11.08s)"
710e341a.json,"Total: 407.96s (Raciocínio: 401.45s, Formatação: 6.51s)"
48f7a31a.json,"Total: 635.55s (Raciocínio: 617.40s, Formatação: 18.15s)"
25df60f1.json,"Total: 841.93s (Raciocínio: 838.48s, Formatação: 3.45s)"
4a26a2ce.json,"Total: 123.88s (Raciocínio: 119.15s, Formatação: 4.73s)"
7207378b.json,"Total: 207.35s (Raciocínio: 204.01s, Formatação: 3.34s)"
72ea2393.json,"Total: 210.73s (Raciocínio: 207.55s, Formatação: 3.18s)"
7142e540.json,"Total: 463.02s (Raciocínio: 451.38s, Formatação: 11.64s)"
71ab3814.json,"Total: 420.04s (Raciocínio: 400.18s, Formatação: 19.86s)"
7352c553.json,"Total: 206.37s (Raciocínio: 199.03s, Formatação: 7.34s)"
7379c540.json,"Total: 463.04s (Raciocínio: 453.09s, Formatação: 9.95s)"
756cab08.json,"Total: 274.81s (Raciocínio: 265.95s, Formatação: 8.86s)"
74a4eba4.json,"Total: 329.53s (Raciocínio: 309.39s, Formatação: 20.15s)"
738a7525.json,"Total: 466.11s (Raciocínio: 458.67s, Formatação: 7.43s)"
7688fd95.json,"Total: 230.77s (Raciocínio: 212.20s, Formatação: 18.56s)"
777db7a2.json,"Total: 258.97s (Raciocínio: 248.49s, Formatação: 10.48s)"
75a07c4c.json,"Total: 471.17s (Raciocínio: 455.98s, Formatação: 15.18s)"
7adb327a.json,"Total: 158.12s (Raciocínio: 153.28s, Formatação: 4.83s)"
7ccde831.json,"Total: 147.27s (Raciocínio: 143.91s, Formatação: 3.36s)"
7e597f69.json,"Total: 469.38s (Raciocínio: 458.17s, Formatação: 11.21s)"
7eb0babb.json,"Total: 106.47s (Raciocínio: 103.31s, Formatação: 3.16s)"
7f724336.json,"Total: 199.70s (Raciocínio: 197.25s, Formatação: 2.45s)"
806769c2.json,"Total: 465.08s (Raciocínio: 458.72s, Formatação: 6.36s)"
8095374d.json,"Total: 302.21s (Raciocínio: 276.64s, Formatação: 25.57s)"
80a436d4.json,"Total: 461.26s (Raciocínio: 455.03s, Formatação: 6.23s)"
817bbfc7.json,"Total: 257.14s (Raciocínio: 253.05s, Formatação: 4.08s)"
83cb4b22.json,"Total: 459.88s (Raciocínio: 450.52s, Formatação: 9.36s)"
85193c15.json,"Total: 436.27s (Raciocínio: 424.27s, Formatação: 12.00s)"
8647aaa4.json,"Total: 459.10s (Raciocínio: 455.53s, Formatação: 3.57s)"
8853a1f7.json,"Total: 168.96s (Raciocínio: 166.14s, Formatação: 2.82s)"
892ac619.json,"Total: 448.42s (Raciocínio: 440.94s, Formatação: 7.48s)"
899151bb.json,"Total: 292.49s (Raciocínio: 286.74s, Formatação: 5.76s)"
8a19209b.json,"Total: 167.28s (Raciocínio: 162.58s, Formatação: 4.71s)"
8ab5357c.json,"Total: 215.49s (Raciocínio: 212.98s, Formatação: 2.51s)"
8bc86366.json,"Total: 383.48s (Raciocínio: 377.11s, Formatação: 6.37s)"
8df576a1.json,"Total: 456.08s (Raciocínio: 453.91s, Formatação: 2.17s)"
8e16e853.json,"Total: 451.83s (Raciocínio: 443.77s, Formatação: 8.06s)"
8e975698.json,"Total: 460.85s (Raciocínio: 445.07s, Formatação: 15.79s)"
908d9c06.json,"Total: 464.98s (Raciocínio: 461.28s, Formatação: 3.69s)"
90b5330a.json,"Total: 292.47s (Raciocínio: 289.83s, Formatação: 2.64s)"
7979f8c0.json,"Total: 313.85s (Raciocínio: 305.70s, Formatação: 8.15s)"
7a424559.json,"Total: 196.51s (Raciocínio: 192.57s, Formatação: 3.94s)"
7a369a19.json,"Total: 255.58s (Raciocínio: 248.76s, Formatação: 6.82s)"
91b95e04.json,"Total: 229.96s (Raciocínio: 222.10s, Formatação: 7.86s)"
9273ef85.json,"Total: 327.51s (Raciocínio: 308.56s, Formatação: 18.95s)"
92931b6f.json,"Total: 285.37s (Raciocínio: 268.70s, Formatação: 16.67s)"
936da8e4.json,"Total: 296.65s (Raciocínio: 291.56s, Formatação: 5.09s)"
957471cc.json,"Total: 200.04s (Raciocínio: 197.49s, Formatação: 2.54s)"
95a0aacf.json,"Total: 235.30s (Raciocínio: 224.49s, Formatação: 10.81s)"
93da646e.json,"Total: 471.74s (Raciocínio: 460.90s, Formatação: 10.84s)"
98cd3de2.json,"Total: 316.37s (Raciocínio: 309.67s, Formatação: 6.70s)"
99639d97.json,"Total: 331.61s (Raciocínio: 323.35s, Formatação: 8.26s)"
99d1d8f8.json,"Total: 416.39s (Raciocínio: 409.39s, Formatação: 7.00s)"
9af2040b.json,"Total: 265.79s (Raciocínio: 257.40s, Formatação: 8.39s)"
9af21bf1.json,"Total: 207.78s (Raciocínio: 199.55s, Formatação: 8.23s)"
9c24ab70.json,"Total: 430.49s (Raciocínio: 425.37s, Formatação: 5.12s)"
9c78a58c.json,"Total: 366.11s (Raciocínio: 362.06s, Formatação: 4.05s)"
97ec46b7.json,"Total: 142.38s (Raciocínio: 139.66s, Formatação: 2.72s)"
9e8ad8a0.json,"Total: 450.43s (Raciocínio: 444.14s, Formatação: 6.30s)"
9edf744c.json,"Total: 177.31s (Raciocínio: 174.18s, Formatação: 3.13s)"
9ef48c11.json,"Total: 224.66s (Raciocínio: 217.43s, Formatação: 7.23s)"
9f8c97d6.json,"Total: 422.55s (Raciocínio: 419.55s, Formatação: 3.00s)"
a0178aa4.json,"Total: 91.33s (Raciocínio: 87.78s, Formatação: 3.55s)"
a0f3df09.json,"Total: 107.14s (Raciocínio: 104.55s, Formatação: 2.58s)"
a12a956c.json,"Total: 218.47s (Raciocínio: 214.67s, Formatação: 3.80s)"
a2130362.json,"Total: 371.19s (Raciocínio: 358.84s, Formatação: 12.34s)"
a2cfc66e.json,"Total: 170.79s (Raciocínio: 167.43s, Formatação: 3.36s)"
a311cab6.json,"Total: 259.27s (Raciocínio: 253.56s, Formatação: 5.71s)"
a32e9b06.json,"Total: 481.64s (Raciocínio: 452.16s, Formatação: 29.47s)"
a4356802.json,"Total: 175.06s (Raciocínio: 171.72s, Formatação: 3.34s)"
a45d9dd8.json,"Total: 452.74s (Raciocínio: 444.23s, Formatação: 8.51s)"
a5673df7.json,"Total: 364.84s (Raciocínio: 355.95s, Formatação: 8.89s)"
a59d1b7c.json,"Total: 226.41s (Raciocínio: 217.22s, Formatação: 9.18s)"
a6ac7a61.json,"Total: 74.75s (Raciocínio: 72.69s, Formatação: 2.06s)"
98af7ac0.json,"Total: 134.56s (Raciocínio: 132.55s, Formatação: 2.01s)"
975bbf58.json,"Total: 414.93s (Raciocínio: 406.45s, Formatação: 8.48s)"
a8036039.json,"Total: 210.09s (Raciocínio: 205.62s, Formatação: 4.46s)"
9ed57ef1.json,"Total: 399.43s (Raciocínio: 394.79s, Formatação: 4.64s)"
a7710a8f.json,"Total: 464.54s (Raciocínio: 460.08s, Formatação: 4.46s)"
a8d029d2.json,"Total: 475.64s (Raciocínio: 454.12s, Formatação: 21.52s)"
ae573dd4.json,"Total: 133.08s (Raciocínio: 127.69s, Formatação: 5.40s)"
ae58f304.json,"Total: 676.26s (Raciocínio: 659.23s, Formatação: 17.02s)"
aeaec6a9.json,"Total: 715.05s (Raciocínio: 699.50s, Formatação: 15.55s)"
afba0119.json,"Total: 462.31s (Raciocínio: 454.42s, Formatação: 7.89s)"
aff18e17.json,"Total: 73.92s (Raciocínio: 71.72s, Formatação: 2.20s)"
b023719f.json,"Total: 281.29s (Raciocínio: 273.52s, Formatação: 7.76s)"
b0cde64a.json,"Total: 279.44s (Raciocínio: 275.14s, Formatação: 4.30s)"
b0d57560.json,"Total: 236.68s (Raciocínio: 233.20s, Formatação: 3.48s)"
b233e4ca.json,"Total: 334.23s (Raciocínio: 316.73s, Formatação: 17.50s)"
b3c6c49c.json,"Total: 474.82s (Raciocínio: 454.94s, Formatação: 19.88s)"
b3cbedb4.json,"Total: 353.81s (Raciocínio: 315.15s, Formatação: 38.66s)"
b46628ad.json,"Total: 139.33s (Raciocínio: 136.49s, Formatação: 2.84s)"
aa783705.json,"Total: 463.58s (Raciocínio: 460.83s, Formatação: 2.75s)"
ac1749ed.json,"Total: 389.73s (Raciocínio: 385.10s, Formatação: 4.63s)"
b4aec00b.json,"Total: 143.27s (Raciocínio: 133.91s, Formatação: 9.36s)"
adc0f613.json,"Total: 419.45s (Raciocínio: 394.35s, Formatação: 25.10s)"
b4ef2b81.json,"Total: 171.39s (Raciocínio: 156.14s, Formatação: 15.25s)"
b50a73d8.json,"Total: 219.87s (Raciocínio: 215.84s, Formatação: 4.02s)"
b5d7e1c6.json,"Total: 183.40s (Raciocínio: 179.05s, Formatação: 4.35s)"
ba9aba9f.json,"Total: 284.56s (Raciocínio: 280.38s, Formatação: 4.18s)"
bab46d5e.json,"Total: 250.45s (Raciocínio: 240.05s, Formatação: 10.40s)"
b95c7c97.json,"Total: 434.33s (Raciocínio: 425.93s, Formatação: 8.40s)"
bd4fe572.json,"Total: 109.60s (Raciocínio: 105.88s, Formatação: 3.72s)"
bc543764.json,"Total: 470.89s (Raciocínio: 463.33s, Formatação: 7.56s)"
bcda3e04.json,"Total: 357.56s (Raciocínio: 334.98s, Formatação: 22.58s)"
bdc08a16.json,"Total: 253.17s (Raciocínio: 250.59s, Formatação: 2.58s)"
bd1b92ba.json,"Total: 437.37s (Raciocínio: 422.99s, Formatação: 14.38s)"
c03093d8.json,"Total: 436.88s (Raciocínio: 432.69s, Formatação: 4.19s)"
bfee45d8.json,"Total: 473.55s (Raciocínio: 463.27s, Formatação: 10.28s)"
c36cec84.json,"Total: 188.48s (Raciocínio: 182.46s, Formatação: 6.02s)"
c38262ae.json,"Total: 389.77s (Raciocínio: 381.64s, Formatação: 8.13s)"
c7230dd7.json,"Total: 269.10s (Raciocínio: 260.61s, Formatação: 8.49s)"
c8d762cf.json,"Total: 321.71s (Raciocínio: 310.57s, Formatação: 11.15s)"
cbca88e3.json,"Total: 265.86s (Raciocínio: 257.69s, Formatação: 8.16s)"
ce250b03.json,"Total: 283.33s (Raciocínio: 268.59s, Formatação: 14.74s)"
ce4e5bd5.json,"Total: 257.92s (Raciocínio: 252.16s, Formatação: 5.76s)"
ce7d2dd9.json,"Total: 382.25s (Raciocínio: 378.97s, Formatação: 3.28s)"
cea9e88f.json,"Total: 451.29s (Raciocínio: 443.21s, Formatação: 8.08s)"
cec84240.json,"Total: 405.83s (Raciocínio: 400.38s, Formatação: 5.45s)"
cf289ef2.json,"Total: 143.01s (Raciocínio: 139.12s, Formatação: 3.88s)"
d03dd6d4.json,"Total: 265.22s (Raciocínio: 259.68s, Formatação: 5.54s)"
d0a44aad.json,"Total: 175.39s (Raciocínio: 171.98s, Formatação: 3.41s)"
d0c91b45.json,"Total: 413.67s (Raciocínio: 409.77s, Formatação: 3.91s)"
d0dea036.json,"Total: 361.69s (Raciocínio: 344.87s, Formatação: 16.82s)"
d11787a2.json,"Total: 307.53s (Raciocínio: 304.80s, Formatação: 2.73s)"
d1aedf3d.json,"Total: 419.72s (Raciocínio: 414.63s, Formatação: 5.10s)"
d2ddb74d.json,"Total: 271.10s (Raciocínio: 250.02s, Formatação: 21.08s)"
d52f4678.json,"Total: 430.38s (Raciocínio: 422.14s, Formatação: 8.24s)"
d73fdc1a.json,"Total: 470.31s (Raciocínio: 466.08s, Formatação: 4.22s)"
d93fbf93.json,"Total: 377.99s (Raciocínio: 367.13s, Formatação: 10.85s)"
c0e39f5e.json,"Total: 289.18s (Raciocínio: 264.20s, Formatação: 24.98s)"
dc4c73f4.json,"Total: 257.43s (Raciocínio: 253.31s, Formatação: 4.12s)"
dd4150be.json,"Total: 164.50s (Raciocínio: 160.79s, Formatação: 3.71s)"
ddcaf44d.json,"Total: 459.81s (Raciocínio: 456.78s, Formatação: 3.03s)"
ded24d0e.json,"Total: 464.22s (Raciocínio: 451.27s, Formatação: 12.95s)"
dfdf5eee.json,"Total: 69.08s (Raciocínio: 66.32s, Formatação: 2.77s)"
e2a230e1.json,"Total: 370.33s (Raciocínio: 357.37s, Formatação: 12.96s)"
e2b063a5.json,"Total: 236.77s (Raciocínio: 231.52s, Formatação: 5.25s)"
e3db67e0.json,"Total: 459.81s (Raciocínio: 450.03s, Formatação: 9.78s)"
e487c6f2.json,"Total: 213.12s (Raciocínio: 211.01s, Formatação: 2.11s)"
e4fb35cb.json,"Total: 205.35s (Raciocínio: 200.43s, Formatação: 4.92s)"
e6ae34d4.json,"Total: 233.79s (Raciocínio: 231.46s, Formatação: 2.32s)"
c10cfc3c.json,"Total: 422.52s (Raciocínio: 396.31s, Formatação: 26.20s)"
e6e55f1b.json,"Total: 149.51s (Raciocínio: 147.18s, Formatação: 2.33s)"
dc80ca90.json,"Total: 206.45s (Raciocínio: 197.86s, Formatação: 8.59s)"
c2964801.json,"Total: 281.94s (Raciocínio: 277.71s, Formatação: 4.23s)"
e768e80e.json,"Total: 139.98s (Raciocínio: 135.12s, Formatação: 4.86s)"
e90688e0.json,"Total: 189.98s (Raciocínio: 184.71s, Formatação: 5.27s)"
e9463c29.json,"Total: 244.03s (Raciocínio: 237.99s, Formatação: 6.04s)"
e9e23bf6.json,"Total: 375.48s (Raciocínio: 371.65s, Formatação: 3.83s)"
ecb4a3af.json,"Total: 302.97s (Raciocínio: 285.76s, Formatação: 17.20s)"
ebce463f.json,"Total: 440.43s (Raciocínio: 427.10s, Formatação: 13.33s)"
efd948c4.json,"Total: 263.55s (Raciocínio: 257.72s, Formatação: 5.83s)"
f36a217b.json,"Total: 148.61s (Raciocínio: 140.92s, Formatação: 7.69s)"
f2e177f1.json,"Total: 268.16s (Raciocínio: 243.26s, Formatação: 24.90s)"
f04df611.json,"Total: 473.69s (Raciocínio: 466.91s, Formatação: 6.78s)"
f130c8f9.json,"Total: 427.73s (Raciocínio: 424.80s, Formatação: 2.92s)"
f376f16b.json,"Total: 211.45s (Raciocínio: 203.53s, Formatação: 7.93s)"
f572d237.json,"Total: 154.89s (Raciocínio: 151.24s, Formatação: 3.65s)"
f6a3486b.json,"Total: 274.33s (Raciocínio: 266.24s, Formatação: 8.09s)"
f4a6eae8.json,"Total: 462.61s (Raciocínio: 453.81s, Formatação: 8.80s)"
f4db530b.json,"Total: 348.29s (Raciocínio: 340.86s, Formatação: 7.43s)"
f73873f1.json,"Total: 127.06s (Raciocínio: 122.03s, Formatação: 5.04s)"
f7252410.json,"Total: 456.07s (Raciocínio: 450.83s, Formatação: 5.24s)"
f91c3fa3.json,"Total: 330.91s (Raciocínio: 324.85s, Formatação: 6.06s)"
f925a6af.json,"Total: 731.80s (Raciocínio: 717.10s, Formatação: 14.70s)"
f98850a8.json,"Total: 439.30s (Raciocínio: 430.37s, Formatação: 8.93s)"
f9d63eb5.json,"Total: 462.64s (Raciocínio: 452.71s, Formatação: 9.93s)"
fb2f9539.json,"Total: 134.62s (Raciocínio: 132.36s, Formatação: 2.27s)"
fbb715ae.json,"Total: 202.13s (Raciocínio: 191.39s, Formatação: 10.73s)"
fbc80fa2.json,"Total: 319.38s (Raciocínio: 317.15s, Formatação: 2.23s)"
fffc1226.json,"Total: 85.79s (Raciocínio: 83.64s, Formatação: 2.15s)"
fffd93af.json,"Total: 258.23s (Raciocínio: 250.04s, Formatação: 8.19s)"
f726b978.json,"Total: 387.10s (Raciocínio: 376.73s, Formatação: 10.38s)"
f77ed153.json,"Total: 491.24s (Raciocínio: 469.77s, Formatação: 21.46s)"
f8a864a5.json,"Total: 340.51s (Raciocínio: 333.68s, Formatação: 6.83s)"
Tempo do Batch,"Total: 505.91s (Raciocínio: 456.20s, Formatação: 49.72s)"
