Task,gemma-4-31b-it
37fc07a6.json,"Total: 11629 (Prompt: 2275, Resposta: 1453, Pensamento: 7901)"
385d3bcf.json,"Total: 11606 (Prompt: 1350, Resposta: 933, Pensamento: 9323)"
38b88268.json,"Total: 33772 (Prompt: 17254, Resposta: 137, Pensamento: 16381)"
38e983ce.json,"Total: 9891 (Prompt: 3286, Resposta: 979, Pensamento: 5626)"
39581c28.json,"Total: 11556 (Prompt: 1694, Resposta: 1168, Pensamento: 8694)"
3b0fd42c.json,"Total: 19252 (Prompt: 6612, Resposta: 2280, Pensamento: 10360)"
3b63bce7.json,"Total: 9595 (Prompt: 2235, Resposta: 1275, Pensamento: 6085)"
3bc79aa5.json,"Total: 11987 (Prompt: 5120, Resposta: 1884, Pensamento: 4983)"
3d294117.json,"Total: 18915 (Prompt: 1941, Resposta: 1220, Pensamento: 15754)"
3d5cf5ae.json,"Total: 33989 (Prompt: 17379, Resposta: 229, Pensamento: 16381)"
3d67cfac.json,"Total: 19061 (Prompt: 2313, Resposta: 1414, Pensamento: 15334)"
3e7de993.json,"Total: 8656 (Prompt: 1582, Resposta: 996, Pensamento: 6078)"
4144165a.json,"Total: 9491 (Prompt: 3917, Resposta: 1698, Pensamento: 3876)"
41a47a51.json,"Total: 9229 (Prompt: 1931, Resposta: 1092, Pensamento: 6206)"
43301109.json,"Total: 7609 (Prompt: 1448, Resposta: 987, Pensamento: 5174)"
436eac25.json,"Total: 17701 (Prompt: 1585, Resposta: 919, Pensamento: 15197)"
4382eb87.json,"Total: 35490 (Prompt: 18614, Resposta: 495, Pensamento: 16381)"
43a55117.json,"Total: 16537 (Prompt: 2975, Resposta: 1137, Pensamento: 12425)"
460b5ff7.json,"Total: 34725 (Prompt: 18060, Resposta: 284, Pensamento: 16381)"
46445496.json,"Total: 4081 (Prompt: 912, Resposta: 591, Pensamento: 2578)"
16cb4e27.json,"Total: 11687 (Prompt: 2964, Resposta: 1122, Pensamento: 7601)"
268419f7.json,"Total: 8158 (Prompt: 1252, Resposta: 806, Pensamento: 6100)"
47d64b0b.json,"Total: 8673 (Prompt: 2406, Resposta: 654, Pensamento: 5613)"
48fc77fb.json,"Total: 17326 (Prompt: 2152, Resposta: 1505, Pensamento: 13669)"
49843988.json,"Total: 34533 (Prompt: 17958, Resposta: 194, Pensamento: 16381)"
4af08fa2.json,"Total: 11768 (Prompt: 1847, Resposta: 740, Pensamento: 9181)"
4d6e5092.json,"Total: 21371 (Prompt: 4408, Resposta: 2379, Pensamento: 14584)"
4d71170f.json,"Total: 38513 (Prompt: 21268, Resposta: 864, Pensamento: 16381)"
4e91477b.json,"Total: 9455 (Prompt: 2503, Resposta: 892, Pensamento: 6060)"
4e93079d.json,"Total: 15216 (Prompt: 2154, Resposta: 1190, Pensamento: 11872)"
4eef72f2.json,"Total: 8650 (Prompt: 1582, Resposta: 866, Pensamento: 6202)"
4f0fae80.json,"Total: 19207 (Prompt: 2443, Resposta: 1560, Pensamento: 15204)"
4f21329b.json,"Total: 18345 (Prompt: 4865, Resposta: 1612, Pensamento: 11868)"
50223f5e.json,"Total: 20060 (Prompt: 3485, Resposta: 1595, Pensamento: 14980)"
50e8d698.json,"Total: 11414 (Prompt: 4770, Resposta: 1123, Pensamento: 5521)"
523b5d26.json,"Total: 10634 (Prompt: 2003, Resposta: 1479, Pensamento: 7152)"
52a4b0ce.json,"Total: 15871 (Prompt: 1620, Resposta: 1214, Pensamento: 13037)"
5497f03b.json,"Total: 11117 (Prompt: 1771, Resposta: 1148, Pensamento: 8198)"
57505bf4.json,"Total: 18223 (Prompt: 1834, Resposta: 761, Pensamento: 15628)"
579e60de.json,"Total: 3538 (Prompt: 1066, Resposta: 718, Pensamento: 1754)"
57ba6143.json,"Total: 19387 (Prompt: 3362, Resposta: 1099, Pensamento: 14926)"
57c1757f.json,"Total: 16559 (Prompt: 2929, Resposta: 1589, Pensamento: 12041)"
591e175e.json,"Total: 17965 (Prompt: 2126, Resposta: 1427, Pensamento: 14412)"
5b16c689.json,"Total: 33850 (Prompt: 17139, Resposta: 330, Pensamento: 16381)"
5b55fbd5.json,"Total: 11738 (Prompt: 2206, Resposta: 1199, Pensamento: 8333)"
5bd9f198.json,"Total: 10797 (Prompt: 2413, Resposta: 1415, Pensamento: 6969)"
5c271fb0.json,"Total: 17020 (Prompt: 2722, Resposta: 1328, Pensamento: 12970)"
5e6b2d66.json,"Total: 34021 (Prompt: 17516, Resposta: 124, Pensamento: 16381)"
6035622d.json,"Total: 7430 (Prompt: 1520, Resposta: 1100, Pensamento: 4810)"
6327725f.json,"Total: 11220 (Prompt: 2241, Resposta: 1216, Pensamento: 7763)"
63350426.json,"Total: 9073 (Prompt: 1640, Resposta: 595, Pensamento: 6838)"
64446dac.json,"Total: 8831 (Prompt: 1611, Resposta: 973, Pensamento: 6247)"
64ca5cfa.json,"Total: 33647 (Prompt: 17160, Resposta: 106, Pensamento: 16381)"
65635293.json,"Total: 5659 (Prompt: 988, Resposta: 578, Pensamento: 4093)"
670e9939.json,"Total: 33857 (Prompt: 17259, Resposta: 217, Pensamento: 16381)"
67ed9866.json,"Total: 18267 (Prompt: 5863, Resposta: 2623, Pensamento: 9781)"
6b3538d6.json,"Total: 14031 (Prompt: 1930, Resposta: 1071, Pensamento: 11030)"
6b4f200d.json,"Total: 9190 (Prompt: 1686, Resposta: 1043, Pensamento: 6461)"
6b9af729.json,"Total: 33645 (Prompt: 17160, Resposta: 104, Pensamento: 16381)"
6d7dd58a.json,"Total: 14156 (Prompt: 2357, Resposta: 1164, Pensamento: 10635)"
6e26b33e.json,"Total: 31540 (Prompt: 13409, Resposta: 3107, Pensamento: 15024)"
6e8c6f41.json,"Total: 18932 (Prompt: 4546, Resposta: 1885, Pensamento: 12501)"
6ff6e487.json,"Total: 18904 (Prompt: 3388, Resposta: 1588, Pensamento: 13928)"
70766a30.json,"Total: 12399 (Prompt: 1651, Resposta: 768, Pensamento: 9980)"
70ba8b81.json,"Total: 34796 (Prompt: 18060, Resposta: 355, Pensamento: 16381)"
710e341a.json,"Total: 16535 (Prompt: 1887, Resposta: 1203, Pensamento: 13445)"
48f7a31a.json,"Total: 16001 (Prompt: 5660, Resposta: 2395, Pensamento: 7946)"
25df60f1.json,"Total: 21456 (Prompt: 5904, Resposta: 1178, Pensamento: 14374)"
4a26a2ce.json,"Total: 5585 (Prompt: 1225, Resposta: 796, Pensamento: 3564)"
7207378b.json,"Total: 10166 (Prompt: 2852, Resposta: 850, Pensamento: 6464)"
72ea2393.json,"Total: 8634 (Prompt: 1130, Resposta: 732, Pensamento: 6772)"
7142e540.json,"Total: 34796 (Prompt: 18060, Resposta: 355, Pensamento: 16381)"
71ab3814.json,"Total: 20494 (Prompt: 5486, Resposta: 1846, Pensamento: 13162)"
7352c553.json,"Total: 9230 (Prompt: 2053, Resposta: 1208, Pensamento: 5969)"
7379c540.json,"Total: 18696 (Prompt: 2694, Resposta: 1093, Pensamento: 14909)"
756cab08.json,"Total: 11914 (Prompt: 2197, Resposta: 1381, Pensamento: 8336)"
74a4eba4.json,"Total: 16135 (Prompt: 4332, Resposta: 2202, Pensamento: 9601)"
738a7525.json,"Total: 17776 (Prompt: 1184, Resposta: 640, Pensamento: 15952)"
7688fd95.json,"Total: 12294 (Prompt: 4164, Resposta: 1928, Pensamento: 6202)"
777db7a2.json,"Total: 11333 (Prompt: 2254, Resposta: 1716, Pensamento: 7363)"
75a07c4c.json,"Total: 34974 (Prompt: 18088, Resposta: 505, Pensamento: 16381)"
7adb327a.json,"Total: 8724 (Prompt: 3068, Resposta: 999, Pensamento: 4657)"
7ccde831.json,"Total: 6514 (Prompt: 1288, Resposta: 814, Pensamento: 4412)"
7e597f69.json,"Total: 36007 (Prompt: 19264, Resposta: 362, Pensamento: 16381)"
7eb0babb.json,"Total: 5137 (Prompt: 1402, Resposta: 1023, Pensamento: 2712)"
7f724336.json,"Total: 8404 (Prompt: 1223, Resposta: 740, Pensamento: 6441)"
806769c2.json,"Total: 33547 (Prompt: 16990, Resposta: 176, Pensamento: 16381)"
8095374d.json,"Total: 16120 (Prompt: 5336, Resposta: 2742, Pensamento: 8042)"
80a436d4.json,"Total: 34557 (Prompt: 17999, Resposta: 177, Pensamento: 16381)"
817bbfc7.json,"Total: 10930 (Prompt: 1645, Resposta: 1195, Pensamento: 8090)"
83cb4b22.json,"Total: 18713 (Prompt: 2345, Resposta: 1314, Pensamento: 15054)"
85193c15.json,"Total: 19085 (Prompt: 3620, Resposta: 1602, Pensamento: 13863)"
8647aaa4.json,"Total: 18494 (Prompt: 2017, Resposta: 311, Pensamento: 16166)"
8853a1f7.json,"Total: 10709 (Prompt: 4669, Resposta: 762, Pensamento: 5278)"
892ac619.json,"Total: 18038 (Prompt: 1986, Resposta: 955, Pensamento: 15097)"
899151bb.json,"Total: 12004 (Prompt: 1603, Resposta: 1109, Pensamento: 9292)"
8a19209b.json,"Total: 7462 (Prompt: 1480, Resposta: 1045, Pensamento: 4937)"
8ab5357c.json,"Total: 9052 (Prompt: 1474, Resposta: 790, Pensamento: 6788)"
8bc86366.json,"Total: 15626 (Prompt: 1752, Resposta: 915, Pensamento: 12959)"
8df576a1.json,"Total: 18295 (Prompt: 1868, Resposta: 128, Pensamento: 16299)"
8e16e853.json,"Total: 18901 (Prompt: 2884, Resposta: 1457, Pensamento: 14560)"
8e975698.json,"Total: 20986 (Prompt: 4547, Resposta: 1653, Pensamento: 14786)"
908d9c06.json,"Total: 35719 (Prompt: 19254, Resposta: 84, Pensamento: 16381)"
90b5330a.json,"Total: 11963 (Prompt: 1411, Resposta: 567, Pensamento: 9985)"
7979f8c0.json,"Total: 14114 (Prompt: 2721, Resposta: 1306, Pensamento: 10087)"
7a424559.json,"Total: 8922 (Prompt: 1867, Resposta: 892, Pensamento: 6163)"
7a369a19.json,"Total: 10473 (Prompt: 1578, Resposta: 1122, Pensamento: 7773)"
91b95e04.json,"Total: 10470 (Prompt: 2184, Resposta: 1166, Pensamento: 7120)"
9273ef85.json,"Total: 14504 (Prompt: 2813, Resposta: 2038, Pensamento: 9653)"
92931b6f.json,"Total: 13733 (Prompt: 3715, Resposta: 1743, Pensamento: 8275)"
936da8e4.json,"Total: 12693 (Prompt: 2013, Resposta: 1391, Pensamento: 9289)"
957471cc.json,"Total: 8213 (Prompt: 1134, Resposta: 680, Pensamento: 6399)"
95a0aacf.json,"Total: 10911 (Prompt: 2574, Resposta: 1570, Pensamento: 6767)"
93da646e.json,"Total: 34438 (Prompt: 17746, Resposta: 311, Pensamento: 16381)"
98cd3de2.json,"Total: 13656 (Prompt: 2273, Resposta: 1040, Pensamento: 10343)"
99639d97.json,"Total: 14314 (Prompt: 2509, Resposta: 1502, Pensamento: 10303)"
99d1d8f8.json,"Total: 17280 (Prompt: 2177, Resposta: 1285, Pensamento: 13818)"
9af2040b.json,"Total: 12071 (Prompt: 2527, Resposta: 1111, Pensamento: 8433)"
9af21bf1.json,"Total: 9583 (Prompt: 2173, Resposta: 1270, Pensamento: 6140)"
9c24ab70.json,"Total: 17444 (Prompt: 1898, Resposta: 1508, Pensamento: 14038)"
9c78a58c.json,"Total: 15170 (Prompt: 1992, Resposta: 970, Pensamento: 12208)"
97ec46b7.json,"Total: 6169 (Prompt: 1138, Resposta: 824, Pensamento: 4207)"
9e8ad8a0.json,"Total: 19228 (Prompt: 3145, Resposta: 972, Pensamento: 15111)"
9edf744c.json,"Total: 7991 (Prompt: 1702, Resposta: 990, Pensamento: 5299)"
9ef48c11.json,"Total: 13803 (Prompt: 5768, Resposta: 885, Pensamento: 7150)"
9f8c97d6.json,"Total: 17583 (Prompt: 2544, Resposta: 1045, Pensamento: 13994)"
a0178aa4.json,"Total: 4238 (Prompt: 1059, Resposta: 606, Pensamento: 2573)"
a0f3df09.json,"Total: 5157 (Prompt: 1361, Resposta: 917, Pensamento: 2879)"
a12a956c.json,"Total: 8892 (Prompt: 1003, Resposta: 656, Pensamento: 7233)"
a2130362.json,"Total: 16949 (Prompt: 3678, Resposta: 1558, Pensamento: 11713)"
a2cfc66e.json,"Total: 7281 (Prompt: 1111, Resposta: 673, Pensamento: 5497)"
a311cab6.json,"Total: 13211 (Prompt: 3876, Resposta: 946, Pensamento: 8389)"
a32e9b06.json,"Total: 35692 (Prompt: 18310, Resposta: 1001, Pensamento: 16381)"
a4356802.json,"Total: 8100 (Prompt: 1924, Resposta: 1413, Pensamento: 4763)"
a45d9dd8.json,"Total: 19163 (Prompt: 2979, Resposta: 1572, Pensamento: 14612)"
a5673df7.json,"Total: 15369 (Prompt: 2237, Resposta: 1582, Pensamento: 11550)"
a59d1b7c.json,"Total: 10667 (Prompt: 2546, Resposta: 1161, Pensamento: 6960)"
a6ac7a61.json,"Total: 3224 (Prompt: 590, Resposta: 183, Pensamento: 2451)"
98af7ac0.json,"Total: 5716 (Prompt: 1095, Resposta: 686, Pensamento: 3935)"
975bbf58.json,"Total: 17244 (Prompt: 2787, Resposta: 1356, Pensamento: 13101)"
a8036039.json,"Total: 8391 (Prompt: 1149, Resposta: 722, Pensamento: 6520)"
9ed57ef1.json,"Total: 15688 (Prompt: 1396, Resposta: 844, Pensamento: 13448)"
a7710a8f.json,"Total: 19177 (Prompt: 2677, Resposta: 1330, Pensamento: 15170)"
a8d029d2.json,"Total: 37759 (Prompt: 20706, Resposta: 672, Pensamento: 16381)"
ae573dd4.json,"Total: 6480 (Prompt: 1730, Resposta: 1151, Pensamento: 3599)"
ae58f304.json,"Total: 16472 (Prompt: 5476, Resposta: 1773, Pensamento: 9223)"
aeaec6a9.json,"Total: 21507 (Prompt: 5167, Resposta: 2533, Pensamento: 13807)"
afba0119.json,"Total: 19042 (Prompt: 2455, Resposta: 1030, Pensamento: 15557)"
aff18e17.json,"Total: 4633 (Prompt: 2041, Resposta: 638, Pensamento: 1954)"
b023719f.json,"Total: 11970 (Prompt: 2022, Resposta: 1431, Pensamento: 8517)"
b0cde64a.json,"Total: 12589 (Prompt: 2631, Resposta: 1111, Pensamento: 8847)"
b0d57560.json,"Total: 10468 (Prompt: 1996, Resposta: 788, Pensamento: 7684)"
b233e4ca.json,"Total: 16333 (Prompt: 4400, Resposta: 2148, Pensamento: 9785)"
b3c6c49c.json,"Total: 20487 (Prompt: 3447, Resposta: 1560, Pensamento: 15480)"
b3cbedb4.json,"Total: 16611 (Prompt: 4007, Resposta: 3455, Pensamento: 9149)"
b46628ad.json,"Total: 6340 (Prompt: 1371, Resposta: 776, Pensamento: 4193)"
aa783705.json,"Total: 17206 (Prompt: 781, Resposta: 116, Pensamento: 16309)"
ac1749ed.json,"Total: 15435 (Prompt: 1480, Resposta: 962, Pensamento: 12993)"
b4aec00b.json,"Total: 7284 (Prompt: 2403, Resposta: 1077, Pensamento: 3804)"
adc0f613.json,"Total: 20471 (Prompt: 5428, Resposta: 2008, Pensamento: 13035)"
b4ef2b81.json,"Total: 10406 (Prompt: 4350, Resposta: 1885, Pensamento: 4171)"
b50a73d8.json,"Total: 9483 (Prompt: 1694, Resposta: 1040, Pensamento: 6749)"
b5d7e1c6.json,"Total: 8613 (Prompt: 2027, Resposta: 633, Pensamento: 5953)"
ba9aba9f.json,"Total: 11715 (Prompt: 1680, Resposta: 872, Pensamento: 9163)"
bab46d5e.json,"Total: 12600 (Prompt: 3642, Resposta: 1297, Pensamento: 7661)"
b95c7c97.json,"Total: 18031 (Prompt: 2551, Resposta: 1422, Pensamento: 14058)"
bd4fe572.json,"Total: 8362 (Prompt: 4519, Resposta: 754, Pensamento: 3089)"
bc543764.json,"Total: 18388 (Prompt: 1765, Resposta: 1171, Pensamento: 15452)"
bcda3e04.json,"Total: 17368 (Prompt: 4993, Resposta: 2391, Pensamento: 9984)"
bdc08a16.json,"Total: 10593 (Prompt: 1804, Resposta: 796, Pensamento: 7993)"
bd1b92ba.json,"Total: 20502 (Prompt: 4905, Resposta: 1510, Pensamento: 14087)"
c03093d8.json,"Total: 17671 (Prompt: 1923, Resposta: 882, Pensamento: 14866)"
bfee45d8.json,"Total: 34787 (Prompt: 18104, Resposta: 302, Pensamento: 16381)"
c36cec84.json,"Total: 8440 (Prompt: 1719, Resposta: 1201, Pensamento: 5520)"
c38262ae.json,"Total: 16802 (Prompt: 2866, Resposta: 1448, Pensamento: 12488)"
c7230dd7.json,"Total: 11870 (Prompt: 2342, Resposta: 934, Pensamento: 8594)"
c8d762cf.json,"Total: 14881 (Prompt: 3277, Resposta: 1345, Pensamento: 10259)"
cbca88e3.json,"Total: 12187 (Prompt: 2709, Resposta: 1285, Pensamento: 8193)"
ce250b03.json,"Total: 14777 (Prompt: 4622, Resposta: 1695, Pensamento: 8460)"
ce4e5bd5.json,"Total: 11714 (Prompt: 2532, Resposta: 936, Pensamento: 8246)"
ce7d2dd9.json,"Total: 15801 (Prompt: 2136, Resposta: 922, Pensamento: 12743)"
cea9e88f.json,"Total: 18879 (Prompt: 2642, Resposta: 1218, Pensamento: 15019)"
cec84240.json,"Total: 17725 (Prompt: 3218, Resposta: 1081, Pensamento: 13426)"
cf289ef2.json,"Total: 7434 (Prompt: 2368, Resposta: 844, Pensamento: 4222)"
d03dd6d4.json,"Total: 11347 (Prompt: 1844, Resposta: 1147, Pensamento: 8356)"
d0a44aad.json,"Total: 13020 (Prompt: 6749, Resposta: 1126, Pensamento: 5145)"
d0c91b45.json,"Total: 16290 (Prompt: 1377, Resposta: 970, Pensamento: 13943)"
d0dea036.json,"Total: 16280 (Prompt: 3324, Resposta: 1594, Pensamento: 11362)"
d11787a2.json,"Total: 13276 (Prompt: 2217, Resposta: 1148, Pensamento: 9911)"
d1aedf3d.json,"Total: 17288 (Prompt: 2209, Resposta: 1016, Pensamento: 14063)"
d2ddb74d.json,"Total: 15198 (Prompt: 5541, Resposta: 2177, Pensamento: 7480)"
d52f4678.json,"Total: 15499 (Prompt: 2559, Resposta: 1148, Pensamento: 11792)"
d73fdc1a.json,"Total: 18242 (Prompt: 2047, Resposta: 1034, Pensamento: 15161)"
d93fbf93.json,"Total: 15661 (Prompt: 2018, Resposta: 1371, Pensamento: 12272)"
c0e39f5e.json,"Total: 14629 (Prompt: 4192, Resposta: 2622, Pensamento: 7815)"
dc4c73f4.json,"Total: 10534 (Prompt: 1212, Resposta: 765, Pensamento: 8557)"
dd4150be.json,"Total: 7465 (Prompt: 1575, Resposta: 1174, Pensamento: 4716)"
ddcaf44d.json,"Total: 18623 (Prompt: 2167, Resposta: 564, Pensamento: 15892)"
ded24d0e.json,"Total: 20983 (Prompt: 4242, Resposta: 1852, Pensamento: 14889)"
dfdf5eee.json,"Total: 3215 (Prompt: 827, Resposta: 480, Pensamento: 1908)"
e2a230e1.json,"Total: 16156 (Prompt: 2930, Resposta: 1386, Pensamento: 11840)"
e2b063a5.json,"Total: 10762 (Prompt: 2318, Resposta: 1230, Pensamento: 7214)"
e3db67e0.json,"Total: 35041 (Prompt: 18354, Resposta: 306, Pensamento: 16381)"
e487c6f2.json,"Total: 11658 (Prompt: 3986, Resposta: 777, Pensamento: 6895)"
e4fb35cb.json,"Total: 9425 (Prompt: 2114, Resposta: 1070, Pensamento: 6241)"
e6ae34d4.json,"Total: 9512 (Prompt: 1136, Resposta: 727, Pensamento: 7649)"
c10cfc3c.json,"Total: 22795 (Prompt: 7847, Resposta: 2313, Pensamento: 12635)"
e6e55f1b.json,"Total: 7026 (Prompt: 1762, Resposta: 548, Pensamento: 4716)"
dc80ca90.json,"Total: 9644 (Prompt: 2415, Resposta: 984, Pensamento: 6245)"
c2964801.json,"Total: 11534 (Prompt: 1402, Resposta: 761, Pensamento: 9371)"
e768e80e.json,"Total: 6375 (Prompt: 1444, Resposta: 920, Pensamento: 4011)"
e90688e0.json,"Total: 9868 (Prompt: 3146, Resposta: 1116, Pensamento: 5606)"
e9463c29.json,"Total: 10456 (Prompt: 1854, Resposta: 1259, Pensamento: 7343)"
e9e23bf6.json,"Total: 15986 (Prompt: 2416, Resposta: 1050, Pensamento: 12520)"
ecb4a3af.json,"Total: 16007 (Prompt: 5086, Resposta: 1805, Pensamento: 9116)"
ebce463f.json,"Total: 18873 (Prompt: 3071, Resposta: 1293, Pensamento: 14509)"
efd948c4.json,"Total: 11285 (Prompt: 1931, Resposta: 911, Pensamento: 8443)"
f36a217b.json,"Total: 7184 (Prompt: 1875, Resposta: 1011, Pensamento: 4298)"
f2e177f1.json,"Total: 12185 (Prompt: 2852, Resposta: 2161, Pensamento: 7172)"
f04df611.json,"Total: 19083 (Prompt: 2487, Resposta: 822, Pensamento: 15774)"
f130c8f9.json,"Total: 16914 (Prompt: 1613, Resposta: 814, Pensamento: 14487)"
f376f16b.json,"Total: 9419 (Prompt: 1843, Resposta: 1185, Pensamento: 6391)"
f572d237.json,"Total: 6798 (Prompt: 1269, Resposta: 758, Pensamento: 4771)"
f6a3486b.json,"Total: 12256 (Prompt: 2449, Resposta: 1277, Pensamento: 8530)"
f4a6eae8.json,"Total: 19593 (Prompt: 3082, Resposta: 1796, Pensamento: 14715)"
f4db530b.json,"Total: 14796 (Prompt: 2493, Resposta: 1055, Pensamento: 11248)"
f73873f1.json,"Total: 5839 (Prompt: 1353, Resposta: 847, Pensamento: 3639)"
f7252410.json,"Total: 33404 (Prompt: 16907, Resposta: 116, Pensamento: 16381)"
f91c3fa3.json,"Total: 13810 (Prompt: 2076, Resposta: 1114, Pensamento: 10620)"
f925a6af.json,"Total: 13783 (Prompt: 3405, Resposta: 1382, Pensamento: 8996)"
f98850a8.json,"Total: 18382 (Prompt: 2516, Resposta: 1370, Pensamento: 14496)"
f9d63eb5.json,"Total: 34491 (Prompt: 17800, Resposta: 310, Pensamento: 16381)"
fb2f9539.json,"Total: 6449 (Prompt: 1685, Resposta: 1034, Pensamento: 3730)"
