Task,gemma-4-31b-it
0a80c04c.json,"Total: 18357 (Prompt: 4920, Resposta: 1273, Pensamento: 12164)"
0a90cf76.json,"Total: 10480 (Prompt: 1418, Resposta: 1085, Pensamento: 7977)"
0ac600f8.json,"Total: 9238 (Prompt: 1780, Resposta: 564, Pensamento: 6894)"
0acc3296.json,"Total: 16946 (Prompt: 2067, Resposta: 1051, Pensamento: 13828)"
064b004a.json,"Total: 12297 (Prompt: 3177, Resposta: 1117, Pensamento: 8003)"
0aee39ae.json,"Total: 10617 (Prompt: 2028, Resposta: 1509, Pensamento: 7080)"
0c8c70c7.json,"Total: 17491 (Prompt: 1629, Resposta: 1231, Pensamento: 14631)"
0d396bc8.json,"Total: 20707 (Prompt: 4240, Resposta: 475, Pensamento: 15992)"
0dcc1f4c.json,"Total: 13210 (Prompt: 1857, Resposta: 794, Pensamento: 10559)"
0e935e8e.json,"Total: 12347 (Prompt: 1984, Resposta: 1397, Pensamento: 8966)"
0e9d2254.json,"Total: 8771 (Prompt: 1787, Resposta: 1407, Pensamento: 5577)"
0f299605.json,"Total: 11182 (Prompt: 1939, Resposta: 1287, Pensamento: 7956)"
0fbefe36.json,"Total: 16722 (Prompt: 2858, Resposta: 1487, Pensamento: 12377)"
10710b06.json,"Total: 20431 (Prompt: 4880, Resposta: 1242, Pensamento: 14309)"
10a1ecce.json,"Total: 18665 (Prompt: 2599, Resposta: 872, Pensamento: 15194)"
10e947c6.json,"Total: 16318 (Prompt: 4121, Resposta: 733, Pensamento: 11464)"
10f37aa4.json,"Total: 14119 (Prompt: 2035, Resposta: 1338, Pensamento: 10746)"
115049c9.json,"Total: 33744 (Prompt: 17284, Resposta: 79, Pensamento: 16381)"
11917376.json,"Total: 18352 (Prompt: 3405, Resposta: 2009, Pensamento: 12938)"
11e48acb.json,"Total: 14464 (Prompt: 5404, Resposta: 953, Pensamento: 8107)"
11ec963a.json,"Total: 15739 (Prompt: 2948, Resposta: 1819, Pensamento: 10972)"
12724983.json,"Total: 14539 (Prompt: 3006, Resposta: 1180, Pensamento: 10353)"
12fe39ca.json,"Total: 17352 (Prompt: 901, Resposta: 233, Pensamento: 16218)"
1309c948.json,"Total: 16053 (Prompt: 2904, Resposta: 793, Pensamento: 12356)"
13b4adc3.json,"Total: 13179 (Prompt: 1600, Resposta: 1107, Pensamento: 10472)"
149cd685.json,"Total: 24282 (Prompt: 7037, Resposta: 3636, Pensamento: 13609)"
14b1eeaa.json,"Total: 12742 (Prompt: 3181, Resposta: 1362, Pensamento: 8199)"
14f5ea73.json,"Total: 4881 (Prompt: 1037, Resposta: 579, Pensamento: 3265)"
161b175b.json,"Total: 20520 (Prompt: 3977, Resposta: 1976, Pensamento: 14567)"
167827d0.json,"Total: 15732 (Prompt: 3404, Resposta: 2304, Pensamento: 10024)"
167b7003.json,"Total: 12999 (Prompt: 2495, Resposta: 1343, Pensamento: 9161)"
16ffb85c.json,"Total: 9907 (Prompt: 985, Resposta: 576, Pensamento: 8346)"
1713862d.json,"Total: 8882 (Prompt: 1589, Resposta: 770, Pensamento: 6523)"
175922ee.json,"Total: 15196 (Prompt: 2966, Resposta: 2288, Pensamento: 9942)"
17e1cf6c.json,"Total: 22043 (Prompt: 4901, Resposta: 1541, Pensamento: 15601)"
18fbd1a7.json,"Total: 13030 (Prompt: 1596, Resposta: 1081, Pensamento: 10353)"
19122b72.json,"Total: 34622 (Prompt: 18000, Resposta: 241, Pensamento: 16381)"
19a0ec95.json,"Total: 17128 (Prompt: 664, Resposta: 296, Pensamento: 16168)"
19d24172.json,"Total: 5743 (Prompt: 1252, Resposta: 708, Pensamento: 3783)"
19e645d3.json,"Total: 33408 (Prompt: 16834, Resposta: 193, Pensamento: 16381)"
19f7a34f.json,"Total: 14229 (Prompt: 2131, Resposta: 1170, Pensamento: 10928)"
1a110b1e.json,"Total: 10629 (Prompt: 2237, Resposta: 1226, Pensamento: 7166)"
1a6058cc.json,"Total: 13564 (Prompt: 2149, Resposta: 1114, Pensamento: 10301)"
1ab98981.json,"Total: 13864 (Prompt: 1383, Resposta: 814, Pensamento: 11667)"
1b124939.json,"Total: 34961 (Prompt: 18437, Resposta: 143, Pensamento: 16381)"
1b8bf9e1.json,"Total: 22710 (Prompt: 9026, Resposta: 768, Pensamento: 12916)"
1bce238c.json,"Total: 15560 (Prompt: 2459, Resposta: 1025, Pensamento: 12076)"
1bd28b02.json,"Total: 16344 (Prompt: 1609, Resposta: 1139, Pensamento: 13596)"
1c542d91.json,"Total: 17063 (Prompt: 2470, Resposta: 1464, Pensamento: 13129)"
1c557f31.json,"Total: 19606 (Prompt: 3232, Resposta: 1807, Pensamento: 14567)"
1c6836b4.json,"Total: 10589 (Prompt: 1605, Resposta: 1180, Pensamento: 7804)"
1d2c24f6.json,"Total: 17260 (Prompt: 1456, Resposta: 1116, Pensamento: 14688)"
1d468abf.json,"Total: 20937 (Prompt: 2547, Resposta: 2628, Pensamento: 15762)"
070b84d5.json,"Total: 36444 (Prompt: 19562, Resposta: 501, Pensamento: 16381)"
1de12dc9.json,"Total: 19964 (Prompt: 5592, Resposta: 884, Pensamento: 13488)"
1e78da08.json,"Total: 9989 (Prompt: 2618, Resposta: 1452, Pensamento: 5919)"
1fe73ca5.json,"Total: 16135 (Prompt: 1658, Resposta: 1014, Pensamento: 13463)"
2026e2f0.json,"Total: 16283 (Prompt: 2442, Resposta: 1448, Pensamento: 12393)"
203bbaba.json,"Total: 11883 (Prompt: 2209, Resposta: 1201, Pensamento: 8473)"
206096ef.json,"Total: 6771 (Prompt: 1487, Resposta: 800, Pensamento: 4484)"
20b14116.json,"Total: 34440 (Prompt: 17748, Resposta: 311, Pensamento: 16381)"
20f94a8e.json,"Total: 17670 (Prompt: 1293, Resposta: 625, Pensamento: 15752)"
2244d184.json,"Total: 20977 (Prompt: 5635, Resposta: 2217, Pensamento: 13125)"
2253b352.json,"Total: 35841 (Prompt: 19071, Resposta: 389, Pensamento: 16381)"
22eb7af8.json,"Total: 18570 (Prompt: 4782, Resposta: 1375, Pensamento: 12413)"
2361d3ab.json,"Total: 13741 (Prompt: 1549, Resposta: 1137, Pensamento: 11055)"
23af396b.json,"Total: 5344 (Prompt: 1193, Resposta: 654, Pensamento: 3497)"
24318e65.json,"Total: 10561 (Prompt: 1645, Resposta: 896, Pensamento: 8020)"
246d2e79.json,"Total: 34786 (Prompt: 18058, Resposta: 347, Pensamento: 16381)"
2498386c.json,"Total: 20491 (Prompt: 4411, Resposta: 2054, Pensamento: 14026)"
249f603a.json,"Total: 15724 (Prompt: 2841, Resposta: 1484, Pensamento: 11399)"
24a82b6b.json,"Total: 34286 (Prompt: 17416, Resposta: 489, Pensamento: 16381)"
2508d65c.json,"Total: 9133 (Prompt: 1888, Resposta: 1279, Pensamento: 5966)"
252537f7.json,"Total: 16410 (Prompt: 1288, Resposta: 924, Pensamento: 14198)"
253e633a.json,"Total: 7847 (Prompt: 1619, Resposta: 747, Pensamento: 5481)"
25de6aee.json,"Total: 17726 (Prompt: 2866, Resposta: 1441, Pensamento: 13419)"
261d659f.json,"Total: 12172 (Prompt: 1283, Resposta: 827, Pensamento: 10062)"
26a26b4f.json,"Total: 15714 (Prompt: 6583, Resposta: 941, Pensamento: 8190)"
26ab566d.json,"Total: 9558 (Prompt: 3173, Resposta: 1240, Pensamento: 5145)"
26d930bd.json,"Total: 18079 (Prompt: 2909, Resposta: 1096, Pensamento: 14074)"
2728f090.json,"Total: 19909 (Prompt: 3292, Resposta: 1953, Pensamento: 14664)"
27e23128.json,"Total: 19754 (Prompt: 2977, Resposta: 1424, Pensamento: 15353)"
27e9a0fa.json,"Total: 17764 (Prompt: 1321, Resposta: 251, Pensamento: 16192)"
2822a591.json,"Total: 17167 (Prompt: 2601, Resposta: 1205, Pensamento: 13361)"
287c0020.json,"Total: 34316 (Prompt: 17659, Resposta: 276, Pensamento: 16381)"
28f3dcec.json,"Total: 15461 (Prompt: 2225, Resposta: 1374, Pensamento: 11862)"
28f427e3.json,"Total: 13920 (Prompt: 4312, Resposta: 918, Pensamento: 8690)"
294510e0.json,"Total: 16283 (Prompt: 2378, Resposta: 1394, Pensamento: 12511)"
295649a1.json,"Total: 10622 (Prompt: 2665, Resposta: 1536, Pensamento: 6421)"
29836e31.json,"Total: 20947 (Prompt: 3767, Resposta: 2830, Pensamento: 14350)"
2cca9e33.json,"Total: 8950 (Prompt: 1698, Resposta: 647, Pensamento: 6605)"
1daebed7.json,"Total: 19408 (Prompt: 4898, Resposta: 1651, Pensamento: 12859)"
0bc6ef6a.json,"Total: 34031 (Prompt: 17554, Resposta: 96, Pensamento: 16381)"
2daba3eb.json,"Total: 14139 (Prompt: 4109, Resposta: 1190, Pensamento: 8840)"
2e5464af.json,"Total: 18615 (Prompt: 4895, Resposta: 1652, Pensamento: 12068)"
2e6ad090.json,"Total: 8757 (Prompt: 1979, Resposta: 1499, Pensamento: 5279)"
2eb8b8a6.json,"Total: 13856 (Prompt: 2377, Resposta: 1284, Pensamento: 10195)"
2f4dc5e6.json,"Total: 33396 (Prompt: 16906, Resposta: 109, Pensamento: 16381)"
2f7716d6.json,"Total: 14448 (Prompt: 1663, Resposta: 984, Pensamento: 11801)"
2fd8c455.json,"Total: 13318 (Prompt: 1759, Resposta: 1175, Pensamento: 10384)"
30c55c1b.json,"Total: 11504 (Prompt: 1344, Resposta: 952, Pensamento: 9208)"
3379ece0.json,"Total: 8717 (Prompt: 1353, Resposta: 967, Pensamento: 6397)"
337e7767.json,"Total: 7359 (Prompt: 2720, Resposta: 610, Pensamento: 4029)"
33ceb969.json,"Total: 17157 (Prompt: 2220, Resposta: 1064, Pensamento: 13873)"
3447151b.json,"Total: 15032 (Prompt: 1799, Resposta: 1107, Pensamento: 12126)"
34d6e31c.json,"Total: 19228 (Prompt: 4546, Resposta: 1375, Pensamento: 13307)"
34e8e22f.json,"Total: 14644 (Prompt: 2086, Resposta: 1298, Pensamento: 11260)"
3513e494.json,"Total: 6562 (Prompt: 1402, Resposta: 893, Pensamento: 4267)"
353d12cf.json,"Total: 19766 (Prompt: 6503, Resposta: 2163, Pensamento: 11100)"
357490e7.json,"Total: 18151 (Prompt: 1735, Resposta: 92, Pensamento: 16324)"
360a2589.json,"Total: 16793 (Prompt: 2358, Resposta: 1326, Pensamento: 13109)"
36a13b85.json,"Total: 18110 (Prompt: 3236, Resposta: 1299, Pensamento: 13575)"
36f50878.json,"Total: 13464 (Prompt: 3635, Resposta: 1643, Pensamento: 8186)"
37102933.json,"Total: 7377 (Prompt: 2546, Resposta: 435, Pensamento: 4396)"
3737ff52.json,"Total: 18101 (Prompt: 2812, Resposta: 1393, Pensamento: 13896)"
38b45b9a.json,"Total: 33731 (Prompt: 17193, Resposta: 157, Pensamento: 16381)"
392c8a24.json,"Total: 11942 (Prompt: 1441, Resposta: 627, Pensamento: 9874)"
39bdcd90.json,"Total: 14738 (Prompt: 3392, Resposta: 1049, Pensamento: 10297)"
3aa057db.json,"Total: 18762 (Prompt: 5228, Resposta: 1994, Pensamento: 11540)"
3ab1e159.json,"Total: 18315 (Prompt: 2299, Resposta: 1554, Pensamento: 14462)"
3ab36004.json,"Total: 17336 (Prompt: 3771, Resposta: 1749, Pensamento: 11816)"
3ab8310f.json,"Total: 20893 (Prompt: 6258, Resposta: 2233, Pensamento: 12402)"
3b1ba621.json,"Total: 5280 (Prompt: 2464, Resposta: 938, Pensamento: 1878)"
3bc467c8.json,"Total: 17025 (Prompt: 3090, Resposta: 1297, Pensamento: 12638)"
3c06d5f3.json,"Total: 18560 (Prompt: 2656, Resposta: 1363, Pensamento: 14541)"
3c2d97d4.json,"Total: 13956 (Prompt: 2191, Resposta: 1371, Pensamento: 10394)"
3c444483.json,"Total: 33993 (Prompt: 17554, Resposta: 58, Pensamento: 16381)"
3cd8f567.json,"Total: 5306 (Prompt: 789, Resposta: 367, Pensamento: 4150)"
3e0a85fb.json,"Total: 11734 (Prompt: 1949, Resposta: 543, Pensamento: 9242)"
3e595af6.json,"Total: 16209 (Prompt: 1683, Resposta: 956, Pensamento: 13570)"
3eb261da.json,"Total: 10130 (Prompt: 1772, Resposta: 1269, Pensamento: 7089)"
3f4cff57.json,"Total: 33465 (Prompt: 16906, Resposta: 178, Pensamento: 16381)"
3f7b6909.json,"Total: 33631 (Prompt: 17159, Resposta: 91, Pensamento: 16381)"
3f92cc06.json,"Total: 18151 (Prompt: 2592, Resposta: 1060, Pensamento: 14499)"
414329f0.json,"Total: 16680 (Prompt: 2888, Resposta: 1475, Pensamento: 12317)"
42169da2.json,"Total: 18305 (Prompt: 1852, Resposta: 624, Pensamento: 15829)"
425720ff.json,"Total: 14255 (Prompt: 3317, Resposta: 1062, Pensamento: 9876)"
42987e01.json,"Total: 14184 (Prompt: 2319, Resposta: 1106, Pensamento: 10759)"
42c8c185.json,"Total: 17715 (Prompt: 2372, Resposta: 1372, Pensamento: 13971)"
43289d29.json,"Total: 10220 (Prompt: 2945, Resposta: 904, Pensamento: 6371)"
4332a5fa.json,"Total: 18703 (Prompt: 2408, Resposta: 1395, Pensamento: 14900)"
436f0cd8.json,"Total: 17784 (Prompt: 3975, Resposta: 2426, Pensamento: 11383)"
43a1be05.json,"Total: 5547 (Prompt: 1149, Resposta: 729, Pensamento: 3669)"
43c5450b.json,"Total: 12807 (Prompt: 3547, Resposta: 1398, Pensamento: 7862)"
43ec8f4a.json,"Total: 16439 (Prompt: 2063, Resposta: 820, Pensamento: 13556)"
43fb486b.json,"Total: 33550 (Prompt: 16994, Resposta: 175, Pensamento: 16381)"
44129a15.json,"Total: 19248 (Prompt: 3931, Resposta: 2277, Pensamento: 13040)"
447ad3c4.json,"Total: 17345 (Prompt: 2121, Resposta: 1143, Pensamento: 14081)"
450c4bc5.json,"Total: 34069 (Prompt: 17415, Resposta: 273, Pensamento: 16381)"
454575c8.json,"Total: 31571 (Prompt: 14321, Resposta: 4013, Pensamento: 13237)"
4549dd20.json,"Total: 13389 (Prompt: 1671, Resposta: 1340, Pensamento: 10378)"
4551b948.json,"Total: 9026 (Prompt: 1584, Resposta: 779, Pensamento: 6663)"
4611d6cc.json,"Total: 18468 (Prompt: 4412, Resposta: 1792, Pensamento: 12264)"
468052ce.json,"Total: 16216 (Prompt: 2171, Resposta: 1317, Pensamento: 12728)"
47295f38.json,"Total: 35264 (Prompt: 18632, Resposta: 251, Pensamento: 16381)"
07883ae1.json,"Total: 33489 (Prompt: 16990, Resposta: 118, Pensamento: 16381)"
4783dd7a.json,"Total: 13724 (Prompt: 1507, Resposta: 965, Pensamento: 11252)"
4819acfb.json,"Total: 13344 (Prompt: 1915, Resposta: 882, Pensamento: 10547)"
4835d2c1.json,"Total: 7861 (Prompt: 1334, Resposta: 740, Pensamento: 5787)"
2d0f04fd.json,"Total: 10729 (Prompt: 2038, Resposta: 641, Pensamento: 8050)"
2d30b4fe.json,"Total: 18252 (Prompt: 2964, Resposta: 1132, Pensamento: 14156)"
47979886.json,"Total: 17954 (Prompt: 3543, Resposta: 1387, Pensamento: 13024)"
48a3f076.json,"Total: 20709 (Prompt: 5715, Resposta: 2491, Pensamento: 12503)"
4957bb64.json,"Total: 20449 (Prompt: 4106, Resposta: 1634, Pensamento: 14709)"
4b2c7d1c.json,"Total: 18305 (Prompt: 1617, Resposta: 776, Pensamento: 15912)"
4b42a65f.json,"Total: 37197 (Prompt: 19860, Resposta: 956, Pensamento: 16381)"
4cd3d8b4.json,"Total: 17380 (Prompt: 2947, Resposta: 1947, Pensamento: 12486)"
4d4d2a48.json,"Total: 16351 (Prompt: 1207, Resposta: 787, Pensamento: 14357)"
4d4d83ff.json,"Total: 16540 (Prompt: 4461, Resposta: 1575, Pensamento: 10504)"
4d557797.json,"Total: 14223 (Prompt: 1982, Resposta: 1126, Pensamento: 11115)"
4f76bc1d.json,"Total: 34176 (Prompt: 17458, Resposta: 337, Pensamento: 16381)"
50894f5b.json,"Total: 18485 (Prompt: 2472, Resposta: 1517, Pensamento: 14496)"
4b905ed3.json,"Total: 16601 (Prompt: 2031, Resposta: 1397, Pensamento: 13173)"
4ccb2f60.json,"Total: 14826 (Prompt: 2287, Resposta: 1526, Pensamento: 11013)"
50bc401f.json,"Total: 14228 (Prompt: 2535, Resposta: 1570, Pensamento: 10123)"
496f84ba.json,"Total: 19131 (Prompt: 2477, Resposta: 1914, Pensamento: 14740)"
50df0f2b.json,"Total: 18668 (Prompt: 2124, Resposta: 1837, Pensamento: 14707)"
50f74b85.json,"Total: 18721 (Prompt: 3614, Resposta: 1523, Pensamento: 13584)"
51f9ddcb.json,"Total: 12822 (Prompt: 1723, Resposta: 1177, Pensamento: 9922)"
51239737.json,"Total: 18254 (Prompt: 2820, Resposta: 1431, Pensamento: 14003)"
52aa7778.json,"Total: 6676 (Prompt: 1595, Resposta: 1065, Pensamento: 4016)"
5287a11e.json,"Total: 14770 (Prompt: 3119, Resposta: 1698, Pensamento: 9953)"
53fba4bb.json,"Total: 14529 (Prompt: 4047, Resposta: 1802, Pensamento: 8680)"
52aa5c38.json,"Total: 21217 (Prompt: 5533, Resposta: 2112, Pensamento: 13572)"
53707ace.json,"Total: 17699 (Prompt: 2094, Resposta: 1335, Pensamento: 14270)"
54b14bdf.json,"Total: 18812 (Prompt: 2290, Resposta: 1453, Pensamento: 15069)"
55a4bba3.json,"Total: 18386 (Prompt: 7305, Resposta: 1927, Pensamento: 9154)"
55a932f7.json,"Total: 15197 (Prompt: 4671, Resposta: 1020, Pensamento: 9506)"
55ef957c.json,"Total: 13039 (Prompt: 1858, Resposta: 1249, Pensamento: 9932)"
5716a0e0.json,"Total: 11430 (Prompt: 2588, Resposta: 1217, Pensamento: 7625)"
5602c564.json,"Total: 34447 (Prompt: 17800, Resposta: 266, Pensamento: 16381)"
596e9703.json,"Total: 8407 (Prompt: 1126, Resposta: 804, Pensamento: 6477)"
58459432.json,"Total: 14809 (Prompt: 4191, Resposta: 1976, Pensamento: 8642)"
5882c89d.json,"Total: 19765 (Prompt: 5571, Resposta: 853, Pensamento: 13341)"
5998e33b.json,"Total: 16856 (Prompt: 4527, Resposta: 2287, Pensamento: 10042)"
59d5fbe8.json,"Total: 12945 (Prompt: 1428, Resposta: 1032, Pensamento: 10485)"
59cffbbb.json,"Total: 34107 (Prompt: 17612, Resposta: 114, Pensamento: 16381)"
5b190aaf.json,"Total: 12892 (Prompt: 2252, Resposta: 1189, Pensamento: 9451)"
5b2c13b6.json,"Total: 17878 (Prompt: 4713, Resposta: 943, Pensamento: 12222)"
5cb045e6.json,"Total: 12686 (Prompt: 5836, Resposta: 953, Pensamento: 5897)"
5cbdf232.json,"Total: 9667 (Prompt: 2434, Resposta: 1255, Pensamento: 5978)"
5ce79aaa.json,"Total: 19736 (Prompt: 2909, Resposta: 1297, Pensamento: 15530)"
5d6431b4.json,"Total: 14405 (Prompt: 2806, Resposta: 1680, Pensamento: 9919)"
5d819887.json,"Total: 11338 (Prompt: 1009, Resposta: 582, Pensamento: 9747)"
5da93083.json,"Total: 11812 (Prompt: 2036, Resposta: 829, Pensamento: 8947)"
5eb7c7be.json,"Total: 7908 (Prompt: 1403, Resposta: 748, Pensamento: 5757)"
5f0f1ffc.json,"Total: 22317 (Prompt: 5326, Resposta: 2075, Pensamento: 14916)"
5f1abc75.json,"Total: 14383 (Prompt: 1729, Resposta: 706, Pensamento: 11948)"
610ef338.json,"Total: 17575 (Prompt: 1057, Resposta: 678, Pensamento: 15840)"
6111a11a.json,"Total: 13158 (Prompt: 1654, Resposta: 941, Pensamento: 10563)"
618c12d0.json,"Total: 34521 (Prompt: 18066, Resposta: 74, Pensamento: 16381)"
620f917b.json,"Total: 18260 (Prompt: 2961, Resposta: 1561, Pensamento: 13738)"
623264a3.json,"Total: 10565 (Prompt: 1858, Resposta: 1018, Pensamento: 7689)"
62437113.json,"Total: 18860 (Prompt: 2798, Resposta: 959, Pensamento: 15103)"
62aae345.json,"Total: 14891 (Prompt: 2671, Resposta: 1254, Pensamento: 10966)"
6378cb17.json,"Total: 17471 (Prompt: 2089, Resposta: 1153, Pensamento: 14229)"
6429a6f5.json,"Total: 34079 (Prompt: 17553, Resposta: 145, Pensamento: 16381)"
646857e2.json,"Total: 18309 (Prompt: 1878, Resposta: 126, Pensamento: 16305)"
64e4a671.json,"Total: 15754 (Prompt: 2315, Resposta: 1670, Pensamento: 11769)"
6528d002.json,"Total: 8308 (Prompt: 1316, Resposta: 941, Pensamento: 6051)"
66bc11ba.json,"Total: 18770 (Prompt: 2335, Resposta: 800, Pensamento: 15635)"
671396d1.json,"Total: 3656 (Prompt: 1255, Resposta: 716, Pensamento: 1685)"
6731dce0.json,"Total: 16849 (Prompt: 1083, Resposta: 697, Pensamento: 15069)"
6757b18a.json,"Total: 10656 (Prompt: 1808, Resposta: 747, Pensamento: 8101)"
68bfa25f.json,"Total: 9394 (Prompt: 1338, Resposta: 901, Pensamento: 7155)"
68d853be.json,"Total: 16193 (Prompt: 2872, Resposta: 1468, Pensamento: 11853)"
6a126027.json,"Total: 34796 (Prompt: 18058, Resposta: 357, Pensamento: 16381)"
6a221c1c.json,"Total: 10307 (Prompt: 2603, Resposta: 1223, Pensamento: 6481)"
6a64a65b.json,"Total: 13049 (Prompt: 1647, Resposta: 1203, Pensamento: 10199)"
6adb5c34.json,"Total: 9789 (Prompt: 1658, Resposta: 688, Pensamento: 7443)"
6b92eadf.json,"Total: 20837 (Prompt: 5196, Resposta: 2601, Pensamento: 13040)"
6bd7508a.json,"Total: 5519 (Prompt: 1526, Resposta: 888, Pensamento: 3105)"
6c0bf582.json,"Total: 14166 (Prompt: 1064, Resposta: 744, Pensamento: 12358)"
6d09d843.json,"Total: 18812 (Prompt: 2162, Resposta: 1166, Pensamento: 15484)"
6e1b6edc.json,"Total: 18779 (Prompt: 4558, Resposta: 2585, Pensamento: 11636)"
6e38740c.json,"Total: 10954 (Prompt: 1411, Resposta: 988, Pensamento: 8555)"
6e8934d0.json,"Total: 7817 (Prompt: 1335, Resposta: 826, Pensamento: 5656)"
6ea4cd21.json,"Total: 8352 (Prompt: 1965, Resposta: 1111, Pensamento: 5276)"
6f08c9ae.json,"Total: 7746 (Prompt: 2407, Resposta: 1018, Pensamento: 4321)"
6f09d511.json,"Total: 11688 (Prompt: 1576, Resposta: 766, Pensamento: 9346)"
6f3e3ed3.json,"Total: 15309 (Prompt: 3271, Resposta: 1743, Pensamento: 10295)"
6f578ada.json,"Total: 17624 (Prompt: 3915, Resposta: 1366, Pensamento: 12343)"
6fa3b4b6.json,"Total: 9823 (Prompt: 955, Resposta: 545, Pensamento: 8323)"
6fb6ad96.json,"Total: 19041 (Prompt: 3311, Resposta: 1550, Pensamento: 14180)"
70ed98cf.json,"Total: 21248 (Prompt: 4924, Resposta: 1518, Pensamento: 14806)"
7123c267.json,"Total: 17487 (Prompt: 2410, Resposta: 792, Pensamento: 14285)"
7200842a.json,"Total: 6960 (Prompt: 1350, Resposta: 742, Pensamento: 4868)"
725e9bae.json,"Total: 11762 (Prompt: 2330, Resposta: 1504, Pensamento: 7928)"
72c08744.json,"Total: 16369 (Prompt: 2144, Resposta: 1157, Pensamento: 13068)"
72d00480.json,"Total: 14357 (Prompt: 2643, Resposta: 1651, Pensamento: 10063)"
738427a5.json,"Total: 8354 (Prompt: 1764, Resposta: 1127, Pensamento: 5463)"
73f0adca.json,"Total: 20561 (Prompt: 6244, Resposta: 1929, Pensamento: 12388)"
73f9fab4.json,"Total: 16793 (Prompt: 2630, Resposta: 1320, Pensamento: 12843)"
74000e81.json,"Total: 11604 (Prompt: 2032, Resposta: 1506, Pensamento: 8066)"
744f4866.json,"Total: 17209 (Prompt: 2071, Resposta: 1082, Pensamento: 14056)"
745c442f.json,"Total: 13877 (Prompt: 2498, Resposta: 1226, Pensamento: 10153)"
746a280a.json,"Total: 18551 (Prompt: 2388, Resposta: 1418, Pensamento: 14745)"
5a23a269.json,"Total: 15652 (Prompt: 2672, Resposta: 1257, Pensamento: 11723)"
7496e082.json,"Total: 8295 (Prompt: 1191, Resposta: 718, Pensamento: 6386)"
5806aec0.json,"Total: 17622 (Prompt: 2103, Resposta: 1700, Pensamento: 13819)"
5a6725cf.json,"Total: 17999 (Prompt: 1542, Resposta: 352, Pensamento: 16105)"
74be81a2.json,"Total: 13839 (Prompt: 3012, Resposta: 1454, Pensamento: 9373)"
74f0b0d3.json,"Total: 14501 (Prompt: 3037, Resposta: 1606, Pensamento: 9858)"
749d0d7f.json,"Total: 33331 (Prompt: 16834, Resposta: 116, Pensamento: 16381)"
77362c7d.json,"Total: 16839 (Prompt: 1928, Resposta: 710, Pensamento: 14201)"
776cedd9.json,"Total: 10255 (Prompt: 1828, Resposta: 813, Pensamento: 7614)"
785acb06.json,"Total: 14116 (Prompt: 2511, Resposta: 1523, Pensamento: 10082)"
78a60fed.json,"Total: 10619 (Prompt: 1513, Resposta: 1000, Pensamento: 8106)"
78e5d511.json,"Total: 13400 (Prompt: 2099, Resposta: 1080, Pensamento: 10221)"
79348504.json,"Total: 11382 (Prompt: 1676, Resposta: 1156, Pensamento: 8550)"
761cd1a7.json,"Total: 8276 (Prompt: 1701, Resposta: 1132, Pensamento: 5443)"
7511ed71.json,"Total: 15753 (Prompt: 2650, Resposta: 1135, Pensamento: 11968)"
7643b6ff.json,"Total: 9510 (Prompt: 1820, Resposta: 1268, Pensamento: 6422)"
79d88f94.json,"Total: 11051 (Prompt: 3143, Resposta: 1194, Pensamento: 6714)"
79adb1a8.json,"Total: 10885 (Prompt: 2986, Resposta: 920, Pensamento: 6979)"
795ca9be.json,"Total: 17235 (Prompt: 2670, Resposta: 1253, Pensamento: 13312)"
7af260e1.json,"Total: 6425 (Prompt: 1116, Resposta: 658, Pensamento: 4651)"
