Task,gemma-4-31b-it
249f603a.json,"Total: 385.10s (Raciocínio: 375.16s, Formatação: 9.94s)"
24a82b6b.json,"Total: 467.65s (Raciocínio: 452.92s, Formatação: 14.73s)"
2508d65c.json,"Total: 204.32s (Raciocínio: 195.62s, Formatação: 8.71s)"
252537f7.json,"Total: 420.27s (Raciocínio: 416.94s, Formatação: 3.33s)"
253e633a.json,"Total: 232.64s (Raciocínio: 229.42s, Formatação: 3.22s)"
25de6aee.json,"Total: 408.22s (Raciocínio: 400.15s, Formatação: 8.07s)"
261d659f.json,"Total: 324.52s (Raciocínio: 299.51s, Formatação: 25.01s)"
26a26b4f.json,"Total: 251.98s (Raciocínio: 249.03s, Formatação: 2.94s)"
26ab566d.json,"Total: 189.67s (Raciocínio: 170.56s, Formatação: 19.12s)"
26d930bd.json,"Total: 419.40s (Raciocínio: 410.65s, Formatação: 8.75s)"
2728f090.json,"Total: 464.99s (Raciocínio: 457.57s, Formatação: 7.42s)"
27e23128.json,"Total: 462.78s (Raciocínio: 450.95s, Formatação: 11.82s)"
27e9a0fa.json,"Total: 452.56s (Raciocínio: 449.87s, Formatação: 2.69s)"
2822a591.json,"Total: 411.99s (Raciocínio: 402.92s, Formatação: 9.08s)"
287c0020.json,"Total: 574.63s (Raciocínio: 555.84s, Formatação: 18.79s)"
28f3dcec.json,"Total: 371.21s (Raciocínio: 357.74s, Formatação: 13.47s)"
28f427e3.json,"Total: 264.76s (Raciocínio: 261.45s, Formatação: 3.31s)"
294510e0.json,"Total: 381.57s (Raciocínio: 373.04s, Formatação: 8.54s)"
295649a1.json,"Total: 220.46s (Raciocínio: 212.82s, Formatação: 7.63s)"
29836e31.json,"Total: 476.62s (Raciocínio: 448.63s, Formatação: 27.99s)"
2cca9e33.json,"Total: 201.74s (Raciocínio: 199.45s, Formatação: 2.28s)"
1daebed7.json,"Total: 416.64s (Raciocínio: 396.71s, Formatação: 19.93s)"
0bc6ef6a.json,"Total: 464.49s (Raciocínio: 460.53s, Formatação: 3.96s)"
2daba3eb.json,"Total: 278.33s (Raciocínio: 272.18s, Formatação: 6.15s)"
2e5464af.json,"Total: 493.22s (Raciocínio: 479.03s, Formatação: 14.18s)"
2e6ad090.json,"Total: 187.20s (Raciocínio: 180.07s, Formatação: 7.13s)"
2eb8b8a6.json,"Total: 316.70s (Raciocínio: 308.88s, Formatação: 7.82s)"
2f4dc5e6.json,"Total: 458.01s (Raciocínio: 453.58s, Formatação: 4.43s)"
2f7716d6.json,"Total: 357.78s (Raciocínio: 349.94s, Formatação: 7.83s)"
2fd8c455.json,"Total: 343.03s (Raciocínio: 313.03s, Formatação: 30.00s)"
30c55c1b.json,"Total: 281.51s (Raciocínio: 276.51s, Formatação: 5.00s)"
3379ece0.json,"Total: 297.75s (Raciocínio: 284.88s, Formatação: 12.86s)"
337e7767.json,"Total: 129.57s (Raciocínio: 127.50s, Formatação: 2.07s)"
33ceb969.json,"Total: 410.39s (Raciocínio: 402.31s, Formatação: 8.08s)"
3447151b.json,"Total: 366.67s (Raciocínio: 360.30s, Formatação: 6.37s)"
34d6e31c.json,"Total: 403.16s (Raciocínio: 392.42s, Formatação: 10.75s)"
34e8e22f.json,"Total: 352.70s (Raciocínio: 340.86s, Formatação: 11.85s)"
3513e494.json,"Total: 146.30s (Raciocínio: 139.77s, Formatação: 6.53s)"
353d12cf.json,"Total: 364.51s (Raciocínio: 348.08s, Formatação: 16.43s)"
357490e7.json,"Total: 454.34s (Raciocínio: 452.20s, Formatação: 2.14s)"
360a2589.json,"Total: 401.56s (Raciocínio: 392.71s, Formatação: 8.85s)"
36a13b85.json,"Total: 614.40s (Raciocínio: 603.64s, Formatação: 10.77s)"
36f50878.json,"Total: 269.81s (Raciocínio: 254.15s, Formatação: 15.66s)"
37102933.json,"Total: 135.40s (Raciocínio: 133.37s, Formatação: 2.03s)"
3737ff52.json,"Total: 419.92s (Raciocínio: 411.86s, Formatação: 8.06s)"
38b45b9a.json,"Total: 455.15s (Raciocínio: 449.61s, Formatação: 5.54s)"
392c8a24.json,"Total: 289.17s (Raciocínio: 286.62s, Formatação: 2.55s)"
39bdcd90.json,"Total: 314.86s (Raciocínio: 309.32s, Formatação: 5.54s)"
3aa057db.json,"Total: 575.76s (Raciocínio: 555.92s, Formatação: 19.84s)"
3ab1e159.json,"Total: 440.46s (Raciocínio: 432.41s, Formatação: 8.05s)"
3ab36004.json,"Total: 371.84s (Raciocínio: 356.37s, Formatação: 15.46s)"
3ab8310f.json,"Total: 695.78s (Raciocínio: 670.89s, Formatação: 24.89s)"
3b1ba621.json,"Total: 80.54s (Raciocínio: 75.83s, Formatação: 4.71s)"
3bc467c8.json,"Total: 387.67s (Raciocínio: 373.32s, Formatação: 14.35s)"
3c06d5f3.json,"Total: 447.86s (Raciocínio: 439.93s, Formatação: 7.93s)"
3c2d97d4.json,"Total: 467.50s (Raciocínio: 459.46s, Formatação: 8.04s)"
3c444483.json,"Total: 770.42s (Raciocínio: 767.31s, Formatação: 3.11s)"
3cd8f567.json,"Total: 125.92s (Raciocínio: 123.09s, Formatação: 2.83s)"
3e0a85fb.json,"Total: 277.66s (Raciocínio: 275.00s, Formatação: 2.66s)"
3e595af6.json,"Total: 401.12s (Raciocínio: 396.02s, Formatação: 5.10s)"
3eb261da.json,"Total: 229.65s (Raciocínio: 223.04s, Formatação: 6.61s)"
3f4cff57.json,"Total: 462.23s (Raciocínio: 455.69s, Formatação: 6.54s)"
3f7b6909.json,"Total: 451.24s (Raciocínio: 447.26s, Formatação: 3.98s)"
3f92cc06.json,"Total: 425.41s (Raciocínio: 421.41s, Formatação: 4.00s)"
414329f0.json,"Total: 493.61s (Raciocínio: 485.37s, Formatação: 8.24s)"
42169da2.json,"Total: 450.45s (Raciocínio: 447.40s, Formatação: 3.05s)"
425720ff.json,"Total: 302.97s (Raciocínio: 295.15s, Formatação: 7.81s)"
42987e01.json,"Total: 541.15s (Raciocínio: 537.71s, Formatação: 3.44s)"
42c8c185.json,"Total: 428.80s (Raciocínio: 413.05s, Formatação: 15.75s)"
43289d29.json,"Total: 205.24s (Raciocínio: 199.32s, Formatação: 5.91s)"
4332a5fa.json,"Total: 454.08s (Raciocínio: 445.85s, Formatação: 8.24s)"
436f0cd8.json,"Total: 415.69s (Raciocínio: 355.66s, Formatação: 60.03s)"
43a1be05.json,"Total: 122.00s (Raciocínio: 118.76s, Formatação: 3.24s)"
43c5450b.json,"Total: 256.23s (Raciocínio: 246.12s, Formatação: 10.10s)"
43ec8f4a.json,"Total: 405.05s (Raciocínio: 401.20s, Formatação: 3.86s)"
43fb486b.json,"Total: 460.53s (Raciocínio: 454.10s, Formatação: 6.43s)"
44129a15.json,"Total: 422.02s (Raciocínio: 411.95s, Formatação: 10.08s)"
447ad3c4.json,"Total: 419.28s (Raciocínio: 410.29s, Formatação: 8.98s)"
450c4bc5.json,"Total: 468.96s (Raciocínio: 459.73s, Formatação: 9.23s)"
454575c8.json,"Total: 593.36s (Raciocínio: 543.68s, Formatação: 49.68s)"
4549dd20.json,"Total: 324.47s (Raciocínio: 315.38s, Formatação: 9.09s)"
4551b948.json,"Total: 205.35s (Raciocínio: 201.03s, Formatação: 4.31s)"
4611d6cc.json,"Total: 386.90s (Raciocínio: 370.78s, Formatação: 16.12s)"
468052ce.json,"Total: 400.98s (Raciocínio: 382.61s, Formatação: 18.37s)"
47295f38.json,"Total: 456.47s (Raciocínio: 447.71s, Formatação: 8.76s)"
07883ae1.json,"Total: 496.99s (Raciocínio: 460.31s, Formatação: 36.68s)"
4783dd7a.json,"Total: 403.86s (Raciocínio: 399.84s, Formatação: 4.02s)"
4819acfb.json,"Total: 316.17s (Raciocínio: 312.62s, Formatação: 3.55s)"
4835d2c1.json,"Total: 181.08s (Raciocínio: 178.75s, Formatação: 2.33s)"
2d0f04fd.json,"Total: 341.38s (Raciocínio: 337.67s, Formatação: 3.71s)"
2d30b4fe.json,"Total: 430.53s (Raciocínio: 422.29s, Formatação: 8.24s)"
47979886.json,"Total: 408.19s (Raciocínio: 398.49s, Formatação: 9.70s)"
48a3f076.json,"Total: 420.43s (Raciocínio: 400.14s, Formatação: 20.29s)"
4957bb64.json,"Total: 456.48s (Raciocínio: 441.42s, Formatação: 15.07s)"
4b2c7d1c.json,"Total: 470.16s (Raciocínio: 460.77s, Formatação: 9.39s)"
4b42a65f.json,"Total: 491.81s (Raciocínio: 464.20s, Formatação: 27.62s)"
4cd3d8b4.json,"Total: 396.20s (Raciocínio: 387.91s, Formatação: 8.30s)"
4d4d2a48.json,"Total: 415.35s (Raciocínio: 411.50s, Formatação: 3.84s)"
4d4d83ff.json,"Total: 339.18s (Raciocínio: 329.40s, Formatação: 9.77s)"
4d557797.json,"Total: 633.88s (Raciocínio: 626.78s, Formatação: 7.10s)"
4f76bc1d.json,"Total: 695.08s (Raciocínio: 684.44s, Formatação: 10.64s)"
50894f5b.json,"Total: 521.39s (Raciocínio: 511.77s, Formatação: 9.63s)"
4b905ed3.json,"Total: 412.01s (Raciocínio: 405.20s, Formatação: 6.81s)"
4ccb2f60.json,"Total: 356.69s (Raciocínio: 343.57s, Formatação: 13.12s)"
50bc401f.json,"Total: 330.70s (Raciocínio: 321.06s, Formatação: 9.64s)"
496f84ba.json,"Total: 462.81s (Raciocínio: 454.14s, Formatação: 8.67s)"
50df0f2b.json,"Total: 463.95s (Raciocínio: 458.34s, Formatação: 5.61s)"
50f74b85.json,"Total: 427.19s (Raciocínio: 414.04s, Formatação: 13.14s)"
51f9ddcb.json,"Total: 311.56s (Raciocínio: 305.37s, Formatação: 6.19s)"
51239737.json,"Total: 436.63s (Raciocínio: 427.46s, Formatação: 9.17s)"
52aa7778.json,"Total: 143.60s (Raciocínio: 137.70s, Formatação: 5.90s)"
5287a11e.json,"Total: 328.00s (Raciocínio: 319.77s, Formatação: 8.23s)"
53fba4bb.json,"Total: 298.87s (Raciocínio: 280.93s, Formatação: 17.94s)"
52aa5c38.json,"Total: 809.08s (Raciocínio: 789.16s, Formatação: 19.92s)"
53707ace.json,"Total: 794.40s (Raciocínio: 790.13s, Formatação: 4.27s)"
54b14bdf.json,"Total: 619.36s (Raciocínio: 611.28s, Formatação: 8.08s)"
55a4bba3.json,"Total: 311.73s (Raciocínio: 289.50s, Formatação: 22.23s)"
55a932f7.json,"Total: 295.53s (Raciocínio: 288.40s, Formatação: 7.13s)"
55ef957c.json,"Total: 317.50s (Raciocínio: 312.60s, Formatação: 4.89s)"
5716a0e0.json,"Total: 246.76s (Raciocínio: 237.12s, Formatação: 9.64s)"
5602c564.json,"Total: 489.37s (Raciocínio: 463.75s, Formatação: 25.63s)"
596e9703.json,"Total: 219.02s (Raciocínio: 203.15s, Formatação: 15.87s)"
58459432.json,"Total: 458.22s (Raciocínio: 439.56s, Formatação: 18.66s)"
5882c89d.json,"Total: 400.71s (Raciocínio: 397.16s, Formatação: 3.55s)"
5998e33b.json,"Total: 348.03s (Raciocínio: 330.48s, Formatação: 17.55s)"
59d5fbe8.json,"Total: 329.47s (Raciocínio: 321.90s, Formatação: 7.57s)"
59cffbbb.json,"Total: 483.72s (Raciocínio: 479.08s, Formatação: 4.64s)"
5b190aaf.json,"Total: 301.81s (Raciocínio: 295.90s, Formatação: 5.91s)"
5b2c13b6.json,"Total: 371.70s (Raciocínio: 359.93s, Formatação: 11.77s)"
5cb045e6.json,"Total: 192.60s (Raciocínio: 185.38s, Formatação: 7.22s)"
5cbdf232.json,"Total: 199.41s (Raciocínio: 192.00s, Formatação: 7.40s)"
5ce79aaa.json,"Total: 463.07s (Raciocínio: 449.95s, Formatação: 13.13s)"
5d6431b4.json,"Total: 346.60s (Raciocínio: 335.40s, Formatação: 11.20s)"
5d819887.json,"Total: 289.37s (Raciocínio: 286.75s, Formatação: 2.62s)"
5da93083.json,"Total: 271.26s (Raciocínio: 267.55s, Formatação: 3.71s)"
5eb7c7be.json,"Total: 244.75s (Raciocínio: 241.31s, Formatação: 3.44s)"
5f0f1ffc.json,"Total: 474.83s (Raciocínio: 449.20s, Formatação: 25.62s)"
5f1abc75.json,"Total: 351.62s (Raciocínio: 347.57s, Formatação: 4.06s)"
610ef338.json,"Total: 454.07s (Raciocínio: 449.30s, Formatação: 4.76s)"
6111a11a.json,"Total: 314.43s (Raciocínio: 311.33s, Formatação: 3.09s)"
618c12d0.json,"Total: 453.22s (Raciocínio: 449.73s, Formatação: 3.49s)"
620f917b.json,"Total: 425.70s (Raciocínio: 417.13s, Formatação: 8.57s)"
623264a3.json,"Total: 239.28s (Raciocínio: 231.87s, Formatação: 7.41s)"
62437113.json,"Total: 440.34s (Raciocínio: 437.79s, Formatação: 2.55s)"
62aae345.json,"Total: 529.33s (Raciocínio: 521.27s, Formatação: 8.06s)"
6378cb17.json,"Total: 775.78s (Raciocínio: 770.21s, Formatação: 5.58s)"
6429a6f5.json,"Total: 457.33s (Raciocínio: 451.66s, Formatação: 5.67s)"
646857e2.json,"Total: 456.75s (Raciocínio: 454.46s, Formatação: 2.29s)"
64e4a671.json,"Total: 379.68s (Raciocínio: 366.36s, Formatação: 13.32s)"
6528d002.json,"Total: 193.58s (Raciocínio: 190.48s, Formatação: 3.09s)"
66bc11ba.json,"Total: 460.91s (Raciocínio: 457.06s, Formatação: 3.85s)"
671396d1.json,"Total: 67.78s (Raciocínio: 63.31s, Formatação: 4.47s)"
6731dce0.json,"Total: 434.57s (Raciocínio: 430.83s, Formatação: 3.74s)"
6757b18a.json,"Total: 252.06s (Raciocínio: 249.15s, Formatação: 2.91s)"
68bfa25f.json,"Total: 222.73s (Raciocínio: 218.16s, Formatação: 4.57s)"
68d853be.json,"Total: 390.13s (Raciocínio: 381.51s, Formatação: 8.62s)"
6a126027.json,"Total: 465.24s (Raciocínio: 453.76s, Formatação: 11.48s)"
6a221c1c.json,"Total: 215.19s (Raciocínio: 205.78s, Formatação: 9.41s)"
6a64a65b.json,"Total: 322.51s (Raciocínio: 318.55s, Formatação: 3.96s)"
6adb5c34.json,"Total: 225.81s (Raciocínio: 221.79s, Formatação: 4.02s)"
6b92eadf.json,"Total: 659.86s (Raciocínio: 589.68s, Formatação: 70.18s)"
6bd7508a.json,"Total: 111.71s (Raciocínio: 105.73s, Formatação: 5.97s)"
6c0bf582.json,"Total: 359.94s (Raciocínio: 356.40s, Formatação: 3.54s)"
6d09d843.json,"Total: 475.04s (Raciocínio: 451.53s, Formatação: 23.51s)"
6e1b6edc.json,"Total: 394.23s (Raciocínio: 372.00s, Formatação: 22.23s)"
6e38740c.json,"Total: 264.31s (Raciocínio: 259.62s, Formatação: 4.69s)"
6e8934d0.json,"Total: 180.77s (Raciocínio: 177.21s, Formatação: 3.57s)"
6ea4cd21.json,"Total: 176.71s (Raciocínio: 169.32s, Formatação: 7.39s)"
6f08c9ae.json,"Total: 148.36s (Raciocínio: 144.44s, Formatação: 3.92s)"
6f09d511.json,"Total: 278.74s (Raciocínio: 275.26s, Formatação: 3.48s)"
6f3e3ed3.json,"Total: 333.81s (Raciocínio: 321.36s, Formatação: 12.44s)"
6f578ada.json,"Total: 434.28s (Raciocínio: 420.13s, Formatação: 14.15s)"
6fa3b4b6.json,"Total: 246.36s (Raciocínio: 244.12s, Formatação: 2.24s)"
6fb6ad96.json,"Total: 432.91s (Raciocínio: 419.36s, Formatação: 13.54s)"
70ed98cf.json,"Total: 454.77s (Raciocínio: 440.65s, Formatação: 14.11s)"
7123c267.json,"Total: 412.87s (Raciocínio: 410.07s, Formatação: 2.80s)"
7200842a.json,"Total: 157.29s (Raciocínio: 152.61s, Formatação: 4.67s)"
725e9bae.json,"Total: 258.56s (Raciocínio: 253.43s, Formatação: 5.12s)"
72c08744.json,"Total: 508.04s (Raciocínio: 499.36s, Formatação: 8.69s)"
72d00480.json,"Total: 321.92s (Raciocínio: 313.46s, Formatação: 8.46s)"
738427a5.json,"Total: 198.80s (Raciocínio: 178.18s, Formatação: 20.62s)"
73f0adca.json,"Total: 396.92s (Raciocínio: 379.64s, Formatação: 17.28s)"
73f9fab4.json,"Total: 393.93s (Raciocínio: 387.04s, Formatação: 6.88s)"
74000e81.json,"Total: 271.39s (Raciocínio: 262.27s, Formatação: 9.12s)"
744f4866.json,"Total: 427.30s (Raciocínio: 418.57s, Formatação: 8.73s)"
745c442f.json,"Total: 315.21s (Raciocínio: 304.61s, Formatação: 10.60s)"
746a280a.json,"Total: 451.07s (Raciocínio: 441.35s, Formatação: 9.72s)"
5a23a269.json,"Total: 367.18s (Raciocínio: 358.41s, Formatação: 8.77s)"
7496e082.json,"Total: 201.85s (Raciocínio: 197.10s, Formatação: 4.74s)"
5806aec0.json,"Total: 440.90s (Raciocínio: 435.47s, Formatação: 5.43s)"
5a6725cf.json,"Total: 483.42s (Raciocínio: 480.45s, Formatação: 2.97s)"
74be81a2.json,"Total: 314.61s (Raciocínio: 301.63s, Formatação: 12.98s)"
74f0b0d3.json,"Total: 324.95s (Raciocínio: 316.98s, Formatação: 7.97s)"
749d0d7f.json,"Total: 465.47s (Raciocínio: 460.72s, Formatação: 4.75s)"
77362c7d.json,"Total: 731.89s (Raciocínio: 728.34s, Formatação: 3.55s)"
776cedd9.json,"Total: 232.28s (Raciocínio: 229.74s, Formatação: 2.55s)"
785acb06.json,"Total: 518.32s (Raciocínio: 509.52s, Formatação: 8.80s)"
78a60fed.json,"Total: 253.82s (Raciocínio: 250.23s, Formatação: 3.59s)"
78e5d511.json,"Total: 314.23s (Raciocínio: 306.36s, Formatação: 7.87s)"
79348504.json,"Total: 269.12s (Raciocínio: 265.14s, Formatação: 3.98s)"
761cd1a7.json,"Total: 185.64s (Raciocínio: 180.08s, Formatação: 5.56s)"
7511ed71.json,"Total: 373.54s (Raciocínio: 366.76s, Formatação: 6.78s)"
7643b6ff.json,"Total: 215.16s (Raciocínio: 210.96s, Formatação: 4.20s)"
79d88f94.json,"Total: 223.52s (Raciocínio: 212.85s, Formatação: 10.67s)"
79adb1a8.json,"Total: 229.52s (Raciocínio: 218.04s, Formatação: 11.48s)"
795ca9be.json,"Total: 410.81s (Raciocínio: 402.60s, Formatação: 8.21s)"
7af260e1.json,"Total: 153.55s (Raciocínio: 151.05s, Formatação: 2.50s)"
7a3cc123.json,"Total: 363.09s (Raciocínio: 356.37s, Formatação: 6.73s)"
7ba21d5d.json,"Total: 151.01s (Raciocínio: 148.41s, Formatação: 2.61s)"
7b134963.json,"Total: 558.56s (Raciocínio: 543.37s, Formatação: 15.20s)"
7bca2850.json,"Total: 440.88s (Raciocínio: 416.86s, Formatação: 24.02s)"
7c20b96c.json,"Total: 403.51s (Raciocínio: 375.97s, Formatação: 27.54s)"
7cb6a0a6.json,"Total: 492.77s (Raciocínio: 475.00s, Formatação: 17.77s)"
7d139eea.json,"Total: 410.12s (Raciocínio: 394.66s, Formatação: 15.47s)"
7bf290ab.json,"Total: 897.52s (Raciocínio: 887.19s, Formatação: 10.33s)"
7d5ffa16.json,"Total: 456.18s (Raciocínio: 452.06s, Formatação: 4.12s)"
7d8a4b36.json,"Total: 199.11s (Raciocínio: 191.40s, Formatação: 7.71s)"
7d92c666.json,"Total: 295.70s (Raciocínio: 288.63s, Formatação: 7.06s)"
7dd5d1fd.json,"Total: 412.73s (Raciocínio: 397.84s, Formatação: 14.89s)"
7e0e844e.json,"Total: 460.93s (Raciocínio: 455.42s, Formatação: 5.51s)"
801af929.json,"Total: 725.14s (Raciocínio: 706.89s, Formatação: 18.25s)"
80567ba7.json,"Total: 414.52s (Raciocínio: 403.07s, Formatação: 11.46s)"
806ba128.json,"Total: 583.65s (Raciocínio: 578.37s, Formatação: 5.28s)"
80bce01f.json,"Total: 303.22s (Raciocínio: 299.72s, Formatação: 3.50s)"
